#Observed stellar mass range: 8 < log10(M*/Msun) < 8.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.223118 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 292834
#Bestfit SF galaxies in bin: 292810
#Bestfit Q galaxies in bin: 24
#Bestfit central galaxies in bin: 182903
#Bestfit satellite galaxies in bin: 109931
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 7.77995e-10 0 0 6.43355e-10 0 0 0 0 0 0 0 0 2.28793e-09 0 0.000000 0.057873
0.059561 4.46062e-08 9.61351e-08 4.46062e-08 4.46099e-08 8.14952e-08 4.46099e-08 0 0 0 0 0 0 1.18822e-07 2.70263e-07 1.18822e-07 0.057873 0.061248
0.062373 5.17692e-07 2.30018e-07 5.17692e-07 5.17734e-07 1.72777e-07 5.17734e-07 0 0 0 0 0 0 1.37903e-06 6.15154e-07 1.37903e-06 0.061248 0.063498
0.064623 4.35983e-07 7.51783e-07 4.29502e-07 4.36019e-07 4.12111e-07 4.35987e-07 0 1.77877e-06 0 2.15228e-07 2.22216e-07 2.15228e-07 8.03276e-07 1.08022e-06 8.03275e-07 0.063498 0.065748
0.066873 2.65722e-06 1.47737e-06 2.5787e-06 2.65743e-06 6.81199e-07 2.60182e-06 0 9.49055e-06 0 1.25569e-07 1.75163e-07 1.25569e-07 6.86937e-06 3.5288e-06 6.69746e-06 0.065748 0.067998
0.069123 3.65021e-06 3.32491e-06 3.29572e-06 3.6505e-06 2.18628e-06 3.38459e-06 0 5.42596e-05 0 7.93547e-07 1.15417e-06 7.53909e-07 8.40311e-06 6.9153e-06 7.6234e-06 0.067998 0.070248
0.071373 7.64187e-06 1.11021e-05 5.66089e-06 7.6425e-06 7.54043e-06 6.13267e-06 0 0.000121502 0 1.72587e-06 2.38863e-06 1.46955e-06 1.74849e-05 2.57012e-05 1.30298e-05 0.070248 0.072498
0.073623 2.13726e-05 1.80035e-05 1.76006e-05 2.13743e-05 1.15968e-05 1.82702e-05 0 0.000259951 0 7.13394e-06 3.78264e-06 6.26632e-06 4.50628e-05 4.45026e-05 3.67095e-05 0.072498 0.074748
0.075873 4.82612e-05 3.10544e-05 4.01106e-05 4.82652e-05 1.86992e-05 4.06816e-05 0 0.000534638 0 2.46828e-05 7.24802e-06 2.02344e-05 8.7491e-05 7.27291e-05 7.4171e-05 0.074748 0.076998
0.078123 0.00011152 5.40755e-05 9.00323e-05 0.000111525 4.0403e-05 9.23512e-05 4.47992e-05 0.000740409 3.2751e-05 4.7673e-05 2.51343e-05 3.72847e-05 0.000217748 0.000111776 0.000182628 0.076998 0.079248
0.080373 0.000173536 0.00010089 0.000134778 0.000173543 7.1703e-05 0.000137138 8.99293e-05 0.00138297 1.28762e-05 7.95378e-05 5.8938e-05 5.78403e-05 0.000329929 0.000184234 0.000263171 0.079248 0.081498
0.082904 0.000233608 0.000164664 0.000165642 0.00023352 0.000130882 0.000168752 0.00130708 0.000886898 0.00114257 0.000128286 8.65536e-05 8.92015e-05 0.000408843 0.000295335 0.000297127 0.081498 0.084311
0.085998 0.000446026 0.000329491 0.000294755 0.000445776 0.000280131 0.000299343 0.00349076 0.0012743 0.00302965 0.000249188 0.000194006 0.000160248 0.000773525 0.000599541 0.000523248 0.084311 0.087685
0.089373 0.000764989 0.000517797 0.000471539 0.000764217 0.000486102 0.000488769 0.0101803 -0.00357214 0.00931108 0.000461557 0.000324896 0.00027416 0.00126984 0.000870061 0.000798427 0.087685 0.091061
0.092748 0.00127189 0.000859692 0.000724654 0.00126952 0.000785956 0.000740884 0.0301474 -0.0212092 0.0285846 0.000766284 0.000534909 0.00041405 0.00211312 0.00141003 0.00123933 0.091061 0.094435
0.096123 0.00191706 0.0011766 0.00102657 0.00191412 0.00107817 0.00104626 0.0377634 -0.0260452 0.0351999 0.00123285 0.000810839 0.000620033 0.00305545 0.0019476 0.00169525 0.094435 0.097811
0.099498 0.00270208 0.00158716 0.00134289 0.00269813 0.00145888 0.00140478 0.0508721 -0.0350306 0.0470166 0.00187168 0.00108215 0.000905324 0.00408369 0.00246641 0.00208957 0.097811 0.101186
0.102873 0.00353464 0.00198215 0.00161518 0.00352936 0.00189949 0.00168325 0.0680115 -0.0503608 0.0633767 0.00254401 0.0014872 0.0011402 0.00518285 0.00285296 0.00243037 0.101186 0.104560
0.106248 0.00440677 0.00256081 0.00180417 0.00440197 0.00224386 0.00189431 0.0629769 -0.0433445 0.0575152 0.00328274 0.00195753 0.00132864 0.00627691 0.00338464 0.00267664 0.104560 0.107936
0.109623 0.0053477 0.00286142 0.00197864 0.00534229 0.00274187 0.00202736 0.0712939 -0.0485792 0.0638625 0.00409548 0.00220265 0.00145986 0.00743114 0.00379984 0.00282184 0.107936 0.111310
0.112998 0.00622343 0.00305004 0.00215585 0.00621807 0.00284767 0.00222409 0.0716308 -0.0455555 0.0628421 0.00479468 0.00251791 0.00161555 0.00860059 0.0040028 0.00312292 0.111310 0.114686
0.116373 0.00692064 0.00344611 0.00221041 0.00691618 0.00302458 0.00232904 0.0613792 -0.0333555 0.0517048 0.00537603 0.00277834 0.0016731 0.00949057 0.00437285 0.00322591 0.114686 0.118060
0.119748 0.00750984 0.00352567 0.00220609 0.00750736 0.003139 0.00238206 0.0377165 -0.00804182 0.0269858 0.00587233 0.00284013 0.00172859 0.0102343 0.00427202 0.00316802 0.118060 0.121435
0.123123 0.0082523 0.00355083 0.00239015 0.00824871 0.00335375 0.00254749 0.0520738 -0.0206559 0.0403688 0.00646445 0.00299858 0.00188764 0.0112269 0.00432746 0.00343387 0.121435 0.124811
0.126498 0.0091977 0.00360948 0.00265236 0.0091931 0.00347849 0.00275682 0.0653168 -0.0311365 0.05179 0.00725804 0.0032719 0.00200017 0.0124249 0.0045598 0.00364836 0.124811 0.128185
0.129873 0.0101979 0.00392936 0.00273674 0.0101937 0.00369277 0.00291851 0.0621742 -0.0233915 0.0468876 0.00812282 0.00341435 0.00209684 0.0136505 0.00494759 0.00369856 0.128185 0.131561
0.133248 0.0112988 0.00405572 0.00297143 0.0112952 0.00368352 0.00312559 0.0556268 -0.0135987 0.0390337 0.00910376 0.003645 0.00231815 0.014951 0.00515581 0.00388576 0.131561 0.134935
0.137045 0.0123046 0.00444984 0.00323579 0.0123015 0.00378812 0.00328133 0.0509323 -0.00642487 0.032785 0.0100133 0.00364052 0.00254272 0.016117 0.0054822 0.00416516 0.134935 0.139154
