#Observed stellar mass range: 7.4 < log10(M*/Msun) < 7.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 510173
#Bestfit SF galaxies in bin: 510077
#Bestfit Q galaxies in bin: 96
#Bestfit central galaxies in bin: 349094
#Bestfit satellite galaxies in bin: 161079
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 2.11712e-09 -1.92699e-09 2.11712e-09 2.11752e-09 -2.10045e-09 2.11752e-09 0 0 0 0 0 0 6.70539e-09 -6.09381e-09 6.70539e-09 0.000000 0.057873
0.059561 1.03584e-07 -8.84456e-08 1.03584e-07 1.03604e-07 -9.48661e-08 1.03604e-07 0 0 0 0 0 0 3.28074e-07 -2.78136e-07 3.28074e-07 0.057873 0.061248
0.062373 1.49176e-07 -4.52755e-08 1.49176e-07 1.49204e-07 -1.02525e-07 1.49204e-07 0 3.47969e-07 0 0 0 0 4.72472e-07 -1.81714e-07 4.72472e-07 0.061248 0.063498
0.064623 3.24466e-07 -8.1353e-08 3.24466e-07 3.24527e-07 -1.77083e-07 3.24527e-07 0 5.9219e-07 0 0 0 0 1.02765e-06 -2.6621e-07 1.02765e-06 0.063498 0.065748
0.066873 5.21067e-07 5.25408e-08 5.14318e-07 5.21165e-07 -3.97105e-08 5.16702e-07 0 2.58175e-06 0 2.42087e-08 4.80844e-08 2.42087e-08 1.59787e-06 2.89163e-08 1.58313e-06 0.065748 0.067998
0.069123 9.28643e-07 9.49837e-07 8.45337e-07 9.01098e-07 5.18222e-07 8.22459e-07 0.000147281 -0.000108124 0.000147281 3.54208e-07 3.80243e-07 3.32632e-07 2.17357e-06 2.0895e-06 1.98804e-06 0.067998 0.070248
0.071373 2.3051e-06 3.40065e-06 2.00161e-06 2.24437e-06 1.8062e-06 1.94841e-06 0.000324951 -0.000184553 0.000324951 5.11953e-07 1.07505e-06 4.45704e-07 6.19124e-06 8.04805e-06 5.3819e-06 0.070248 0.072498
0.073623 6.10567e-06 6.42303e-06 5.21897e-06 6.00304e-06 3.65901e-06 5.15136e-06 0.000551372 -0.00022021 0.000551372 2.54754e-06 1.64678e-06 2.36528e-06 1.38169e-05 1.86162e-05 1.16014e-05 0.072498 0.074748
0.075873 1.36861e-05 1.24965e-05 1.15596e-05 1.35393e-05 8.77905e-06 1.16159e-05 0.000793482 -0.000141871 0.000793482 5.33343e-06 4.1849e-06 4.71065e-06 3.17881e-05 3.59423e-05 2.65614e-05 0.074748 0.076998
0.078123 2.69699e-05 2.79011e-05 2.24586e-05 2.67237e-05 1.72566e-05 2.26533e-05 0.00133548 0.000172517 0.00133548 7.71541e-06 8.45193e-06 6.56943e-06 6.86988e-05 6.28196e-05 5.71789e-05 0.076998 0.079248
0.080373 5.29874e-05 5.143e-05 4.23288e-05 5.28004e-05 3.68788e-05 4.24103e-05 0.00104694 0.000623805 0.00104694 1.92701e-05 2.15648e-05 1.5484e-05 0.00012606 0.000118093 0.000100393 0.079248 0.081498
0.082904 9.08712e-05 8.1627e-05 7.12059e-05 9.06437e-05 6.68088e-05 7.17384e-05 0.00129968 0.000721151 0.00126621 4.05324e-05 3.48086e-05 3.09783e-05 0.000199967 0.0001614 0.000154334 0.081498 0.084311
0.085998 0.000200703 0.000159462 0.000150404 0.00020044 0.000126025 0.000151659 0.00159944 0.00177109 0.00145018 9.79066e-05 8.71627e-05 7.33129e-05 0.000423486 0.000311394 0.000313908 0.084311 0.087685
0.089373 0.000370697 0.000273189 0.000257747 0.000369804 0.00022916 0.000268702 0.00511798 -0.000752281 0.00475794 0.000198314 0.000166293 0.000145752 0.00074429 0.000544479 0.000530362 0.087685 0.091061
0.092748 0.000631357 0.000485923 0.000431032 0.000630346 0.000413094 0.000441071 0.00600422 2.12794e-05 0.00531207 0.000375491 0.000323552 0.000254403 0.00118587 0.000833506 0.0007877 0.091061 0.094435
0.096123 0.00100256 0.000782721 0.000645078 0.00100178 0.00067735 0.00066732 0.00514807 0.00361871 0.00398912 0.000636352 0.000547259 0.000397219 0.00179622 0.00133123 0.00111676 0.094435 0.097811
0.099498 0.00150729 0.00116409 0.000911699 0.00150643 0.000944631 0.000944771 0.00607253 0.00419956 0.00435127 0.00100966 0.000835176 0.000606929 0.00258578 0.00175424 0.00151711 0.097811 0.101186
0.102873 0.00211389 0.00156699 0.00119798 0.00211256 0.00128881 0.00126328 0.00914542 0.00502479 0.00651727 0.00147521 0.00112487 0.000811874 0.00349804 0.00200421 0.00192431 0.101186 0.104560
0.106248 0.00280205 0.00197598 0.00148158 0.00279942 0.00164848 0.00160987 0.0167835 -0.0016593 0.0133774 0.00204987 0.00154514 0.00106513 0.00443219 0.00254989 0.00231682 0.104560 0.107936
0.109623 0.00353498 0.00234533 0.00175467 0.00353139 0.00202959 0.00186335 0.0225744 -0.00589731 0.0182072 0.00264153 0.00188076 0.00128561 0.00547127 0.00311142 0.00270458 0.107936 0.111310
0.112998 0.00417636 0.00251384 0.00189047 0.00417365 0.00232777 0.00202501 0.0185912 0.000500935 0.0132686 0.00318813 0.00216484 0.00140585 0.00631808 0.00344583 0.00289677 0.111310 0.114686
0.116373 0.00471255 0.00278854 0.00205536 0.0047104 0.00266771 0.00215131 0.0161442 0.00313174 0.0102395 0.00364856 0.00228669 0.00151223 0.00701846 0.00354334 0.00292289 0.114686 0.118060
0.119748 0.00521611 0.00277864 0.00208954 0.0052132 0.00271481 0.00224306 0.0206621 0.00187013 0.0134627 0.00407594 0.00236777 0.00158948 0.00768711 0.00349484 0.00307354 0.118060 0.121435
0.123123 0.00577393 0.00297345 0.0021173 0.00577111 0.00281595 0.00226311 0.0207211 0.00344666 0.0126929 0.00455923 0.00249213 0.00162701 0.00840645 0.0036008 0.00312973 0.121435 0.124811
