#Observed stellar mass range: 12 < log10(M*/Msun) < 12.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 0
#Bestfit SF galaxies in bin: 0
#Bestfit Q galaxies in bin: 0
#Bestfit central galaxies in bin: 0
#Bestfit satellite galaxies in bin: 0
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0.0126729 0 0 0 0 0 0.00298413 0 0 0.00997983 0 0 0 0 0.067998 0.070248
0.071373 0 0.0331678 0 0 0 0 0 0.000266387 0 0 0.0494204 0 0 0 0 0.070248 0.072498
0.073623 0 0.0947887 0 0 0 0 0 0.0108156 0 0 0.1332 0 0 0 0 0.072498 0.074748
0.075873 0 0.240596 0 0 0 0 0 0.0249238 0 0 0.296371 0 0 0 0 0.074748 0.076998
0.078123 0 0.386191 0 0 0 0 0 0.102059 0 0 0.386351 0 0 0 0 0.076998 0.079248
0.080373 0 0.642736 0 0 0 0 0 0.495063 0 0 0.429814 0 0 0 0 0.079248 0.081498
0.082904 0 0.684027 0 0 0 0 0 0.439677 0 0 0.546314 0 0 0 0 0.081498 0.084311
0.085998 0 1.45006 0 0 0 0 0 1.11323 0 0 0.887598 0 0 0 0 0.084311 0.087685
0.089373 0 1.81043 0 0 0 0 0 1.2474 0 0 1.7454 0 0 0 0 0.087685 0.091061
0.092748 0 2.8953 0 0 0 0 0 2.48107 0 0 1.85501 0 0 0 0 0.091061 0.094435
0.096123 0 3.83369 0 0 0 0 0 2.36121 0 0 1.80222 0 0 0 0 0.094435 0.097811
0.099498 0 2.95636 0 0 0 0 0 2.08437 0 0 1.2266 0 0 0 0 0.097811 0.101186
0.102873 0 3.71551 0 0 0 0 0 2.55111 0 0 2.87507 0 0 0 0 0.101186 0.104560
0.106248 0 2.71632 0 0 0 0 0 2.09474 0 0 2.11939 0 0 0 0 0.104560 0.107936
0.109623 0 6.1044 0 0 0 0 0 4.32907 0 0 1.88644 0 0 0 0 0.107936 0.111310
0.112998 0 7.11581 0 0 0 0 0 3.73084 0 0 8.22293 0 0 0 0 0.111310 0.114686
0.116373 0 8.99338 0 0 0 0 0 4.44683 0 0 10.6228 0 0 0 0 0.114686 0.118060
0.119748 0 16.6011 0 0 0 0 0 6.54503 0 0 16.6011 0 0 0 0 0.118060 0.121435
0.123123 0 27.2016 0 0 0 0 0 7.01093 0 0 28.9259 0 0 0 0 0.121435 0.124811
0.126498 0 37.1691 0 0 0 0 0 4.99853 0 0 37.7315 0 0 0 0 0.124811 0.128185
0.129873 0 31.3958 0 0 0 0 0 4.63611 0 0 39.4196 0 0 0 0 0.128185 0.131561
0.133248 0 37.8001 0 0 0 0 0 3.75528 0 0 43.0659 0 0 0 0 0.131561 0.134935
0.137045 0 43.659 0 0 0 0 0 6.00977 0 0 51.9198 0 0 0 0 0.134935 0.139154
