#Observed stellar mass range: 8 < log10(M*/Msun) < 8.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 243886
#Bestfit SF galaxies in bin: 243502
#Bestfit Q galaxies in bin: 384
#Bestfit central galaxies in bin: 158257
#Bestfit satellite galaxies in bin: 85629
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 2.67153e-08 0 0 2.11757e-08 0 0 0 0 0 0 0 0 8.16338e-08 0 0.000000 0.057873
0.059561 1.72915e-07 2.13338e-06 1.72913e-07 1.73187e-07 2.03716e-06 1.73187e-07 0 0 0 0 0 0 4.9249e-07 6.09642e-06 4.92484e-07 0.057873 0.061248
0.062373 9.06647e-07 5.15307e-06 7.71745e-07 9.08077e-07 4.86384e-06 8.28346e-07 0 1.01939e-05 0 3.16803e-08 6.05799e-08 3.16803e-08 2.52374e-06 1.45735e-05 2.1261e-06 0.061248 0.063498
0.064623 6.48528e-06 5.28423e-06 5.75667e-06 6.37432e-06 4.61362e-06 5.84226e-06 7.6846e-05 -3.97151e-05 7.6846e-05 1.31713e-06 2.23256e-06 1.26633e-06 1.60369e-05 8.21557e-06 1.46848e-05 0.063498 0.065748
0.066873 1.02904e-05 1.80004e-05 8.36904e-06 1.02731e-05 1.57201e-05 8.62194e-06 2.13076e-05 9.33028e-05 2.13076e-05 2.44819e-06 7.92306e-06 2.12398e-06 2.47842e-05 3.62395e-05 2.10138e-05 0.065748 0.067998
0.069123 2.96116e-05 4.11937e-05 2.44484e-05 2.94152e-05 3.63619e-05 2.43162e-05 0.000154149 0.00017624 0.000154149 1.25735e-05 2.07853e-05 1.0642e-05 6.11009e-05 8.5011e-05 5.06746e-05 0.067998 0.070248
0.071373 8.97739e-05 9.70359e-05 7.40827e-05 8.91714e-05 7.92988e-05 7.58754e-05 0.000471841 0.000388424 0.000462296 4.02681e-05 5.08046e-05 3.22046e-05 0.000181269 0.000174858 0.00015204 0.070248 0.072498
0.073623 0.000193402 0.00020048 0.000158316 0.000192123 0.000172169 0.000159042 0.00100428 0.000666551 0.000902722 7.1445e-05 0.00010308 5.21441e-05 0.000418799 0.000360358 0.000350098 0.072498 0.074748
0.075873 0.000380798 0.000345925 0.000297452 0.000378975 0.000305974 0.00030547 0.00153684 0.00271905 0.00133339 0.000154709 0.00020105 0.000112811 0.000798648 0.00060907 0.00064703 0.074748 0.076998
0.078123 0.000616209 0.000615208 0.000465412 0.000612378 0.00050868 0.000487704 0.00304561 0.00323985 0.00257448 0.000295781 0.000303764 0.000214536 0.00120842 0.00121631 0.000924604 0.076998 0.079248
0.080373 0.00102541 0.000939248 0.000768396 0.00101852 0.000826606 0.000782788 0.0053939 0.00464064 0.0045469 0.000551126 0.00052533 0.000397677 0.00190197 0.0016724 0.00143808 0.079248 0.081498
0.082904 0.00144243 0.00122776 0.00103292 0.0014351 0.00108576 0.00103401 0.00608964 0.00497474 0.00477204 0.000807396 0.000717197 0.00056834 0.00261609 0.00217651 0.00188939 0.081498 0.084311
0.085998 0.00253763 0.00196932 0.00169783 0.00251717 0.00173408 0.0017191 0.0155148 0.00170371 0.0128981 0.00150666 0.00127503 0.00099517 0.00444304 0.00345113 0.00299552 0.084311 0.087685
0.089373 0.00392878 0.00299409 0.00252408 0.00389445 0.00267799 0.00253168 0.0256997 5.08026e-05 0.0210077 0.00249081 0.00206858 0.00153073 0.0065864 0.00463742 0.00426736 0.087685 0.091061
0.092748 0.00568643 0.00399827 0.00335171 0.00565093 0.00376781 0.00338936 0.0281977 0.00298639 0.0210596 0.00387643 0.00322434 0.00223413 0.0090316 0.00602819 0.0053765 0.091061 0.094435
0.096123 0.00756348 0.00533264 0.00410678 0.00753402 0.00455678 0.00426461 0.02624 0.00909942 0.017435 0.0053978 0.00407503 0.00286859 0.011566 0.00758706 0.00652919 0.094435 0.097811
0.099498 0.00977026 0.00632149 0.00498232 0.00974313 0.00568327 0.00519492 0.0269718 0.0154641 0.015659 0.00720305 0.00483477 0.003615 0.0145149 0.00853611 0.00778465 0.097811 0.101186
0.102873 0.0119479 0.00697007 0.00561168 0.011927 0.00658492 0.00595177 0.0252081 0.0197985 0.0114067 0.00913557 0.00590164 0.00424581 0.0171457 0.00919803 0.00834272 0.101186 0.104560
0.106248 0.0140122 0.00789944 0.0061155 0.0139893 0.00747968 0.00644 0.0285546 0.0195555 0.0125861 0.010886 0.0065382 0.00472956 0.0197901 0.00971927 0.00856704 0.104560 0.107936
0.109623 0.0161435 0.00869394 0.00654231 0.0161141 0.00807566 0.00679334 0.0347975 0.0168978 0.0149282 0.0126818 0.00723759 0.00504301 0.0225414 0.0107353 0.00935281 0.107936 0.111310
0.112998 0.0180144 0.00910317 0.00667032 0.0179762 0.00831101 0.00705788 0.0422055 0.0159876 0.0190654 0.014278 0.00751445 0.00517726 0.0249198 0.0114659 0.00924611 0.111310 0.114686
0.116373 0.0194929 0.00935503 0.00661981 0.0194485 0.00832551 0.00670113 0.0476359 0.0122352 0.0221927 0.0154722 0.00739702 0.00490647 0.0269239 0.0116953 0.00933879 0.114686 0.118060
0.119748 0.0210944 0.00886343 0.00649727 0.0210509 0.00789422 0.00672139 0.0486488 0.0151194 0.0217206 0.0167855 0.00693175 0.00485289 0.0290578 0.0117503 0.0094546 0.118060 0.121435
0.123123 0.0227636 0.00847476 0.00638939 0.0227132 0.0077226 0.00650728 0.0546973 0.0150016 0.0244674 0.0181363 0.0069658 0.0048522 0.0313156 0.0117946 0.00939154 0.121435 0.124811
0.126498 0.0247491 0.00842091 0.00630634 0.0246887 0.00793152 0.00670267 0.0630304 0.0147823 0.0273158 0.0198072 0.00770658 0.00504541 0.0338826 0.0117646 0.00929031 0.124811 0.128185
0.129873 0.026862 0.00916309 0.00670608 0.0267913 0.00848145 0.00676868 0.0716419 0.0152126 0.0323782 0.0215763 0.00822143 0.00500553 0.0366306 0.0124144 0.0093387 0.128185 0.131561
0.133248 0.028947 0.00922559 0.0070245 0.0288652 0.0083554 0.00715517 0.0808058 0.0127952 0.0375818 0.0233016 0.00838555 0.00499823 0.0393808 0.0128945 0.00977981 0.131561 0.134935
0.137045 0.0310217 0.00984721 0.00712178 0.0309306 0.00902862 0.0075579 0.0887886 0.00934162 0.0411784 0.025229 0.00837158 0.00522948 0.0417274 0.0134699 0.00993643 0.134935 0.139154
0.141685 0.0339479 0.0102189 0.00716241 0.0338499 0.0100577 0.00760398 0.0960943 0.0147626 0.0430954 0.0279164 0.00833635 0.00574869 0.0450951 0.013753 0.00988261 0.139154 0.144217
0.146748 0.0370759 0.0112783 0.00737913 0.0369873 0.0101497 0.00800652 0.0932578 0.0263588 0.0388375 0.0308142 0.0087485 0.00625363 0.0486486 0.0142247 0.0103033 0.144217 0.149279
0.151810 0.039965 0.0113295 0.00778973 0.0398678 0.0106304 0.00826172 0.101633 0.0220787 0.0410469 0.0335693 0.00947167 0.0066403 0.0517854 0.0146645 0.0107252 0.149279 0.154342
0.156873 0.0425518 0.0121687 0.00857249 0.04245 0.01124 0.009115 0.10713 0.0186495 0.0445544 0.035933 0.010372 0.00698102 0.0547846 0.0145645 0.0115085 0.154342 0.159404
0.161935 0.0452437 0.0127857 0.00887828 0.0451286 0.0116184 0.00976689 0.118225 0.0144772 0.0505803 0.0384084 0.0105736 0.00762498 0.0578764 0.0155791 0.0122103 0.159404 0.164467
0.166998 0.0476104 0.0127105 0.00950215 0.0474963 0.0124364 0.0101582 0.119944 0.0154675 0.0485855 0.040606 0.0119043 0.00789214 0.0605558 0.0175063 0.012423 0.164467 0.169529
0.172060 0.0495626 0.0133414 0.00934983 0.0494462 0.0121466 0.0106332 0.123373 0.0179521 0.0483215 0.0424976 0.0125761 0.00825565 0.0626198 0.0187508 0.0131212 0.169529 0.174591
0.177123 0.052036 0.0136463 0.0100067 0.0519236 0.011783 0.0109283 0.123285 0.0251803 0.0481032 0.0450026 0.0119739 0.00856359 0.0650349 0.0179779 0.0133356 0.174591 0.179654
0.182185 0.05454 0.0145127 0.0103188 0.0544331 0.0124947 0.0114275 0.122332 0.0268013 0.0428247 0.0474661 0.0124404 0.00862213 0.0676139 0.016629 0.0139051 0.179654 0.184716
0.187248 0.0563099 0.0146111 0.0106329 0.0561898 0.0127569 0.0121056 0.132495 0.0229165 0.0513274 0.0493238 0.01285 0.00877584 0.0692216 0.0177944 0.0142398 0.184716 0.189779
0.192310 0.0581892 0.0152571 0.0109316 0.0580502 0.0133005 0.0120534 0.146356 0.0148323 0.0647127 0.051409 0.0127366 0.00896007 0.0707202 0.0169968 0.0151827 0.189779 0.194842
0.197373 0.060444 0.0147491 0.0116265 0.060297 0.0141929 0.0125975 0.153654 0.0129761 0.0707614 0.0539106 0.013034 0.00969841 0.0725189 0.0167313 0.0160919 0.194842 0.199904
0.202435 0.0621206 0.0151132 0.0124624 0.0619909 0.0134596 0.0128939 0.144337 0.0217305 0.0609785 0.0557767 0.0135262 0.00995726 0.0738452 0.0184758 0.0168129 0.199904 0.204967
0.207498 0.0636266 0.0165882 0.012757 0.0634816 0.014195 0.0135021 0.155599 0.010255 0.0699685 0.057681 0.0134005 0.0107509 0.0746151 0.0205846 0.0177198 0.204967 0.210029
0.212560 0.0652816 0.017417 0.0135215 0.0651512 0.0159499 0.0140707 0.147971 0.0176695 0.0611038 0.0598341 0.0146074 0.011556 0.0753494 0.0208305 0.0176832 0.210029 0.215091
0.217623 0.0666174 0.0180537 0.0139209 0.0665086 0.0167328 0.0145295 0.135613 0.0267849 0.0509221 0.0617674 0.0152032 0.012086 0.075581 0.0213142 0.0177703 0.215091 0.220154
0.222685 0.0679403 0.0183744 0.0144249 0.0678507 0.0169517 0.0153384 0.124763 0.0341015 0.0414426 0.0636138 0.0159284 0.012748 0.0759366 0.0207421 0.0172598 0.220154 0.225217
0.227748 0.0696061 0.0186376 0.0150653 0.0695077 0.0184279 0.0160268 0.132003 0.0308875 0.0483075 0.0658534 0.0165667 0.0133235 0.0765417 0.0202741 0.0179861 0.225217 0.230279
0.232810 0.0715243 0.0191452 0.0161756 0.0714281 0.0189559 0.0167274 0.132545 0.0252617 0.0511712 0.0683248 0.017236 0.0147487 0.0774375 0.0196481 0.018216 0.230279 0.235342
0.237873 0.0729087 0.0191851 0.0169189 0.072821 0.0191391 0.017402 0.128557 0.0306975 0.0497739 0.0703824 0.0179241 0.0156555 0.0775779 0.0190216 0.018573 0.235342 0.240404
0.242935 0.073736 0.018209 0.0172432 0.0736666 0.0182005 0.0174684 0.117725 0.0344853 0.0411874 0.071765 0.018196 0.0159848 0.0773789 0.0181529 0.0185773 0.240404 0.245467
0.247998 0.0755055 0.0176708 0.0178972 0.0754548 0.0174917 0.0179551 0.107625 0.0465589 0.0333225 0.0743409 0.0176901 0.017441 0.0776578 0.0191663 0.0191721 0.245467 0.250529
0.253060 0.0764021 0.0190219 0.0184154 0.076349 0.0186089 0.0184542 0.110096 0.040124 0.0380909 0.0759347 0.0190383 0.0179879 0.0772659 0.0199592 0.019199 0.250529 0.255592
0.258123 0.0780689 0.0203138 0.0194354 0.0780203 0.0200436 0.0194284 0.108831 0.037306 0.0390269 0.0784513 0.0200814 0.0192272 0.0773619 0.0208006 0.0194256 0.255592 0.260654
0.263185 0.0788844 0.0203333 0.0202004 0.0788412 0.0202887 0.0202164 0.106297 0.0351368 0.0393701 0.0799961 0.0214438 0.0203831 0.0768298 0.0218468 0.0202323 0.260654 0.265716
0.268248 0.0799261 0.0218782 0.0209615 0.0798966 0.0217107 0.0209964 0.0986125 0.0372717 0.0337317 0.0819329 0.0218915 0.0213573 0.0762171 0.0215848 0.0202218 0.265716 0.270779
0.273310 0.0812146 0.023372 0.0217859 0.0811971 0.0233396 0.0215553 0.0922865 0.0373882 0.0311337 0.084111 0.0236848 0.0225808 0.0758614 0.0217285 0.020959 0.270779 0.275842
0.278373 0.0826421 0.0234163 0.0226278 0.0826347 0.0233989 0.0225178 0.0873485 0.0402613 0.0279745 0.0862801 0.0251961 0.0234444 0.0759185 0.022821 0.0212073 0.275842 0.280904
0.283435 0.0845744 0.024833 0.0235655 0.0845788 0.024883 0.0230672 0.0817732 0.0388672 0.0236078 0.0892597 0.0263433 0.0247411 0.0759152 0.0225462 0.0211599 0.280904 0.285967
0.288498 0.0860192 0.0265148 0.0245006 0.0860249 0.0265573 0.0240987 0.0824343 0.0324199 0.0270514 0.0915885 0.0281005 0.0259228 0.0757262 0.0236114 0.0211752 0.285967 0.291029
0.293560 0.0870086 0.0274444 0.0248664 0.0870238 0.02757 0.0246306 0.0773387 0.0374963 0.0251871 0.0934121 0.0294159 0.0270548 0.0751739 0.0247156 0.0218009 0.291029 0.296091
0.298623 0.0882315 0.0284667 0.0245904 0.0882591 0.0284138 0.0243498 0.0707525 0.0351969 0.0252799 0.0955674 0.0304591 0.027641 0.0746736 0.0257103 0.0224239 0.296091 0.301154
0.303685 0.0896833 0.0301333 0.025077 0.0897249 0.0302359 0.0249783 0.0633158 0.0286937 0.0247334 0.0979997 0.0316842 0.0281966 0.0743133 0.0272523 0.0225441 0.301154 0.306217
0.308748 0.0913876 0.0304629 0.025838 0.0914418 0.031137 0.0251999 0.0570933 0.0228723 0.0240638 0.100703 0.0321697 0.0291991 0.074171 0.0278285 0.0232206 0.306217 0.311279
0.313810 0.0933338 0.0313208 0.0272195 0.0934118 0.0329272 0.0256647 0.0438677 0.02245 0.0187135 0.103752 0.0334414 0.0307786 0.0740798 0.0287307 0.023863 0.311279 0.316341
0.318873 0.0955558 0.033912 0.0280105 0.0956616 0.0342265 0.0270411 0.0284265 0.0235103 0.0103092 0.107335 0.0349803 0.0328176 0.0737862 0.0295998 0.0239359 0.316341 0.321404
