#Observed stellar mass range: 10.2 < log10(M*/Msun) < 10.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.223118 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 36799
#Bestfit SF galaxies in bin: 26937
#Bestfit Q galaxies in bin: 9862
#Bestfit central galaxies in bin: 26410
#Bestfit satellite galaxies in bin: 10389
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 6.83489e-05 1.71284e-06 6.76853e-05 3.91014e-06 9.09956e-06 3.90127e-06 0.000244356 1.53935e-06 0.000243466 8.08417e-05 4.24707e-06 8.02085e-05 3.65908e-05 1.30187e-05 3.65908e-05 0.000000 0.057873
0.059561 0.0023261 0.000498334 0.00227253 0.000236237 0.000350086 0.00022742 0.00803434 -4.69471e-05 0.00786307 0.00207656 0.000880298 0.00202885 0.00296046 -0.000445852 0.00290478 0.057873 0.061248
0.062373 0.00449984 0.00118263 0.00427184 0.000952557 0.00140946 0.00090053 0.0141889 0.00148414 0.0135391 0.00331765 0.00267338 0.00313199 0.00750508 -0.000110462 0.00715844 0.061248 0.063498
0.064623 0.00589861 0.00291859 0.00535159 0.00130551 0.00131398 0.00115836 0.0184442 0.00795544 0.0169776 0.0055541 0.00206341 0.00515336 0.00677436 0.00684614 0.00612501 0.063498 0.065748
0.066873 0.0119561 0.00492978 0.0104389 0.00708261 0.00157265 0.00634028 0.0252676 0.0150049 0.0224645 0.0131528 0.00463724 0.0118328 0.00891398 0.00443723 0.00787308 0.065748 0.067998
0.069123 0.0159513 0.00518199 0.0134315 0.00838847 0.00205351 0.00715853 0.0366085 0.0178026 0.0314537 0.0166465 0.00624637 0.0143502 0.0141842 0.00740113 0.0121811 0.067998 0.070248
0.071373 0.0200025 0.0121134 0.0160592 0.00880648 0.0051557 0.00696463 0.0505831 0.0297826 0.0412917 0.0196341 0.0128064 0.0160401 0.0209388 0.010711 0.0168079 0.070248 0.072498
0.073623 0.0295381 0.013527 0.0225406 0.0108514 0.00723904 0.00820041 0.0805786 0.0271996 0.0625579 0.0257408 0.0137523 0.0189944 0.039191 0.0092902 0.0311624 0.072498 0.074748
0.075873 0.0426286 0.0178552 0.0301168 0.0169668 0.010126 0.0124591 0.112721 0.0309121 0.0822127 0.0389068 0.0165564 0.0267415 0.0520898 0.0150609 0.0400418 0.074748 0.076998
0.078123 0.0608059 0.0168137 0.0415513 0.026581 0.0117971 0.018699 0.154287 0.0317607 0.111603 0.0548993 0.0181746 0.0370545 0.0758211 0.00919051 0.05672 0.076998 0.079248
0.080373 0.0726517 0.0223501 0.0476888 0.0347175 0.0143828 0.0244156 0.176265 0.0440384 0.120282 0.0702498 0.0215898 0.0455571 0.0787575 0.0263179 0.0523278 0.079248 0.081498
0.082904 0.0695502 0.0291397 0.0417889 0.034558 0.022226 0.0212382 0.165128 0.0552007 0.101618 0.0683838 0.0268653 0.0399098 0.0725152 0.0348628 0.045975 0.081498 0.084311
0.085998 0.0997361 0.0376009 0.0570224 0.0508494 0.0268517 0.0293371 0.233265 0.0609599 0.142401 0.0958564 0.0343902 0.0555431 0.109599 0.0375841 0.0635953 0.084311 0.087685
0.089373 0.121738 0.0422262 0.0632617 0.0652061 0.0323328 0.0352822 0.276148 0.0845552 0.152835 0.114911 0.0404097 0.0591505 0.139092 0.0469595 0.0737048 0.087685 0.091061
0.092748 0.150627 0.0452681 0.0718406 0.0795768 0.0356725 0.0383726 0.344692 0.0964655 0.18146 0.141381 0.0466611 0.0676322 0.17413 0.0544529 0.085724 0.091061 0.094435
0.096123 0.188118 0.0551239 0.0888589 0.0947938 0.0401865 0.0434051 0.443022 0.0955682 0.229091 0.179678 0.0550482 0.0831653 0.209571 0.0570871 0.0969886 0.094435 0.097811
0.099498 0.215932 0.0674974 0.099087 0.108749 0.0425079 0.04423 0.50869 0.110439 0.255867 0.20994 0.0615697 0.0967822 0.231162 0.0768672 0.0978984 0.097811 0.101186
0.102873 0.248181 0.0675342 0.103052 0.12401 0.047019 0.043574 0.587341 0.118445 0.270441 0.239813 0.0635483 0.101357 0.269454 0.0840487 0.099533 0.101186 0.104560
0.106248 0.285062 0.0803799 0.105839 0.143555 0.0504095 0.0460372 0.671572 0.149054 0.300128 0.272943 0.0714766 0.105881 0.315868 0.0938139 0.111573 0.104560 0.107936
0.109623 0.32535 0.0854875 0.113333 0.165583 0.0566048 0.0498087 0.761738 0.159348 0.315829 0.304107 0.0819955 0.106593 0.379354 0.0874772 0.136667 0.107936 0.111310
0.112998 0.363524 0.0887258 0.117099 0.18593 0.0588119 0.0513305 0.848605 0.177716 0.341431 0.33904 0.0860932 0.10965 0.425765 0.0954351 0.143595 0.111310 0.114686
0.116373 0.40231 0.0916233 0.126309 0.207141 0.0593123 0.0561324 0.935393 0.22158 0.358529 0.371996 0.0966738 0.116104 0.479371 0.099282 0.165627 0.114686 0.118060
0.119748 0.464089 0.0947426 0.151805 0.234194 0.0597194 0.0608741 1.09202 0.229165 0.446587 0.418561 0.0939021 0.131822 0.579827 0.0998904 0.219688 0.118060 0.121435
0.123123 0.505102 0.100847 0.160089 0.253298 0.0689317 0.0620929 1.19288 0.232476 0.483544 0.462918 0.100769 0.139093 0.612339 0.11127 0.221934 0.121435 0.124811
0.126498 0.553577 0.111474 0.180179 0.271163 0.0745531 0.0617028 1.32496 0.225973 0.527097 0.505576 0.103551 0.152188 0.675602 0.114778 0.250547 0.124811 0.128185
0.129873 0.612743 0.110537 0.196951 0.297276 0.0756423 0.067864 1.47441 0.224929 0.588633 0.563846 0.110872 0.168664 0.737044 0.123603 0.271138 0.128185 0.131561
0.133248 0.680777 0.119882 0.223948 0.327122 0.0846681 0.0804211 1.64675 0.232019 0.662203 0.61889 0.118455 0.190673 0.8381 0.123989 0.306233 0.131561 0.134935
0.137045 0.736685 0.129611 0.233868 0.359786 0.0889425 0.0872309 1.76614 0.300313 0.692634 0.671657 0.132085 0.201002 0.901995 0.144297 0.320966 0.134935 0.139154
0.141685 0.824329 0.144606 0.263663 0.396923 0.100054 0.0927809 1.99174 0.401521 0.799001 0.741806 0.146933 0.220282 1.03411 0.166248 0.353884 0.139154 0.144217
0.146748 0.918389 0.202536 0.288223 0.443793 0.105695 0.104017 2.2147 0.458311 0.873037 0.825159 0.165341 0.240142 1.15539 0.225112 0.398207 0.144217 0.149279
