#Observed stellar mass range: 9.8 < log10(M*/Msun) < 10
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 64824
#Bestfit SF galaxies in bin: 41451
#Bestfit Q galaxies in bin: 23373
#Bestfit central galaxies in bin: 41920
#Bestfit satellite galaxies in bin: 22904
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 5.5371e-08 0 0 0 0 0 3.18921e-08 0 0 0 0 0 2.11812e-09 0 0.000000 0.057873
0.059561 5.25378e-06 3.88927e-05 5.24965e-06 0 2.19755e-10 0 1.45711e-05 0.000102884 1.45647e-05 1.52735e-06 1.28643e-06 1.52735e-06 1.20741e-05 3.13211e-05 1.20741e-05 0.057873 0.061248
0.062373 2.53832e-05 0.000132604 2.39261e-05 2.92685e-06 1.01529e-05 2.86397e-06 6.52086e-05 0.000347936 6.24802e-05 4.84637e-06 8.58949e-06 4.84637e-06 6.29708e-05 0.000296798 5.92435e-05 0.061248 0.063498
0.064623 8.61245e-05 0.000386193 7.0068e-05 2.94734e-05 7.19303e-05 2.61596e-05 0.000186593 0.000929565 0.000157981 2.77038e-05 6.73455e-05 2.58422e-05 0.000193049 0.000911259 0.000148717 0.063498 0.065748
0.066873 0.000272611 0.00058826 0.000221452 0.000200391 0.000131896 0.000175886 0.00040069 0.00144583 0.000310246 0.000102815 0.000171298 9.20122e-05 0.00058338 0.0012416 0.000469839 0.065748 0.067998
0.069123 0.000561118 0.00064621 0.000458 0.000363615 0.000249998 0.000311677 0.000911379 0.0015068 0.000737183 0.000285659 0.000344226 0.0002468 0.00106527 0.00149212 0.000865232 0.067998 0.070248
0.071373 0.00108247 0.000913967 0.000857529 0.000729678 0.000525849 0.000615652 0.00170814 0.00227607 0.00127015 0.000740417 0.000551159 0.000608113 0.00170852 0.00213919 0.00126216 0.070248 0.072498
0.073623 0.00208344 0.00154718 0.00159985 0.00125794 0.00085224 0.00100202 0.00354743 0.0030568 0.00264609 0.00146408 0.000859324 0.00114493 0.00321702 0.00270857 0.00231686 0.072498 0.074748
0.075873 0.00312611 0.00192937 0.00228555 0.0021012 0.00122764 0.00165631 0.00494372 0.00399916 0.00354632 0.0024267 0.00116508 0.00188477 0.00440618 0.0038055 0.00311568 0.074748 0.076998
0.078123 0.00486583 0.00253271 0.00363625 0.00318931 0.00154989 0.00246298 0.00783907 0.00436045 0.00569634 0.00374792 0.00165192 0.00280327 0.00691189 0.00429979 0.00509325 0.076998 0.079248
0.080373 0.00635865 0.00336603 0.00449999 0.00421105 0.00236622 0.00304158 0.0101673 0.00607799 0.00693551 0.00522117 0.0023595 0.0037053 0.00844052 0.00549526 0.00580402 0.079248 0.081498
0.082904 0.00781692 0.0044605 0.00506132 0.00538263 0.00318724 0.0034584 0.012134 0.00727114 0.00779806 0.00641358 0.0034738 0.00419973 0.0103854 0.00693109 0.0063913 0.081498 0.084311
0.085998 0.0129637 0.00642544 0.00770994 0.00853171 0.00503558 0.00501354 0.0208238 0.0101571 0.01279 0.0102532 0.00487869 0.00611252 0.0179248 0.00903378 0.0106329 0.084311 0.087685
0.089373 0.0181335 0.00790522 0.0102494 0.0120792 0.00643737 0.00661452 0.0288706 0.012146 0.0166877 0.0148792 0.00698647 0.0083758 0.0240897 0.0107251 0.0136872 0.087685 0.091061
0.092748 0.0219108 0.00904985 0.0116892 0.0148929 0.00784794 0.00765755 0.0343568 0.0134906 0.0193885 0.0178765 0.00819611 0.00912987 0.0292947 0.0106053 0.0158284 0.091061 0.094435
0.096123 0.0273385 0.0100086 0.0136741 0.0189141 0.00882494 0.00908738 0.0422788 0.0129583 0.0223151 0.021894 0.00947801 0.0105547 0.0373034 0.0115452 0.0188604 0.094435 0.097811
0.099498 0.0322858 0.0103729 0.0149408 0.0230986 0.00946155 0.0105394 0.0485789 0.0154167 0.0233517 0.0262742 0.01031 0.0117118 0.0432886 0.012839 0.0202096 0.097811 0.101186
0.102873 0.0382734 0.0107782 0.0162523 0.0271445 0.0104321 0.0115474 0.0580102 0.0170441 0.0260899 0.0314907 0.0114593 0.0130659 0.0506875 0.0125979 0.0213741 0.101186 0.104560
0.106248 0.0447184 0.0116727 0.0178368 0.0315084 0.0105092 0.0123201 0.0681457 0.0162616 0.0288346 0.0363543 0.0118243 0.0138007 0.0600268 0.0116523 0.0244166 0.104560 0.107936
0.109623 0.050961 0.0128179 0.0185388 0.0361519 0.0103935 0.0126335 0.0772243 0.0177688 0.030799 0.0416669 0.0128636 0.0148942 0.0679715 0.0122808 0.0257061 0.107936 0.111310
0.112998 0.0571002 0.0126539 0.0201063 0.0409577 0.0113739 0.0132952 0.0857282 0.0155326 0.0324621 0.0471543 0.0129969 0.0163796 0.0753036 0.0136436 0.0260777 0.111310 0.114686
0.116373 0.0627507 0.0157253 0.0208274 0.045298 0.0121804 0.0139033 0.0937024 0.0206524 0.0338192 0.0527906 0.0134372 0.0177687 0.08098 0.0167483 0.0261298 0.114686 0.118060
0.119748 0.0683082 0.0167656 0.0224259 0.0489667 0.013704 0.0144559 0.102609 0.0236961 0.0378471 0.0573302 0.0154881 0.0187447 0.0884006 0.0175968 0.0287154 0.118060 0.121435
0.123123 0.073661 0.016068 0.0235958 0.0530439 0.0136496 0.015096 0.110224 0.0236712 0.0384937 0.0615817 0.0150519 0.0194712 0.0957691 0.0188861 0.0303535 0.121435 0.124811
0.126498 0.0799487 0.0175967 0.0247791 0.0585445 0.0139435 0.0162903 0.117908 0.0297261 0.0391575 0.067715 0.015496 0.0214169 0.102339 0.0234314 0.0313163 0.124811 0.128185
0.129873 0.087677 0.0182282 0.0264697 0.0644306 0.0152567 0.0173877 0.128903 0.0326642 0.0424138 0.0752938 0.0155421 0.0235255 0.110341 0.0251403 0.0320417 0.128185 0.131561
0.133248 0.0958123 0.0186999 0.0283037 0.0693682 0.0153932 0.0177094 0.14271 0.0284477 0.0485976 0.0814637 0.0144883 0.0240974 0.122074 0.0240318 0.0353049 0.131561 0.134935
0.137045 0.103046 0.0171558 0.0299427 0.0738974 0.0147753 0.0190112 0.154741 0.0295323 0.0538172 0.0871691 0.0149095 0.0248888 0.132106 0.0252427 0.0384277 0.134935 0.139154
