#Observed stellar mass range: 7.8 < log10(M*/Msun) < 8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 444453
#Bestfit SF galaxies in bin: 362798
#Bestfit Q galaxies in bin: 81655
#Bestfit central galaxies in bin: 318212
#Bestfit satellite galaxies in bin: 126241
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 1.46381e-10 0 0 0 0 0 6.12078e-10 0 0 0 0 0 5.70917e-10 0 0.063498 0.065748
0.066873 0 4.84508e-14 0 0 0 0 0 3.1984e-13 0 0 0 0 0 1.75847e-13 0 0.065748 0.067998
0.069123 0 2.78592e-09 0 0 0 0 0 1.60357e-08 0 0 0 0 0 9.95265e-09 0 0.067998 0.070248
0.071373 0 2.36422e-08 0 0 0 0 0 1.32072e-07 0 0 0 0 0 2.12988e-08 0 0.070248 0.072498
0.073623 0 2.62707e-08 0 0 0 0 0 1.47756e-07 0 0 0 0 0 3.42062e-08 0 0.072498 0.074748
0.075873 1.90204e-08 2.71886e-07 1.71209e-08 2.78123e-09 3.94484e-08 2.78123e-09 9.11718e-08 1.1863e-06 9.11718e-08 2.33952e-08 8.9795e-09 2.33952e-08 7.99285e-09 8.23934e-07 4.02985e-09 0.074748 0.076998
0.078123 1.85836e-07 4.74984e-07 1.67421e-07 1.66729e-07 2.81221e-08 1.65866e-07 2.70728e-07 1.97888e-06 2.43287e-07 3.64916e-08 4.67702e-08 3.58342e-08 5.62284e-07 1.5003e-06 5.01139e-07 0.076998 0.079248
0.080373 5.94269e-07 7.74916e-07 5.05847e-07 4.62833e-07 6.45122e-08 4.42397e-07 1.17825e-06 4.15132e-06 9.29841e-07 5.59598e-08 3.91129e-07 4.58574e-08 1.95117e-06 1.93484e-06 1.70566e-06 0.079248 0.081498
0.082904 1.35981e-06 1.36222e-06 1.10821e-06 6.68129e-07 1.57213e-07 5.92075e-07 4.43297e-06 6.71152e-06 3.43219e-06 3.94522e-07 9.32865e-07 3.01919e-07 3.79297e-06 3.22671e-06 3.22973e-06 0.081498 0.084311
0.085998 3.23331e-06 4.00038e-06 2.45757e-06 1.89942e-06 5.52723e-07 1.58686e-06 9.15985e-06 1.67657e-05 6.45541e-06 1.46143e-06 2.13555e-06 1.08491e-06 7.69963e-06 1.04455e-05 5.97426e-06 0.084311 0.087685
0.089373 8.34981e-06 7.72846e-06 5.9222e-06 4.65401e-06 1.64058e-06 3.54227e-06 2.47705e-05 3.05345e-05 1.6352e-05 4.1521e-06 3.56779e-06 2.97604e-06 1.89308e-05 1.69771e-05 1.33575e-05 0.087685 0.091061
0.092748 2.18504e-05 1.58239e-05 1.43855e-05 1.11771e-05 5.76663e-06 7.42667e-06 6.92721e-05 5.89104e-05 4.43375e-05 1.10886e-05 7.53649e-06 7.20485e-06 4.89773e-05 3.64793e-05 3.22967e-05 0.091061 0.094435
