#Observed stellar mass range: 8.8 < log10(M*/Msun) < 9
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 158511
#Bestfit SF galaxies in bin: 116661
#Bestfit Q galaxies in bin: 41850
#Bestfit central galaxies in bin: 98773
#Bestfit satellite galaxies in bin: 59738
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 4.49885e-06 -4.49864e-06 4.49885e-06 0 0 0 1.70398e-05 -1.70398e-05 1.70398e-05 0 0 0 1.19374e-05 -1.19368e-05 1.19374e-05 0.000000 0.057873
0.059561 4.58664e-05 -4.58639e-05 4.58664e-05 0 0 0 0.000173724 -0.000173724 0.000173724 0 0 0 0.000121704 -0.000121697 0.000121704 0.057873 0.061248
0.062373 7.92383e-05 -7.84319e-05 7.92383e-05 1.33112e-07 -1.3294e-07 1.33112e-07 0.000299752 -0.000297935 0.000299752 0 0 0 0.000210254 -0.000208152 0.000210254 0.061248 0.063498
0.064623 3.80311e-05 -3.25577e-05 3.80204e-05 1.05952e-06 2.85276e-06 1.05952e-06 0.000141093 -0.000136094 0.000141093 0 3.88311e-06 0 0.000100913 -9.47354e-05 0.000100913 0.063498 0.065748
0.066873 4.08653e-05 -3.49115e-05 4.08266e-05 1.79549e-06 1.06068e-06 1.79549e-06 0.000149776 -0.000141209 0.000149776 0 2.68452e-06 0 0.000108434 -0.00010104 0.000108434 0.065748 0.067998
0.069123 0.000105364 -8.77064e-05 0.000104906 8.79163e-06 -1.57739e-07 8.61618e-06 0.00037457 -0.000338018 0.000374148 6.53336e-07 8.44732e-06 5.23828e-07 0.000278497 -0.000240564 0.000278155 0.067998 0.070248
0.071373 9.16277e-05 -4.52719e-05 8.95071e-05 1.40384e-05 1.41518e-06 1.33643e-05 0.000307915 -0.000184143 0.000304387 2.72405e-06 1.40749e-05 2.21938e-06 0.000238624 -0.000141298 0.000235875 0.070248 0.072498
0.073623 8.62176e-05 -3.1486e-05 8.30973e-05 1.94626e-05 -1.30663e-06 1.84094e-05 0.000272304 -0.000123201 0.000263831 8.12961e-06 1.12529e-05 7.20544e-06 0.000215331 -0.000103817 0.000208883 0.072498 0.074748
0.075873 9.5293e-05 1.3076e-06 8.72804e-05 3.9315e-05 1.26033e-06 3.54044e-05 0.000251337 0 0.000233226 1.80652e-05 2.76479e-05 1.42165e-05 0.000222984 -3.4442e-05 0.000207882 0.074748 0.076998
0.078123 0.000178134 -6.13609e-06 0.000155582 4.79041e-05 3.35241e-05 3.85239e-05 0.000541164 -8.37804e-05 0.000481577 5.41487e-05 4.10807e-05 4.18182e-05 0.000383137 -5.05437e-05 0.000348805 0.076998 0.079248
0.080373 0.000207238 0.000133345 0.000163044 8.61605e-05 6.13929e-05 6.6474e-05 0.000544753 0.000293997 0.000426896 0.000102738 6.29107e-05 7.53482e-05 0.000380022 0.000243495 0.000304386 0.079248 0.081498
0.082904 0.000333426 0.000182992 0.000245804 0.000146913 0.00011861 0.000102062 0.000853349 0.0003594 0.000639723 0.000172689 0.000106573 0.000117784 0.000599195 0.000353244 0.00045389 0.081498 0.084311
0.085998 0.00067508 0.000290632 0.000459964 0.00034201 0.000230459 0.000233332 0.00160355 0.000582014 0.00110527 0.000342888 0.0001867 0.000228688 0.00122434 0.000606227 0.000828825 0.084311 0.087685
0.089373 0.00102493 0.000488497 0.000639296 0.000631064 0.000366523 0.000389286 0.00212286 0.000978428 0.00131311 0.000573536 0.000326427 0.000350115 0.00177127 0.000944552 0.00112471 0.087685 0.091061
0.092748 0.00158374 0.0007847 0.000934719 0.00106458 0.000568908 0.00062694 0.00303095 0.00165866 0.00175795 0.00101941 0.00051559 0.00059743 0.00251683 0.00132867 0.00149179 0.091061 0.094435
0.096123 0.00226298 0.00114872 0.00127052 0.00164919 0.000856974 0.000902546 0.00397397 0.00207281 0.00207874 0.00157443 0.000802899 0.000858252 0.00340144 0.00176684 0.00177837 0.094435 0.097811
0.099498 0.00309785 0.00143792 0.00161246 0.00241751 0.00122259 0.00126846 0.00499437 0.00275358 0.00247527 0.00228071 0.00108841 0.00121966 0.00444895 0.00238516 0.00220051 0.097811 0.101186
0.102873 0.00408361 0.00179404 0.00195746 0.00321986 0.00152698 0.00154829 0.00649139 0.00295571 0.00289026 0.00304534 0.0014954 0.0014471 0.00580031 0.00250233 0.00262238 0.101186 0.104560
0.106248 0.00515907 0.00207779 0.00221849 0.00411462 0.0018272 0.00177951 0.00807057 0.00331152 0.00334828 0.00393936 0.00179413 0.00167679 0.00717578 0.00301089 0.00297918 0.104560 0.107936
0.109623 0.00629983 0.00250646 0.00249797 0.00509167 0.00201195 0.0020771 0.0096677 0.00430489 0.00364387 0.00488106 0.00209146 0.00196813 0.00864567 0.0033731 0.00346938 0.107936 0.111310
0.112998 0.00732448 0.00270765 0.00272641 0.00586185 0.0021928 0.0022476 0.0114017 0.00430072 0.00411142 0.00578359 0.00215722 0.0021573 0.00987224 0.00356776 0.0036144 0.111310 0.114686
0.116373 0.00809831 0.00289511 0.00287645 0.00661386 0.00245513 0.00242383 0.0122363 0.00464911 0.00390443 0.00653644 0.00257819 0.00228434 0.0106807 0.00374515 0.00368665 0.114686 0.118060
0.119748 0.0088163 0.00311571 0.00285323 0.00724597 0.00268498 0.00247345 0.0131937 0.00450428 0.00391568 0.00722306 0.00269253 0.00236362 0.0114506 0.00385079 0.00358566 0.118060 0.121435
0.123123 0.00967737 0.00320093 0.00293613 0.00799024 0.00282096 0.00251705 0.0143804 0.00487132 0.00431366 0.00795385 0.00278916 0.00242345 0.0125271 0.00394733 0.00361094 0.121435 0.124811
0.126498 0.0107439 0.00302084 0.0031728 0.00894834 0.00305331 0.00274621 0.0157491 0.00520081 0.00460928 0.00887106 0.00299548 0.00262685 0.0138404 0.00448094 0.0039233 0.124811 0.128185
0.129873 0.0119268 0.00306805 0.00374747 0.00995918 0.0032471 0.00296302 0.0174116 0.00539855 0.00504553 0.00993775 0.00321237 0.00298936 0.0152154 0.00413371 0.00430563 0.128185 0.131561
0.133248 0.0131484 0.00329557 0.00388713 0.0110261 0.00326318 0.00319823 0.0190645 0.00512514 0.0053482 0.0109846 0.00334786 0.00315108 0.0167261 0.00448404 0.00474675 0.131561 0.134935
0.137045 0.0145646 0.00360138 0.00415604 0.0122639 0.00344158 0.00342733 0.0209781 0.00554003 0.0056709 0.0121581 0.00343506 0.00343061 0.0185437 0.00470092 0.00505065 0.134935 0.139154
0.141685 0.0164418 0.00378804 0.00451478 0.0139173 0.00348901 0.0038128 0.0234793 0.00544432 0.00629982 0.0137793 0.00344464 0.00367547 0.0208441 0.00489897 0.00542294 0.139154 0.144217
0.146748 0.0181918 0.00469971 0.00490411 0.0155221 0.00380001 0.00408317 0.0256339 0.00612813 0.00668329 0.0153549 0.00401063 0.00404451 0.0228826 0.00537765 0.0058288 0.144217 0.149279
0.151810 0.0200351 0.00519646 0.00523668 0.0170629 0.00468161 0.00421264 0.0283203 0.00704886 0.00747549 0.0170621 0.00480006 0.0044036 0.0249508 0.00573419 0.0061786 0.149279 0.154342
0.156873 0.0217392 0.00530229 0.0055312 0.0185613 0.00486977 0.0045286 0.030598 0.00786231 0.00777077 0.0185434 0.00504724 0.00450791 0.0270232 0.00620457 0.00663163 0.154342 0.159404
0.161935 0.0231322 0.00557325 0.00558191 0.0197387 0.00498158 0.00477125 0.0325917 0.00912419 0.00817903 0.0197229 0.0049979 0.00461035 0.0287691 0.00643017 0.0070812 0.159404 0.164467
0.166998 0.024439 0.00586343 0.00602097 0.020796 0.0051571 0.00502107 0.0345941 0.00951097 0.00843807 0.0208819 0.00543105 0.0048718 0.0303203 0.00784037 0.00762105 0.164467 0.169529
0.172060 0.0255213 0.0065373 0.00636444 0.0216686 0.00547974 0.00524484 0.036261 0.00939731 0.00920726 0.0218219 0.00555547 0.00515053 0.0316381 0.00771835 0.00753527 0.169529 0.174591
