#Observed stellar mass range: 11.2 < log10(M*/Msun) < 11.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 5951
#Bestfit SF galaxies in bin: 1059
#Bestfit Q galaxies in bin: 4892
#Bestfit central galaxies in bin: 4710
#Bestfit satellite galaxies in bin: 1241
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.00177442 0.000173384 0.00172908 1.3266e-06 0.000322217 1.3266e-06 0.00215826 0.000117417 0.00211266 0.00177186 -0.000199812 0.001738 0.00178416 0.00219321 0.0017814 0.000000 0.057873
0.059561 0.0185151 0.0273443 0.017508 0.00482571 0.00871339 0.00469166 0.0214786 0.030232 0.0203985 0.0138644 0.0244978 0.0129853 0.0361662 0.0321432 0.0352339 0.057873 0.061248
0.062373 0.0434382 0.0540524 0.0404245 0.00813068 0.019981 0.00742039 0.0510814 0.0590616 0.0477625 0.0357154 0.0504421 0.0328083 0.0727488 0.0876982 0.0692925 0.061248 0.063498
0.064623 0.107612 0.0746972 0.0987952 0.0380157 0.0125642 0.0359833 0.122678 0.0818894 0.112072 0.105618 0.068315 0.096324 0.115177 0.0583087 0.107625 0.063498 0.065748
0.066873 0.193955 0.0798461 0.173249 0.0740755 0.00918288 0.0670557 0.219906 0.0780087 0.197422 0.189046 0.0887736 0.166656 0.212584 0.087908 0.194994 0.065748 0.067998
0.069123 0.206793 0.145104 0.169714 0.0863339 0.0216746 0.0767214 0.232869 0.14059 0.193076 0.204307 0.145015 0.166785 0.216225 0.164844 0.181026 0.067998 0.070248
0.071373 0.282981 0.203309 0.221965 0.130876 0.0486263 0.108062 0.315908 0.215403 0.250312 0.285446 0.188932 0.223767 0.273626 0.236485 0.223972 0.070248 0.072498
0.073623 0.390222 0.275426 0.291307 0.181186 0.0628725 0.142016 0.435474 0.279065 0.325367 0.398071 0.267992 0.296582 0.360434 0.28627 0.273213 0.072498 0.074748
0.075873 0.512543 0.302368 0.354061 0.254205 0.0741817 0.193809 0.568466 0.305259 0.395397 0.522942 0.298501 0.359919 0.473072 0.311152 0.329868 0.074748 0.076998
0.078123 0.680374 0.3166 0.447534 0.323771 0.0771424 0.234928 0.75757 0.315658 0.509414 0.69347 0.310292 0.459914 0.630672 0.338951 0.427245 0.076998 0.079248
0.080373 0.793833 0.382415 0.491743 0.365686 0.102387 0.257706 0.886516 0.424771 0.561147 0.777774 0.368841 0.471589 0.854782 0.322355 0.561078 0.079248 0.081498
0.082904 0.837656 0.334916 0.489245 0.383731 0.102221 0.24641 0.93592 0.414816 0.56931 0.81381 0.327889 0.46863 0.928158 0.362919 0.582966 0.081498 0.084311
0.085998 1.29073 0.502853 0.691161 0.541977 0.165695 0.327821 1.45282 0.55519 0.777059 1.269 0.481832 0.668674 1.37322 0.562772 0.791276 0.084311 0.087685
0.089373 1.47797 0.626909 0.677075 0.666585 0.200165 0.376742 1.65361 0.737799 0.761 1.45098 0.660067 0.639056 1.58041 0.579421 0.829898 0.087685 0.091061
0.092748 1.76733 0.703862 0.765984 0.714841 0.271561 0.37214 1.99517 0.847262 0.91299 1.7241 0.727306 0.723983 1.93138 0.561627 0.963122 0.091061 0.094435
0.096123 2.15276 0.902612 0.828825 0.916009 0.31373 0.448141 2.42049 0.963697 0.964161 2.12647 0.896049 0.793942 2.25254 0.668494 0.991876 0.094435 0.097811
0.099498 2.65495 1.17424 0.96321 1.23334 0.277112 0.609618 2.96269 1.21789 1.05347 2.66489 1.14935 0.952181 2.61721 1.01902 1.07624 0.097811 0.101186
0.102873 3.37223 1.25644 1.22521 1.62465 0.234758 0.803115 3.75055 1.41739 1.35863 3.43738 1.20549 1.24034 3.12499 1.11508 1.27108 0.101186 0.104560
0.106248 4.00176 1.35477 1.45809 1.83379 0.357519 0.920447 4.47107 1.40734 1.70369 4.0621 1.3464 1.4467 3.77272 1.17173 1.47036 0.104560 0.107936
0.109623 4.43647 1.6116 1.46766 2.21971 0.464584 1.10436 4.91634 1.74768 1.68614 4.56298 1.63841 1.50274 3.95634 1.53442 1.31557 0.107936 0.111310
0.112998 5.01579 1.84566 1.53355 2.5165 0.609036 1.19868 5.55682 2.08459 1.81291 5.14189 1.72912 1.57296 4.5372 2.28031 1.39923 0.111310 0.114686
0.116373 5.60202 2.14496 1.61538 2.89424 0.62399 1.36769 6.18819 2.25636 1.91732 5.76788 2.00626 1.69908 4.97252 2.6668 1.31211 0.114686 0.118060
0.119748 6.43563 2.32486 1.76251 3.2772 0.755509 1.51574 7.11935 2.56978 2.21303 6.64808 2.08401 1.88343 5.62933 2.96867 1.45091 0.118060 0.121435
0.123123 7.31232 2.41748 2.08181 3.95788 0.641453 1.94456 8.03847 2.83735 2.48555 7.53372 2.27996 2.1826 6.47202 2.89328 1.67723 0.121435 0.124811
0.126498 8.24858 2.70341 2.2991 4.38151 0.84243 1.91867 9.0857 3.16327 2.86226 8.50566 2.52319 2.39671 7.27285 3.31552 1.83997 0.124811 0.128185
0.129873 9.43851 2.79862 2.79469 4.81496 0.896283 2.00601 10.4394 3.23124 3.43643 9.73478 2.81117 2.97288 8.31406 3.22162 2.43373 0.128185 0.131561
0.133248 10.4594 2.98416 3.09721 4.95159 1.15919 2.2343 11.6517 3.06974 3.90579 10.7965 2.77243 3.31003 9.17972 3.50377 2.71546 0.131561 0.134935
0.137045 11.7798 3.28022 3.53983 5.73015 0.916412 2.82308 13.0894 3.55914 4.22666 12.2067 3.00872 3.84988 10.1595 3.99943 2.73264 0.134935 0.139154
0.141685 13.4721 3.54395 3.87215 6.51519 1.53576 3.1997 14.9781 4.00978 4.77359 13.9412 3.34572 4.21101 11.6917 4.99143 3.12628 0.139154 0.144217
0.146748 15.6375 4.09677 4.50237 7.92511 1.65447 3.64015 17.3071 4.75119 5.34335 16.1076 3.88428 4.85663 13.8535 5.16798 3.76435 0.144217 0.149279
0.151810 17.6088 4.44985 5.13345 8.91645 1.954 3.74402 19.4905 4.76745 6.08927 18.0423 4.28317 5.26758 15.9636 5.97216 4.80773 0.149279 0.154342
0.156873 19.7225 4.83924 6.0085 9.27887 2.69536 3.52458 21.9833 5.15864 7.04754 20.0406 4.65122 5.99592 18.5151 5.26322 6.06296 0.154342 0.159404
0.161935 21.3336 5.18753 6.49865 9.74855 2.64415 3.71568 23.8415 6.22476 7.73003 21.3272 5.24001 6.33115 21.358 5.4504 6.93177 0.159404 0.164467
