#Observed stellar mass range: 11 < log10(M*/Msun) < 11.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 13315
#Bestfit SF galaxies in bin: 4029
#Bestfit Q galaxies in bin: 9286
#Bestfit central galaxies in bin: 9883
#Bestfit satellite galaxies in bin: 3432
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.0014637 -0.000742818 0.00145811 2.17586e-05 9.73403e-05 2.17586e-05 0.00208934 -0.00110341 0.00208134 0.000157231 0.000289087 0.000154897 0.00522591 -0.00341296 0.0052209 0.000000 0.057873
0.059561 0.0206666 -0.00227438 0.0203227 0.00206665 0.00566213 0.00196802 0.0287367 -0.00760539 0.0283108 0.00735291 0.00819752 0.00701612 0.0590054 -0.029968 0.0586447 0.057873 0.061248
0.062373 0.0358141 0.00213943 0.0347454 0.00631959 0.0138414 0.00596274 0.0486111 -0.0047469 0.0473632 0.014043 0.0175808 0.0130587 0.0985074 -0.0315356 0.0971442 0.061248 0.063498
0.064623 0.0539249 0.0164963 0.0504893 0.0169328 0.0166265 0.015592 0.069975 0.0143447 0.0662248 0.031736 0.0343498 0.0284064 0.117821 -0.0402719 0.114534 0.063498 0.065748
0.066873 0.055859 0.0425648 0.0485988 0.0193121 0.0318336 0.0162737 0.0717159 0.0448333 0.063781 0.0387289 0.0476112 0.0317634 0.105188 0.0115856 0.0977252 0.065748 0.067998
0.069123 0.0806769 0.0659361 0.0683671 0.0271601 0.0335504 0.0223138 0.103897 0.0622355 0.0879612 0.0582244 0.0782515 0.0455765 0.145332 0.019953 0.130741 0.067998 0.070248
0.071373 0.113323 0.0872373 0.0902213 0.051318 0.0420398 0.0405494 0.140226 0.100022 0.113898 0.0898129 0.098254 0.0691897 0.181024 0.0594535 0.154279 0.070248 0.072498
0.073623 0.158696 0.10411 0.117179 0.1018 0.0358745 0.0809416 0.183382 0.127857 0.136641 0.142112 0.105455 0.0997454 0.206452 0.0922084 0.161093 0.072498 0.074748
0.075873 0.224627 0.114412 0.161056 0.122331 0.0253206 0.0922262 0.269011 0.130487 0.194895 0.204062 0.126269 0.139099 0.283847 0.0841904 0.217005 0.074748 0.076998
0.078123 0.281038 0.123471 0.190841 0.127732 0.0416395 0.0902893 0.347554 0.126709 0.237144 0.258443 0.125493 0.169116 0.346104 0.143955 0.252897 0.076998 0.079248
0.080373 0.321057 0.157085 0.194798 0.152833 0.0548827 0.101159 0.394046 0.173039 0.249036 0.301902 0.162829 0.180466 0.376216 0.186368 0.250486 0.079248 0.081498
0.082904 0.333892 0.16889 0.185731 0.153427 0.0672343 0.0865458 0.412192 0.184523 0.245957 0.322235 0.157661 0.175986 0.367461 0.219521 0.221083 0.081498 0.084311
0.085998 0.509168 0.224037 0.258521 0.237752 0.0883972 0.124356 0.626929 0.258299 0.335131 0.513435 0.205809 0.270367 0.496879 0.270991 0.245389 0.084311 0.087685
0.089373 0.65073 0.247223 0.30721 0.313437 0.0948592 0.150865 0.797073 0.32075 0.405427 0.652743 0.229383 0.308883 0.644932 0.331422 0.299053 0.087685 0.091061
0.092748 0.768025 0.304837 0.335427 0.377179 0.110802 0.173673 0.937606 0.393876 0.435221 0.774576 0.288046 0.340635 0.749162 0.408315 0.30533 0.091061 0.094435
0.096123 0.952499 0.363328 0.386713 0.458287 0.144129 0.193983 1.16693 0.416815 0.510122 0.964482 0.303052 0.395075 0.917992 0.486678 0.342795 0.094435 0.097811
0.099498 1.1224 0.430585 0.415357 0.547646 0.137899 0.229762 1.37178 0.450152 0.563139 1.11437 0.386684 0.414542 1.14555 0.490726 0.433127 0.097811 0.101186
0.102873 1.36968 0.490679 0.477384 0.650336 0.167727 0.231149 1.68179 0.578719 0.633537 1.35575 0.472616 0.468155 1.40981 0.544618 0.498751 0.101186 0.104560
0.106248 1.54846 0.600084 0.466084 0.737525 0.199871 0.249627 1.90031 0.591578 0.65408 1.5468 0.594507 0.454795 1.55324 0.542036 0.492865 0.104560 0.107936
0.109623 1.79491 0.652373 0.501262 0.88851 0.237203 0.283182 2.18818 0.686393 0.745182 1.81336 0.658956 0.527906 1.74177 0.593311 0.522658 0.107936 0.111310
0.112998 2.09669 0.657948 0.622432 1.00175 0.267609 0.299159 2.57176 0.711078 0.942401 2.0683 0.666562 0.601455 2.17846 0.571146 0.729513 0.111310 0.114686
0.116373 2.39132 0.663083 0.709377 1.16216 0.309329 0.364895 2.92463 0.758056 1.04132 2.32156 0.704368 0.639807 2.59222 0.65943 0.892527 0.114686 0.118060
0.119748 2.6701 0.797524 0.735431 1.30372 0.35019 0.414837 3.26295 0.925729 1.09678 2.615 0.799557 0.693132 2.82879 0.780487 0.876562 0.118060 0.121435
0.123123 2.98783 0.83373 0.803399 1.56424 0.326863 0.512625 3.60549 0.969693 1.17846 2.92133 0.831974 0.75124 3.17931 0.858115 0.937012 0.121435 0.124811
0.126498 3.26163 0.953763 0.829915 1.58897 0.403877 0.509878 3.98737 1.04221 1.32097 3.15621 0.984705 0.755626 3.56521 0.983989 1.07214 0.124811 0.128185
0.129873 3.57228 1.11123 0.854824 1.74416 0.477631 0.559843 4.36547 1.14534 1.37869 3.48634 1.08975 0.825811 3.81977 1.10182 1.08999 0.128185 0.131561
0.133248 3.90683 1.16915 0.95794 1.85822 0.483016 0.559914 4.79569 1.25634 1.5447 3.78124 1.1825 0.872729 4.2685 1.0919 1.27369 0.131561 0.134935
0.137045 4.25716 1.26664 1.03903 1.97305 0.550814 0.576797 5.24819 1.36944 1.66727 4.11196 1.32415 0.939209 4.67528 1.14659 1.3702 0.134935 0.139154
0.141685 4.82935 1.43334 1.18846 2.1303 0.747464 0.558299 6.00041 1.55964 1.90506 4.73952 1.41503 1.16335 5.08803 1.64799 1.37774 0.139154 0.144217
0.146748 5.56992 1.68799 1.36833 2.38668 0.858611 0.575278 6.95106 1.88127 2.25828 5.35326 1.61184 1.27375 6.19383 1.9321 1.73089 0.144217 0.149279
0.151810 6.20584 1.98131 1.52215 2.69251 0.95488 0.660118 7.7302 2.14591 2.39452 6.05359 1.90273 1.45784 6.64427 2.09888 1.75005 0.149279 0.154342
0.156873 6.81288 2.2601 1.59786 3.13389 0.96815 0.81184 8.40912 2.50236 2.63785 6.74055 2.08437 1.66719 7.02117 2.41112 1.61929 0.154342 0.159404
0.161935 7.57976 2.42842 1.89479 3.56001 0.939977 1.06023 9.32384 2.81965 2.8611 7.37832 2.2698 1.73412 8.15982 2.79312 2.05682 0.159404 0.164467
0.166998 8.52466 2.58987 2.23175 4.10778 1.04529 1.33511 10.441 2.93075 3.33584 8.36768 2.3608 2.11683 8.97668 2.89898 2.3618 0.164467 0.169529
0.172060 9.4652 2.86199 2.4188 4.6588 1.22827 1.45518 11.5506 3.35445 3.582 9.32044 2.61604 2.35908 9.88203 3.56489 2.5767 0.169529 0.174591
0.177123 10.5349 3.11681 2.84444 5.04012 1.33379 1.40264 12.9189 3.56454 4.23695 10.1782 2.90922 2.61158 11.5619 3.67003 3.2718 0.174591 0.179654
0.182185 11.5993 3.32188 3.19671 5.46015 1.5022 1.52574 14.2629 3.96633 4.77144 11.0267 3.34555 2.87435 13.2482 3.98148 4.18969 0.179654 0.184716
0.187248 12.6257 3.41141 3.51267 5.93094 1.63548 1.9425 15.5305 4.04067 5.24078 11.9198 3.45826 3.13664 14.6586 4.42314 4.70669 0.184716 0.189779
0.192310 13.4956 3.5881 3.77838 6.34065 1.80345 1.98003 16.6 4.37188 5.54571 12.8469 3.60417 3.43896 15.3636 4.09851 4.99291 0.189779 0.194842
0.197373 14.5895 4.01473 4.0301 6.74608 1.98961 1.96305 17.9927 4.85405 5.90885 13.9666 4.10695 3.77383 16.3834 5.07541 5.19782 0.194842 0.199904
0.202435 15.5153 4.3556 4.24127 7.1501 2.2262 1.94318 19.1448 5.45558 6.3442 14.902 4.4182 3.87281 17.2816 5.28412 5.29751 0.199904 0.204967
0.207498 16.4835 4.48976 4.53093 7.46543 2.42684 2.0679 20.3963 5.58828 6.78545 15.8745 4.50564 4.24527 18.2373 5.49583 5.3472 0.204967 0.210029
0.212560 17.6786 5.06417 4.73075 7.9807 2.76875 2.06511 21.8862 6.53499 7.15707 16.9752 5.35827 4.37333 19.704 6.43277 5.79131 0.210029 0.215091
0.217623 18.8904 5.58572 4.96123 8.58169 2.89414 2.18338 23.3631 6.87121 7.64364 18.0531 5.47117 4.48145 21.3015 6.54563 6.26417 0.215091 0.220154
0.222685 19.8594 6.16403 5.0332 9.11653 3.02494 2.49299 24.5205 7.37759 7.83261 18.8824 6.13789 4.55311 22.673 7.1047 6.34038 0.220154 0.225217
0.227748 20.9737 6.64988 5.34754 9.81371 2.73839 2.97261 25.8157 8.09196 8.2196 20.0059 6.16495 4.83347 23.7605 7.25267 6.21951 0.225217 0.230279
0.232810 22.4564 7.13684 5.80313 10.7281 2.91204 3.17438 27.545 8.28355 8.49527 21.4243 7.00324 5.24545 25.4283 7.69248 6.77906 0.230279 0.235342
0.237873 23.5957 7.37565 5.91366 11.5817 2.62217 3.33446 28.8084 8.83794 8.52819 22.5833 7.26109 5.45994 26.5112 7.53382 7.02053 0.235342 0.240404
0.242935 24.6861 7.46298 6.04364 12.2908 2.66307 3.53699 30.0642 9.51011 8.58713 23.6011 7.84043 5.46423 27.8105 7.9417 7.31801 0.240404 0.245467
0.247998 25.9582 7.7528 6.25578 13.0817 2.77535 3.66763 31.545 10.0388 8.80331 24.7337 8.35482 5.53964 29.4843 8.6962 7.75433 0.245467 0.250529
0.253060 27.2457 8.48705 6.37528 13.8347 2.86997 3.91935 33.0645 10.5817 9.25417 26.1046 8.54979 5.92567 30.5317 9.90867 7.80437 0.250529 0.255592
0.258123 28.4774 9.14799 6.45733 14.5706 3.04168 4.11838 34.5113 11.1698 9.14937 27.2672 8.95128 5.96681 31.9624 10.4205 7.76192 0.255592 0.260654
0.263185 29.5168 9.75256 6.34384 15.017 3.4445 4.04389 35.8079 11.9842 9.27662 28.2833 9.61189 5.96518 33.0688 11.7103 7.44453 0.260654 0.265716
0.268248 31.0512 10.7061 6.72774 15.9101 3.76349 3.95084 37.6205 12.6145 9.9402 29.8574 10.7662 6.28364 34.4887 12.0584 7.82963 0.265716 0.270779
0.273310 32.6956 11.1659 7.0401 16.7036 3.81282 3.89237 39.6342 13.3606 10.5207 31.4214 10.8911 6.48464 36.3649 12.6217 8.19 0.270779 0.275842
0.278373 34.0296 11.0696 7.37345 17.4803 3.96684 3.83855 41.2099 13.6791 11.3624 32.6067 10.7034 6.88135 38.1269 13.2007 8.81619 0.275842 0.280904
0.283435 35.4801 11.67 7.78705 18.4788 3.518 4.0739 42.8567 14.632 11.4478 34.0013 10.8617 7.20804 39.7387 13.6562 8.75131 0.280904 0.285967
0.288498 37.1924 11.9779 8.27399 19.69 3.42045 4.64873 44.7863 15.6758 12.046 35.6224 11.5332 7.73898 41.7135 14.4686 9.79809 0.285967 0.291029
0.293560 38.5998 13.1749 8.58331 20.5815 3.79901 5.01444 46.4177 16.6599 12.6578 36.9289 12.2417 7.97925 43.4116 15.0693 10.0676 0.291029 0.296091
0.298623 39.8026 13.5116 8.98643 21.4355 3.72822 5.43041 47.7717 17.0149 13.0151 38.0494 12.902 8.25619 44.8513 15.6775 10.2886 0.296091 0.301154
0.303685 40.9273 13.9074 9.14628 22.3373 4.13155 6.03359 48.993 17.7271 13.3666 39.2081 13.1563 8.51232 45.8778 16.0692 10.1215 0.301154 0.306217
0.308748 42.0189 13.7995 9.34688 23.2638 4.27398 5.99063 50.1563 17.6969 13.9098 40.2896 13.222 8.68007 46.9985 16.1945 10.5186 0.306217 0.311279
0.313810 43.2825 13.765 9.46104 24.0104 4.21358 6.64743 51.6442 17.89 14.5401 41.5094 13.0376 8.91832 48.3883 16.6795 10.4688 0.311279 0.316341
0.318873 44.2988 14.0758 9.54225 24.8384 4.69304 6.89636 52.7422 19.1244 15.0195 42.4498 13.6517 9.03329 49.6233 16.5511 10.8863 0.316341 0.321404
0.323935 45.2429 13.9368 9.99389 25.7005 4.56768 6.90489 53.7219 19.0591 15.5457 43.3765 13.9049 9.35205 50.6174 16.0619 11.1691 0.321404 0.326466
0.328997 46.2762 14.1657 9.94825 26.4116 4.52803 6.63293 54.895 19.1735 15.5359 44.4923 14.2176 9.44674 51.4133 16.5207 10.8625 0.326466 0.331528
0.334060 47.0359 14.6185 10.4567 27.2595 4.43031 6.83441 55.6165 18.7291 16.284 45.4215 14.5338 9.94252 51.6849 16.2413 10.9956 0.331528 0.336591
0.339122 47.9809 14.8376 10.5827 27.8746 4.82186 6.66231 56.7045 18.7578 16.6883 46.5763 14.4449 10.1743 52.0254 17.0474 10.8255 0.336591 0.341653
0.344185 48.7348 14.7357 10.9234 28.4071 4.70123 6.70233 57.5545 19.4348 17.0808 47.2294 14.4732 10.2118 53.0698 16.3176 11.9717 0.341653 0.346716
0.349247 49.2458 14.8465 11.0839 28.8814 4.86997 6.55224 58.0816 20.4385 17.4115 47.8012 14.7173 10.5045 53.4057 16.1716 12.0427 0.346716 0.351779
0.354310 49.4665 15.1139 11.0687 29.3217 4.86123 7.19735 58.2069 20.3617 17.5095 48.2061 14.7521 10.6841 53.0962 16.256 11.8668 0.351779 0.356841
0.359372 49.7722 15.0467 11.3281 29.8445 4.65684 6.79318 58.4184 19.6451 17.8331 48.7698 14.681 10.9534 52.6589 15.4725 11.9743 0.356841 0.361903
0.364435 49.9322 13.955 11.2508 30.2492 4.70765 7.12722 58.4722 19.0421 17.8652 49.0151 14.4371 10.9309 52.5733 15.2558 12.4291 0.361903 0.366966
0.369497 49.9591 13.9976 11.3985 30.9013 4.31856 7.74566 58.2279 18.6949 18.0658 49.2269 14.0743 11.1247 52.0676 14.9619 11.9986 0.366966 0.372028
0.374560 49.8704 13.5144 11.5396 31.488 4.07457 8.17505 57.8461 17.9661 18.1242 49.3158 13.4768 11.2182 51.4675 14.4204 12.3168 0.372028 0.377091
0.379622 49.7024 13.5709 11.7685 31.9671 4.04778 8.7835 57.3974 17.4394 17.7394 49.2696 13.0844 11.3504 50.9487 14.6453 12.0813 0.377091 0.382154
0.384685 49.2399 13.5499 11.989 32.2253 3.62932 8.71926 56.6222 18.0106 17.7157 48.9378 13.161 11.7113 50.11 13.935 12.3399 0.382154 0.387216
0.389747 49.0869 13.2223 12.0942 32.3543 3.64186 8.56086 56.3469 17.7287 17.9318 48.8922 13.0188 11.864 49.6478 13.5767 12.508 0.387216 0.392278
0.394810 48.7562 12.5308 12.1659 32.4974 3.08994 8.51428 55.8106 16.8867 18.1597 48.6756 12.5613 12.1523 48.9886 12.898 12.5018 0.392278 0.397341
0.399872 48.3172 12.3659 12.266 32.3899 2.68417 8.62301 55.2277 16.7737 18.0405 48.2857 12.5937 12.154 48.4077 12.4316 12.3093 0.397341 0.402404
0.404935 47.3389 12.073 12.115 31.9933 2.81038 8.18555 53.997 16.1398 17.9163 47.5358 11.8699 12.1051 46.7719 11.3992 12.048 0.402404 0.407466
0.409997 46.4778 11.2187 12.0668 31.4082 2.9518 8.11442 53.0162 15.7031 17.7004 46.7797 11.3665 12.2726 45.6086 11.0123 11.7793 0.407466 0.412529
0.415060 45.5387 11.0168 12.0239 30.9646 2.95047 8.27016 51.8621 15.6957 17.6935 45.9995 10.9728 12.3249 44.2118 11.1392 11.0738 0.412529 0.417591
0.420122 44.6662 10.499 12.0086 30.4158 2.92422 7.78378 50.8491 15.3968 17.4257 45.3487 10.3923 12.2403 42.7007 10.6038 11.1232 0.417591 0.422653
0.425185 43.9154 10.5297 12.0253 29.9064 2.89693 7.63723 49.9937 14.8556 17.1558 44.6123 10.4575 12.3245 41.9087 10.4063 10.9458 0.422653 0.427716
0.430247 42.9104 9.99957 11.8482 29.3527 2.82716 7.59212 48.7928 14.1794 16.8654 43.6533 10.2113 12.1934 40.7709 9.51263 11.1587 0.427716 0.432779
0.435310 41.6674 9.48481 11.5569 28.5892 2.8479 7.7558 47.3418 14.0264 16.2857 42.3543 9.75632 11.8494 39.6894 9.25104 10.786 0.432779 0.437841
0.440372 40.4086 8.94399 11.2437 28.2502 2.33708 7.48238 45.6839 14.1508 15.7172 41.1907 9.26027 11.6226 38.1565 8.49827 10.4724 0.437841 0.442903
0.445435 39.1515 8.93326 10.9428 27.4611 2.14021 7.41888 44.2237 13.5694 15.2014 39.998 8.66385 11.4078 36.7138 8.25108 9.94897 0.442903 0.447966
0.450497 37.8242 8.7301 10.5611 26.6708 2.36029 7.2738 42.6634 13.1994 14.5105 38.8405 8.7981 11.1171 34.8977 8.2685 9.40754 0.447966 0.453029
0.455560 36.6176 8.11276 10.2752 25.8834 2.16815 7.19533 41.275 12.8583 14.0525 37.7021 8.49563 10.9044 33.4948 8.24861 8.88673 0.453029 0.458091
0.460622 35.3515 7.67907 9.91703 24.9502 2.15363 7.09195 39.8644 12.5748 13.5314 36.5303 8.02177 10.4872 31.9571 7.73132 8.41651 0.458091 0.463154
0.465685 33.9604 7.21729 9.52205 24.148 1.98318 7.00095 38.2177 12.0945 13.1204 35.1741 7.51358 10.2839 30.4651 6.86016 7.91259 0.463154 0.468216
0.470747 32.7862 7.11955 9.32535 23.2472 1.91783 6.61954 36.9249 11.4166 12.741 34.0073 6.96395 10.0168 29.2697 6.49306 7.57088 0.468216 0.473278
0.475810 31.5985 6.93673 8.9694 22.7637 1.7768 6.84309 35.4318 10.4572 12.3697 32.7802 6.74021 9.62758 28.1956 6.00962 7.38354 0.473278 0.478341
0.480872 30.2088 6.65825 8.42901 21.95 1.65861 6.82789 33.792 9.89623 11.6646 31.3399 6.4297 9.06431 26.9515 5.59455 7.03677 0.478341 0.483404
0.485935 29.0208 6.03862 8.19484 21.1433 1.66841 6.6822 32.4387 9.48748 11.2119 30.0568 6.1471 8.54658 26.0376 5.05672 7.00184 0.483404 0.488466
0.490997 27.6314 5.37853 7.74112 20.2397 1.64436 6.56578 30.8385 8.90646 10.6135 28.6302 5.71245 8.01433 24.7553 5.083 6.59375 0.488466 0.493528
0.496060 26.3953 5.12727 7.18702 19.3362 1.80984 6.26413 29.4581 8.50709 10.1513 27.3906 5.37522 7.48544 23.5292 4.74853 6.15014 0.493528 0.498591
0.501122 25.196 4.89105 6.75802 18.5337 1.69769 5.72715 28.0866 8.27823 9.63383 26.1835 4.9625 7.32846 22.3525 4.31171 5.81365 0.498591 0.503654
0.506185 23.9879 4.76248 6.44685 17.736 1.87078 5.39463 26.7005 7.80387 9.19582 24.9827 4.79579 6.93667 21.1232 3.73239 5.56981 0.503654 0.508716
0.511247 22.8897 4.48468 6.1776 17.0478 1.66366 5.42623 25.4244 7.26715 8.94743 23.8706 4.64232 6.6009 20.0651 3.24228 5.48967 0.508716 0.513778
0.516310 21.8498 4.40434 5.95181 16.4093 1.76358 5.25968 24.2104 6.99372 8.45152 22.869 4.39818 6.33746 18.9148 3.2277 5.2725 0.513778 0.518841
0.521372 20.8212 4.28931 5.74842 15.8965 1.63986 5.0892 22.9579 6.65785 8.0791 21.7942 4.35327 6.07888 18.0194 3.06543 5.06899 0.518841 0.523903
0.526435 19.7548 4.10236 5.32995 15.121 1.79467 4.71317 21.7653 6.59572 7.58096 20.73 4.12018 5.74391 16.9466 2.93779 4.62009 0.523903 0.528966
0.531497 18.8047 3.70462 5.25875 14.5944 1.60762 4.75002 20.6315 6.26861 7.28405 19.7273 3.72207 5.50116 16.1478 2.6363 4.42783 0.528966 0.534029
0.536560 17.8165 3.55195 4.93647 13.8234 1.48182 4.39707 19.5491 6.08331 6.88702 18.763 3.59453 5.21866 15.091 2.59844 4.06436 0.534029 0.539091
0.541622 16.9951 3.36027 4.77216 13.3423 1.46111 4.29662 18.58 5.79183 6.66118 17.8861 3.34255 5.01051 14.4293 2.41488 4.03741 0.539091 0.544153
0.546685 16.1431 3.2391 4.46386 12.7714 1.54004 4.11608 17.606 5.38229 6.2284 17.0382 3.24475 4.79439 13.5657 2.33109 3.55533 0.544153 0.549216
