#Observed stellar mass range: 11.8 < log10(M*/Msun) < 12
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 5
#Bestfit SF galaxies in bin: 3
#Bestfit Q galaxies in bin: 2
#Bestfit central galaxies in bin: 4
#Bestfit satellite galaxies in bin: 1
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0.0108289 0 0 0 0 0 0.0104849 0 0 0.0108289 0 0 0 0 0.057873 0.061248
0.062373 0 0.0459209 0 0 0.0220051 0 0 0.0364697 0 0 0.0475668 0 0 0 0 0.061248 0.063498
0.064623 0 0.140182 0 0 0.03655 0 0 0.134548 0 0 0.140738 0 0 0 0 0.063498 0.065748
0.066873 0 0.336419 0 0 0.156301 0 0 0.392356 0 0 0.329208 0 0 0.0133267 0 0.065748 0.067998
0.069123 0.00969197 0.942286 0.00969197 0.00774581 0.388602 0.00774581 0.0126112 1.26606 0.0126112 0.0099301 0.968817 0.0099301 0.00873944 0.0344047 0.00873944 0.067998 0.070248
0.071373 0.0292137 1.00034 0.0288622 0.0159881 0.482687 0.0159881 0.0490521 1.27512 0.0490521 0.0361816 0.98632 0.03583 0.00134226 0.0322152 0.00134226 0.070248 0.072498
0.073623 0.0536388 1.78134 0.0461787 0.0310977 0.641757 0.0308775 0.0874506 2.68654 0.0874506 0.0632252 1.81376 0.0552438 0.0152933 0.0729637 0.0152933 0.072498 0.074748
0.075873 0.134178 3.67378 0.123267 0.0533703 1.23453 0.0530056 0.255388 6.46561 0.255388 0.159257 3.76821 0.150532 0.0338591 0.201637 0.0338591 0.074748 0.076998
0.078123 0.422889 4.08508 0.336646 0.135962 1.85313 0.102915 0.853279 7.38953 0.853279 0.480445 4.32367 0.405427 0.192665 0.282105 0.192665 0.076998 0.079248
0.080373 0.730633 5.28936 0.613417 0.152549 1.38623 0.0990931 1.59776 10.1418 1.59776 0.72215 5.99339 0.621507 0.764563 0.360722 0.764563 0.079248 0.081498
0.082904 0.612685 4.49163 0.46143 0.18582 1.89339 0.0809259 1.25298 7.47542 1.25298 0.577348 4.87578 0.431104 0.754035 0.720404 0.754035 0.081498 0.084311
0.085998 1.33196 4.7918 0.939785 0.41379 2.17975 0.158975 2.70921 7.90295 2.70921 1.24284 4.90786 0.887883 1.68843 0.29751 1.68843 0.084311 0.087685
0.089373 2.39741 5.21001 1.93659 0.57607 4.49579 0.321226 5.12943 6.14186 5.12943 2.51347 5.43501 2.12404 1.93321 0.0604118 1.93321 0.087685 0.091061
0.092748 11.7889 3.29464 11.2969 0.71638 11.6975 0.381756 28.3976 -10.3141 28.3976 13.8801 3.50311 13.4076 3.42416 -0.334482 3.42416 0.091061 0.094435
0.096123 7.8394 8.82867 7.12802 1.087 12.0235 0.67673 17.968 7.08584 17.968 9.00821 9.26218 8.42513 3.16413 -0.0334921 3.16413 0.094435 0.097811
0.099498 7.14019 11.7856 6.02919 2.04443 11.2366 1.56159 14.7838 11.5396 14.7838 8.21548 11.5241 7.17357 2.83906 -0.280783 2.83906 0.097811 0.101186
0.102873 9.75656 10.2531 8.05617 4.7514 8.18211 3.96468 17.2643 12.0454 17.2643 11.3978 9.53017 9.7885 3.19169 0 3.19169 0.101186 0.104560
0.106248 8.03345 15.1499 6.1598 4.32332 9.33003 3.48326 13.5986 18.8672 13.5986 9.31457 15.5994 7.42209 2.90894 0 2.90894 0.104560 0.107936
0.109623 12.4787 13.5959 10.228 3.92143 12.7456 2.79801 25.3146 9.27205 25.3146 14.3013 13.8631 12.2322 5.18803 0.129071 5.18803 0.107936 0.111310
0.112998 13.1071 17.0068 10.4555 4.02365 16.1268 2.24593 26.7322 16.7869 26.7322 15.1407 16.6655 12.6184 4.97264 0.308902 4.97264 0.111310 0.114686
0.116373 15.9446 25.0419 11.3661 8.302 16.8434 5.48186 27.4086 32.8648 27.4086 18.7729 24.5352 14.2568 4.63129 1.84387 4.63129 0.114686 0.118060
0.119748 20.5799 29.8646 14.869 12.5586 25.8196 9.48542 32.6119 33.2802 32.6119 24.3824 27.146 18.7734 5.36996 2.64257 5.36996 0.118060 0.121435
0.123123 29.1579 29.9145 22.1095 17.9988 31.2335 13.4788 45.8965 31.4383 45.8965 35.2772 28.1306 28.2999 4.68094 3.00406 4.68094 0.121435 0.124811
0.126498 30.2721 38.4897 23.6068 21.3424 32.4156 16.5929 43.6666 56.6227 43.6666 36.5142 39.1857 29.7642 5.3037 0.920519 5.3037 0.124811 0.128185
0.129873 32.7117 50.6966 24.3355 15.9369 55.5009 9.8743 57.8739 62.8708 57.8739 39.6445 51.0589 30.9853 4.98031 2.20219 4.98031 0.128185 0.131561
0.133248 27.5767 79.46 19.3223 10.8839 77.3992 5.06915 52.616 69.5585 52.616 33.4872 84.9513 25.1366 3.93497 3.17764 3.93497 0.131561 0.134935
0.137045 27.6699 87.7499 18.817 9.61633 96.3539 3.01723 54.7502 71.1643 54.7502 32.5987 86.8327 23.7458 7.9548 4.53935 7.9548 0.134935 0.139154
0.141685 31.7256 105.673 20.3135 12.7035 103.023 3.89487 60.2587 91.3009 60.2587 34.5982 109.767 23.3375 20.2351 -2.02365 20.2351 0.139154 0.144217
0.146748 39.9913 108.685 27.366 18.5659 89.675 8.30792 72.1293 131.368 72.1293 47.2776 103.895 33.3362 10.846 24.821 10.846 0.144217 0.149279
0.151810 53.5561 119.799 32.8026 33.0598 93.1687 17.6696 84.3006 143.559 84.3006 61.2328 119.2 40.2569 22.8495 89.5805 22.8495 0.149279 0.154342
0.156873 54.1764 165.46 27.9896 43.3982 97.6373 23.4599 70.3437 241.809 70.3437 62.6126 163.791 35.196 20.4317 90.9772 20.4317 0.154342 0.159404
0.161935 56.3152 224 33.5116 51.7592 127.452 36.0643 63.1493 306.541 63.1493 66.5669 228.581 43.7632 15.3086 206.787 15.3086 0.159404 0.164467
0.166998 77.7307 283.703 57.6636 81.5266 144.308 65.6632 72.0369 466.856 72.0369 92.6646 291.649 72.6232 17.9953 245.701 17.9953 0.164467 0.169529
0.172060 94.7439 355.449 74.0819 94.0907 214.351 79.7559 95.7238 562.668 95.7238 112.779 353.109 94.1175 22.6022 196.097 22.6022 0.169529 0.174591
0.177123 130.473 361.578 107.14 129.889 208.616 115.985 131.349 440.196 131.349 149.752 387.721 129.119 53.3587 211.949 53.3587 0.174591 0.179654
0.182185 169.563 336.448 141.787 193.629 165.682 176.539 133.464 521.379 133.464 195.532 335.483 168.869 65.687 58.6839 65.687 0.179654 0.184716
0.187248 258.84 260.814 229.403 296.242 86.8016 278.168 202.738 463.107 202.738 297.924 242.863 273.557 102.506 119.615 102.506 0.184716 0.189779
0.192310 426.808 76.6684 390.935 317.661 87.1073 295.742 590.527 109.219 590.527 505.535 47.1801 473.573 111.898 30.0323 111.898 0.189779 0.194842
0.197373 596.33 10.9254 554.501 447.77 -25.5204 421.965 819.17 17.1251 819.17 691.871 -53.2182 655.204 214.166 51.4277 214.166 0.194842 0.199904
0.202435 517.145 0 464.232 391.441 -13.9466 356.862 705.701 84.7973 705.701 555.352 -36.8465 505.189 364.317 73.4692 364.317 0.199904 0.204967
0.207498 526.178 -19.6728 428.213 279.228 82.1737 218.734 896.604 -168.181 896.604 506.087 -34.1742 414.17 606.545 115.716 606.545 0.204967 0.210029
0.212560 448.976 -27.8906 302.89 276.926 26.4417 186.682 707.051 5.8101 707.051 398.486 -0.0354843 264.232 650.94 129.359 650.94 0.210029 0.215091
0.217623 361.533 81.742 180.554 275.083 82.6794 144.902 491.209 195.687 491.209 290.899 103.728 126.133 644.069 222.228 644.069 0.215091 0.220154
0.222685 440.258 116.064 225.641 412.039 45.5763 257.14 482.586 300.412 482.586 361.427 121.523 163.219 755.584 511.187 755.584 0.220154 0.225217
0.227748 413.429 175.453 185.948 355.473 134.666 165.67 500.362 352.087 500.362 308.168 216.734 107.852 834.47 358.106 834.47 0.225217 0.230279
0.232810 367.389 187.072 138.471 300.566 170.375 108.895 467.624 316.155 467.624 263.304 244.165 51.5886 783.731 271.573 783.731 0.230279 0.235342
0.237873 288.443 218.673 68.2766 317.015 102.694 107.452 245.585 398.25 245.585 264.882 212.877 48.1398 382.689 235.451 382.689 0.235342 0.240404
0.242935 281.621 190.999 81.5589 305.624 94.6808 108.935 245.615 371.971 245.615 261.68 189.224 69.1583 361.383 291.51 361.383 0.240404 0.245467
0.247998 284.068 165.282 92.6602 322.513 67.3124 130.657 226.402 354.296 226.402 286.278 152.974 103.409 275.231 139.933 275.231 0.245467 0.250529
0.253060 206.479 179.744 69.8704 254.074 107.509 111.608 135.087 298.428 135.087 232.821 140.478 86.7629 101.111 119.742 101.111 0.250529 0.255592
0.258123 170.248 192.309 43.446 210.378 160.675 58.9202 110.054 262.509 110.054 205.737 164.324 67.3612 28.294 115.33 28.294 0.255592 0.260654
0.263185 148.829 192.728 24.9377 165.505 191.35 31.2059 123.815 201.188 123.815 168.928 179.17 44.6525 68.4339 90.3835 68.4339 0.260654 0.265716
