#Observed stellar mass range: 11.4 < log10(M*/Msun) < 11.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 331
#Bestfit SF galaxies in bin: 195
#Bestfit Q galaxies in bin: 136
#Bestfit central galaxies in bin: 301
#Bestfit satellite galaxies in bin: 30
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.00275577 0.00359632 0.00274428 0.00467774 0 0.00467763 0 0.00714403 0 0.00303043 0.00405889 0.00301742 0 0 0 0.000000 0.057873
0.059561 0.0655691 0.104966 0.064037 0.0351941 0.0600199 0.0343836 0.109121 0.147768 0.107016 0.0716601 0.107468 0.0700448 0.00445574 0.0186809 0.00445574 0.057873 0.061248
0.062373 0.188103 0.24063 0.181608 0.0870416 0.245211 0.082302 0.333008 0.239579 0.325149 0.202712 0.259702 0.195538 0.0415299 0.0537299 0.0409612 0.061248 0.063498
0.064623 0.430266 0.369349 0.404237 0.395985 0.217542 0.376676 0.479419 0.67842 0.453204 0.435536 0.361839 0.407919 0.377389 0.104883 0.369174 0.063498 0.065748
0.066873 0.821237 0.18216 0.758398 0.831176 -0.0789773 0.780622 0.806987 0.623758 0.742217 0.853447 0.212883 0.789252 0.498073 0.0963045 0.475711 0.065748 0.067998
0.069123 0.886614 0.56426 0.772863 0.862128 -0.0105129 0.784205 0.921723 1.34466 0.7635 0.915316 0.617664 0.789496 0.598641 0.282546 0.544361 0.067998 0.070248
0.071373 0.812113 0.660988 0.664476 0.659814 0.253881 0.568894 1.03048 1.30529 0.814592 0.868845 0.669297 0.713463 0.242893 0.510742 0.176255 0.070248 0.072498
0.073623 1.14986 0.793589 0.903354 0.900877 0.188879 0.756702 1.50686 1.78232 1.16128 1.23347 0.762215 0.976687 0.311012 0.659618 0.199647 0.072498 0.074748
0.075873 1.69165 0.823145 1.28323 0.965435 0.32076 0.779715 2.73292 1.90985 2.11554 1.83188 0.838961 1.40899 0.284753 0.893179 0.136952 0.074748 0.076998
0.078123 1.59501 1.15716 1.06662 0.851907 0.577442 0.598136 2.66049 2.32407 1.85687 1.7226 1.17751 1.17767 0.314882 1.33267 0.0899261 0.076998 0.079248
0.080373 2.07573 2.03399 1.28098 1.30639 0.698756 0.900353 3.17881 3.80933 2.13338 2.19691 2.26321 1.40426 0.859832 1.16018 0.529989 0.079248 0.081498
0.082904 2.29567 1.85166 1.44941 1.39685 0.545546 0.928139 3.58441 2.8831 2.39749 2.43838 1.72642 1.53752 0.863837 1.21191 0.529548 0.081498 0.084311
0.085998 3.30177 1.64709 2.02252 1.80028 0.996389 1.00892 5.45464 2.75259 3.72725 3.4688 1.62665 2.12284 1.6259 0.742436 1.21398 0.084311 0.087685
0.089373 4.78769 1.85855 3.07416 2.10753 1.1299 1.13488 8.63056 2.53745 6.01459 5.05641 1.82529 3.18436 2.09153 1.00433 1.55695 0.087685 0.091061
0.092748 6.71083 1.18009 4.21445 2.29494 1.6134 1.06844 13.0424 -0.0544995 9.1899 7.18921 1.04996 4.54877 1.91106 0.771141 1.27823 0.091061 0.094435
0.096123 5.59299 3.45057 2.61357 2.68859 1.56092 1.25084 9.75739 5.92618 5.06748 5.92181 3.74117 2.72614 2.29385 1.19339 1.4845 0.094435 0.097811
0.099498 8.46957 2.40339 4.60279 4.19829 1.71418 2.16206 14.5938 2.46182 8.71846 8.54575 2.90663 4.44078 7.70529 -2.15358 6.3995 0.097811 0.101186
0.102873 10.8369 3.10413 5.9453 5.19039 2.23517 2.43248 18.9329 4.2928 11.659 10.7415 3.60864 5.64199 11.7935 -1.08874 8.96403 0.101186 0.104560
0.106248 13.4174 3.45225 7.2797 6.43378 3.64812 2.71517 23.4306 4.83517 14.7556 12.9458 3.95431 6.94999 18.1493 2.32604 13.5061 0.104560 0.107936
0.109623 14.4272 5.1376 7.40023 7.41287 3.6579 3.17634 24.4846 8.28017 14.7504 14.066 5.70178 7.24787 18.0511 0.965223 12.2023 0.107936 0.111310
0.112998 17.2997 6.49099 8.71311 8.95287 3.87044 3.99352 29.2675 11.8106 16.9268 17.0372 7.37647 8.57794 19.9332 0.117463 12.6523 0.111310 0.114686
0.116373 20.2398 8.92579 10.2755 11.144 3.3314 5.22343 33.2814 16.9954 18.692 21.6472 9.03783 11.1884 6.11866 13.2896 0.0564112 0.114686 0.118060
0.119748 22.0564 9.94207 10.4452 11.3736 4.66823 4.76155 37.3735 18.5662 19.6135 23.313 9.80151 11.3508 9.44768 14.7789 2.59672 0.118060 0.121435
0.123123 25.0788 11.1582 11.3436 11.068 7.52625 3.6792 45.1676 21.5858 23.9535 26.1066 10.6973 12.0606 14.766 13.7477 5.77035 0.121435 0.124811
0.126498 31.0439 10.3104 13.8928 14.8935 7.79514 5.15305 54.2008 15.2911 29.1353 31.7377 10.1842 14.1011 24.0829 12.3149 11.3491 0.124811 0.128185
0.129873 38.8637 10.1587 18.7052 17.7692 8.30371 5.80619 69.1095 17.5035 41.0908 37.62 12.7 17.1466 51.3423 -9.25955 38.6476 0.128185 0.131561
0.133248 45.5905 10.1872 22.3565 20.6782 10.3216 7.22871 81.3104 19.174 47.4617 43.4442 12.8712 19.4434 67.1251 -12.4605 55.0875 0.131561 0.134935
0.137045 48.9706 11.3742 22.931 24.3243 8.9165 8.55163 84.309 15.0947 47.2949 48.1853 12.5346 21.7728 56.8497 -8.79858 41.4767 0.134935 0.139154
0.141685 63.1018 8.60932 30.1028 28.0881 10.5213 9.92793 113.305 12.3254 65.8603 63.9256 11.0272 30.0544 54.8361 -0.79117 38.1611 0.139154 0.144217
0.146748 68.5077 10.3101 31.3044 29.6345 12.6499 9.30192 124.245 18.6469 68.8872 71.7155 11.8755 32.9818 36.3219 12.4935 18.8701 0.144217 0.149279
0.151810 67.986 21.2533 26.7892 29.5174 18.7809 8.764 123.143 30.9124 62.126 71.0331 22.3145 27.854 37.4128 10.5395 19.77 0.149279 0.154342
0.156873 72.8319 23.5 24.8667 31.923 18.9522 9.03921 131.488 38.2302 62.0862 76.4091 24.5722 26.3982 36.941 15.3547 15.0037 0.154342 0.159404
0.161935 75.8536 31.3153 24.5311 35.1253 21.9711 8.79321 134.251 50.0433 54.609 78.2526 32.5771 24.3286 51.7844 15.1074 23.0802 0.159404 0.164467
0.166998 85.1766 31.0903 28.717 39.939 24.3571 11.5046 150.039 46.9218 61.4866 85.4071 32.8851 27.2691 82.8639 18.8193 43.5382 0.164467 0.169529
0.172060 96.9529 31.5613 33.6098 43.9171 25.9167 12.2728 172.997 45.1354 73.4161 97.6455 32.2555 33.4304 90.0041 28.4745 42.4146 0.169529 0.174591
0.177123 103.37 36.8547 32.6569 52.254 28.2288 15.4043 176.661 52.5478 67.522 104.378 37.4131 32.7893 93.2535 39.1342 42.2378 0.174591 0.179654
0.182185 114.702 39.4939 35.3068 57.6932 30.7432 15.5141 196.442 57.6615 72.9279 115.093 41.2096 34.1984 110.771 22.7349 55.5021 0.179654 0.184716
0.187248 126.064 42.3523 38.0964 69.1262 36.4698 17.5723 207.704 51.0847 75.743 128.319 41.8432 37.618 103.444 42.9007 40.797 0.184716 0.189779
0.192310 137.39 44.3158 41.6142 80.3084 33.1226 23.4918 219.235 54.5248 78.224 140.542 44.7641 42.7488 105.77 38.0756 43.9323 0.189779 0.194842
0.197373 150.214 43.8701 48.2038 90.0881 33.1895 25.9252 236.423 51.5415 85.9732 152.577 45.0643 47.3869 126.502 40.1327 51.1592 0.194842 0.199904
0.202435 155.642 43.5289 45.8627 101.565 32.4649 28.3866 233.178 62.5198 80.2659 158.114 42.6596 44.9795 130.834 50.3677 49.0976 0.199904 0.204967
0.207498 150.426 53.1634 37.7102 105.883 34.4638 26.4946 214.294 78.8956 63.8578 153.172 54.5094 36.2036 122.881 48.3365 40.8614 0.204967 0.210029
0.212560 153.593 55.5006 36.0708 112.44 40.7671 26.6456 212.599 79.9607 59.1477 157.598 55.8698 35.7087 113.411 53.9312 25.8434 0.210029 0.215091
0.217623 153.961 57.6915 35.3812 117.597 38.1459 25.892 206.101 75.1997 60.0158 158.457 55.5802 36.3655 108.852 59.5586 18.0061 0.215091 0.220154
0.222685 158.034 58.093 36.1918 127.153 43.5707 28.6566 202.311 80.4863 57.1277 159.787 59.5616 34.6861 140.443 55.2433 43.0852 0.220154 0.225217
0.227748 162.86 56.255 38.8872 140.875 38.8113 34.8399 194.384 83.0403 53.3987 162.491 54.7889 34.6163 166.562 49.5213 54.4378 0.225217 0.230279
0.232810 168.171 54.6928 39.9935 152.639 39.4607 39.4073 190.442 79.2812 47.0028 168.601 55.5328 39.5124 163.855 63.0069 49.7151 0.230279 0.235342
0.237873 171.473 56.6575 42.0538 160.401 34.5213 43.334 187.347 82.3893 48.0455 169.836 56.8628 38.4062 187.896 65.7278 65.8754 0.235342 0.240404
0.242935 175.354 55.7279 42.217 164.929 29.1552 45.2267 190.301 92.7392 50.7499 172.419 57.6737 39.2368 204.802 57.5859 79.6346 0.240404 0.245467
0.247998 175.064 53.1517 41.0066 168.836 23.6492 44.6468 183.995 95.7983 48.2344 171.903 57.0383 37.3296 206.782 48.283 76.9581 0.245467 0.250529
0.253060 172.624 54.0582 37.4609 171.514 28.6066 40.2038 174.215 91.3082 42.4831 170.405 55.6218 35.5027 194.889 48.984 67.8382 0.250529 0.255592
0.258123 170.095 58.9215 37.4269 173.559 28.1736 43.4075 165.129 96.9676 38.2322 169.749 58.8466 36.5859 173.574 58.8848 44.8113 0.255592 0.260654
0.263185 166.554 61.6214 35.3703 174.313 29.4603 41.1078 155.429 98.8081 34.0768 165.299 62.6451 36.0432 179.138 48.5252 43.6883 0.260654 0.265716
0.268248 161.627 59.2808 35.7053 171.621 32.1678 42.8093 147.298 96.4803 35.9528 159.66 61.0714 35.2321 181.361 49.4193 46.1532 0.265716 0.270779
0.273310 153.087 57.1619 31.1097 170.913 27.9337 42.1918 127.527 99.6352 28.5855 153.067 56.1566 32.5867 153.283 74.8863 20.2331 0.270779 0.275842
0.278373 149.231 55.5984 32.3671 172.963 26.7049 46.828 115.205 93.8529 26.6599 148.69 54.3288 34.302 154.667 65.6535 22.5328 0.275842 0.280904
0.283435 144.343 53.8487 31.6793 176.031 24.8201 49.6708 98.9075 92.0768 22.4119 143.503 56.4072 32.5476 152.766 36.1436 40.1399 0.280904 0.285967
0.288498 140.165 46.2959 34.628 178.642 21.0975 52.8997 84.9945 86.5079 18.8794 140.11 47.9011 35.1618 140.71 50.4034 28.6686 0.285967 0.291029
0.293560 130.937 47.1504 29.9588 173.058 28.9945 50.1861 70.5442 75.1388 16.3934 133.06 46.6391 32.814 109.639 51.6566 13.9887 0.291029 0.296091
0.298623 124.751 44.6641 29.2788 171.907 36.773 48.3978 57.138 70.3186 14.6851 128.787 40.7803 32.3851 84.2616 72.9596 1.01523 0.296091 0.301154
0.303685 118.141 39.9949 28.1129 168.988 36.9718 46.0609 45.2354 60.4257 11.277 122.094 36.4903 31.1087 78.4806 67.3835 -2.94378 0.301154 0.306217
0.308748 108.465 34.4137 27.3814 160.658 39.8998 44.4222 33.6299 46.5226 8.17577 112.724 31.7325 31.7246 65.7383 55.457 -5.03889 0.306217 0.311279
0.313810 98.8808 32.1513 25.1045 151.004 44.4755 40.1253 24.1453 34.7368 4.4904 102.683 31.9768 27.6956 60.7297 40.7734 0.590562 0.311279 0.316341
0.318873 89.0449 29.219 22.3155 141.569 44.2697 38.2498 13.7345 25.2795 1.99206 92.4171 29.7127 24.8323 55.2103 38.0945 2.73509 0.316341 0.321404
0.323935 77.1273 26.8609 19.0152 125.412 52.3258 30.1787 7.89503 16.8792 1.716 79.5542 26.9166 20.8231 52.7775 31.8431 5.97788 0.321404 0.326466
0.328997 64.6358 24.1894 15.7499 107.761 46.8144 24.703 2.80183 7.57709 0.511348 66.5452 26.3369 17.4278 45.4774 19.4328 9.42238 0.326466 0.331528
0.334060 55.3729 17.5518 14.5618 93.5514 40.4296 22.7914 0.631496 0.267908 0.229118 56.9084 19.9199 15.669 39.9662 9.61903 14.44 0.331528 0.336591
0.339122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.336591 0.341653
0.344185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.341653 0.346716
0.349247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.346716 0.351779
0.354310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.351779 0.356841
0.359372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.356841 0.361903
0.364435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.361903 0.366966
0.369497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.366966 0.372028
0.374560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.372028 0.377091
0.379622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.377091 0.382154
0.384685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.382154 0.387216
0.389747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.387216 0.392278
0.394810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.392278 0.397341
0.399872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.397341 0.402404
0.404935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.402404 0.407466
0.409997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.407466 0.412529
0.415060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.412529 0.417591
0.420122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.417591 0.422653
0.425185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.422653 0.427716
