#Observed stellar mass range: 8.2 < log10(M*/Msun) < 8.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 187611
#Bestfit SF galaxies in bin: 187040
#Bestfit Q galaxies in bin: 571
#Bestfit central galaxies in bin: 123132
#Bestfit satellite galaxies in bin: 64479
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 4.98815e-07 -2.91805e-07 4.98815e-07 5.00337e-07 -3.14477e-07 5.00337e-07 0 0 0 0 0 0 1.45137e-06 -8.80512e-07 1.45137e-06 0.000000 0.057873
0.059561 9.3793e-06 -1.16488e-06 9.36664e-06 9.40793e-06 -8.21998e-07 9.39915e-06 0 2.99266e-07 0 0 0 0 2.72904e-05 -2.37747e-06 2.72632e-05 0.057873 0.061248
0.062373 1.96336e-05 -2.37497e-06 1.92445e-05 1.96936e-05 -3.82946e-06 1.93694e-05 0 3.72063e-05 0 0 8.23294e-07 0 5.71269e-05 -6.87493e-06 5.63378e-05 0.061248 0.063498
0.064623 2.59944e-05 3.8669e-06 2.41538e-05 2.60738e-05 1.77363e-06 2.44803e-05 0 0.000117337 0 2.43181e-06 6.47857e-06 2.24966e-06 7.09907e-05 8.54827e-06 6.6976e-05 0.063498 0.065748
0.066873 3.92804e-05 3.9488e-05 3.24806e-05 3.90555e-05 3.25683e-05 3.27177e-05 0.000112964 0.000257494 0.000112964 1.74075e-05 2.14249e-05 1.48483e-05 8.105e-05 7.81893e-05 6.58661e-05 0.065748 0.067998
0.069123 9.49541e-05 0.000112943 7.46511e-05 9.41558e-05 9.04324e-05 7.52957e-05 0.00035645 0.000572659 0.000346645 4.47175e-05 6.51334e-05 3.4576e-05 0.000190888 0.000204766 0.000150763 0.067998 0.070248
0.071373 0.000209572 0.000219383 0.000162618 0.000208114 0.000210482 0.000163283 0.00068692 0.00121058 0.000631254 0.000141224 0.00013879 0.000106579 0.000340092 0.000454592 0.000265271 0.070248 0.072498
0.073623 0.00042663 0.000461816 0.00032687 0.000421807 0.000444469 0.000328531 0.00200646 0.00195298 0.00179716 0.00030307 0.00023481 0.00023542 0.000662587 0.000897422 0.000487191 0.072498 0.074748
0.075873 0.000763366 0.000764864 0.000571384 0.000748461 0.000755827 0.00058528 0.00564595 0.00158802 0.00510682 0.000509772 0.000448501 0.00038989 0.00124764 0.00145818 0.000952217 0.074748 0.076998
0.078123 0.00130063 0.00131537 0.000972766 0.00126428 0.0012734 0.000970167 0.0132055 -0.00109635 0.0120151 0.000763127 0.000671238 0.000560284 0.00232706 0.002384 0.00177646 0.076998 0.079248
0.080373 0.0020586 0.00195206 0.00154484 0.00200343 0.00165607 0.00151171 0.0201307 -0.00434594 0.017887 0.00121369 0.0011287 0.000880133 0.00367208 0.00318682 0.00282264 0.079248 0.081498
0.082904 0.00278089 0.00227573 0.00195252 0.00273224 0.00211368 0.00195558 0.0187161 -0.00197427 0.0157326 0.00183259 0.00149676 0.00124149 0.0045918 0.00427452 0.00331015 0.081498 0.084311
0.085998 0.00472208 0.00359451 0.00307495 0.00464288 0.00321322 0.00301264 0.0306653 -0.00397885 0.0252338 0.00324922 0.00246964 0.0020888 0.00753473 0.00577998 0.00495841 0.084311 0.087685
0.089373 0.00691871 0.00508491 0.00426982 0.00683598 0.00479043 0.00435695 0.0340199 0.003593 0.0253571 0.00488684 0.00372264 0.00290951 0.0107989 0.00778331 0.00678995 0.087685 0.091061
0.092748 0.0093887 0.00685752 0.00538577 0.00930032 0.00598093 0.00545117 0.0383385 0.00778281 0.0276366 0.0070463 0.00526225 0.00386047 0.0138619 0.00927098 0.00805741 0.091061 0.094435
0.096123 0.0123301 0.00817544 0.00647617 0.0122358 0.00702925 0.00654462 0.0432343 0.0104433 0.0293602 0.00938637 0.0067968 0.00478977 0.0179517 0.0105653 0.00971841 0.094435 0.097811
0.099498 0.0151074 0.00911877 0.00718607 0.0150101 0.00868021 0.00737531 0.0469617 0.0130045 0.02947 0.0117239 0.00786684 0.00546862 0.0215687 0.0117661 0.0105386 0.097811 0.101186
0.102873 0.0178292 0.00982973 0.0077431 0.017703 0.00934769 0.00793147 0.0591395 0.00385866 0.0376415 0.0142394 0.00843538 0.00598912 0.0246843 0.0130229 0.0110148 0.101186 0.104560
0.106248 0.02072 0.0112773 0.00820366 0.020586 0.0103888 0.00868962 0.0646164 0.00540337 0.0381043 0.0167135 0.00942733 0.00663827 0.028371 0.0135182 0.0115593 0.104560 0.107936
0.109623 0.0236285 0.0118283 0.00892263 0.023501 0.0105616 0.00939653 0.0653735 0.0116708 0.0354679 0.0192239 0.0101173 0.00677945 0.0320396 0.0145111 0.0122528 0.107936 0.111310
0.112998 0.0262228 0.0119 0.00875476 0.0260983 0.0108182 0.00959246 0.0670156 0.018895 0.0331717 0.0211303 0.00993049 0.00676672 0.0359476 0.0150327 0.0127971 0.111310 0.114686
0.116373 0.0284992 0.0121433 0.00896043 0.0283643 0.0108032 0.00902834 0.0726865 0.0190268 0.033633 0.0229961 0.010261 0.0066238 0.0390081 0.0155693 0.0132983 0.114686 0.118060
