#Observed stellar mass range: 9 < log10(M*/Msun) < 9.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 64794
#Bestfit SF galaxies in bin: 63199
#Bestfit Q galaxies in bin: 1595
#Bestfit central galaxies in bin: 45613
#Bestfit satellite galaxies in bin: 19181
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 4.18914e-07 0 0 1.02257e-07 0 0 0 0 0 0 0 0 1.35198e-06 0 0.000000 0.057873
0.059561 5.31097e-05 0.000102445 5.07759e-05 4.33644e-05 6.28092e-05 4.17252e-05 0.000439247 0.000602198 0.000432707 1.75094e-05 4.71421e-05 1.64388e-05 0.000137768 0.000192594 0.0001313 0.057873 0.061248
0.062373 0.000279984 0.000333038 0.000262861 0.000216519 0.000251752 0.000203601 0.00279466 0.000614951 0.00272325 0.000147584 0.000173552 0.000139325 0.000594835 0.000639588 0.000559183 0.061248 0.063498
0.064623 0.00114032 0.000725962 0.00105115 0.000791732 0.000769182 0.000717912 0.0149524 -0.00359743 0.014417 0.000618425 0.00033332 0.000576404 0.00238139 0.00164885 0.0021872 0.063498 0.065748
0.066873 0.00192231 0.00109737 0.00170405 0.00140323 0.00128631 0.00120233 0.0224898 -0.00714858 0.0214923 0.00134095 0.000870739 0.00120089 0.00330481 0.00179899 0.00286989 0.065748 0.067998
0.069123 0.00308725 0.00214178 0.0026244 0.00240176 0.00255482 0.00199683 0.0302487 -0.00455387 0.0281166 0.00207265 0.00153496 0.00173558 0.00550001 0.00385089 0.00467854 0.067998 0.070248
0.071373 0.00473742 0.00308294 0.00377803 0.00396118 0.00299203 0.00307493 0.0354947 0.0018044 0.0313788 0.00333293 0.00219147 0.00264216 0.00807735 0.00546148 0.00655565 0.070248 0.072498
0.073623 0.00680293 0.0049598 0.00530761 0.00600579 0.00470578 0.00458591 0.0383879 0.00415527 0.0317886 0.00510371 0.00371597 0.00386604 0.0108437 0.00712766 0.00858917 0.072498 0.074748
0.075873 0.0103646 0.00648348 0.00770132 0.00931434 0.0064407 0.00686386 0.0519777 0.00762986 0.0420784 0.00759443 0.00567646 0.005414 0.016952 0.00971229 0.0128254 0.074748 0.076998
0.078123 0.0135628 0.00992223 0.00987404 0.0124333 0.00886797 0.00901351 0.0583176 0.0198891 0.0452474 0.00989455 0.00744985 0.00708569 0.022286 0.0148495 0.0162798 0.076998 0.079248
0.080373 0.0183188 0.0137266 0.012696 0.0171197 0.0121561 0.0118431 0.0658276 0.0359779 0.0492839 0.0139836 0.0102258 0.00966665 0.0286279 0.0212427 0.0201794 0.079248 0.081498
0.082904 0.0204774 0.0149917 0.0128952 0.0193891 0.0131929 0.0128813 0.0635989 0.0409412 0.0426331 0.0157731 0.0113573 0.00993602 0.0316643 0.0228518 0.0205776 0.081498 0.084311
0.085998 0.0304306 0.0214963 0.0176857 0.0288881 0.018942 0.01736 0.0915515 0.0464612 0.0572477 0.0242137 0.0171101 0.0136226 0.0452147 0.0298956 0.026923 0.084311 0.087685
0.089373 0.0393594 0.0250539 0.0207211 0.0375547 0.0219584 0.0204884 0.11087 0.0501866 0.0652196 0.0326338 0.0213891 0.0172042 0.0553531 0.0317593 0.0293703 0.087685 0.091061
0.092748 0.0473277 0.0265094 0.0237919 0.0449961 0.0234939 0.0234765 0.139715 0.0410793 0.081688 0.0397424 0.0233326 0.0192397 0.0653658 0.0342287 0.032235 0.091061 0.094435
0.096123 0.0579941 0.029927 0.0266797 0.0551033 0.0272173 0.0266165 0.172537 0.0447437 0.096554 0.0485415 0.0269488 0.0219466 0.0804728 0.0382148 0.037642 0.094435 0.097811
0.099498 0.0677365 0.0314768 0.0277801 0.0646139 0.0287159 0.0279153 0.191466 0.0509992 0.100791 0.0569313 0.0294817 0.0229361 0.0934318 0.0403761 0.0401031 0.097811 0.101186
0.102873 0.0773309 0.0353849 0.029702 0.073904 0.0286813 0.0289793 0.213116 0.058953 0.103237 0.0656148 0.0318726 0.0241599 0.105192 0.0452728 0.0407399 0.101186 0.104560
0.106248 0.0882669 0.0356108 0.0303523 0.0838882 0.0293193 0.0311692 0.261766 0.0609187 0.128268 0.0737796 0.0319356 0.0243822 0.122718 0.0462951 0.0434065 0.104560 0.107936
0.109623 0.0992581 0.0341986 0.0305626 0.0936774 0.0341971 0.031146 0.320382 0.0478681 0.156965 0.0828673 0.031933 0.0251369 0.138236 0.0471831 0.0457639 0.107936 0.111310
0.112998 0.111639 0.0354472 0.0323655 0.105235 0.0355764 0.0323748 0.36538 0.041989 0.179041 0.092755 0.0342948 0.0260536 0.156544 0.0497021 0.0467372 0.111310 0.114686
0.116373 0.1218 0.0384952 0.0321134 0.115519 0.0356605 0.0304014 0.370649 0.064769 0.166494 0.101314 0.0375727 0.0259026 0.170516 0.0543398 0.0475565 0.114686 0.118060
0.119748 0.134075 0.0437236 0.0331385 0.127682 0.0369097 0.031624 0.387357 0.0700317 0.158662 0.111535 0.0410195 0.0269005 0.187675 0.0575467 0.0484766 0.118060 0.121435
0.123123 0.146959 0.048396 0.0326494 0.14035 0.0422265 0.0332589 0.40884 0.085131 0.15806 0.121646 0.0419568 0.0266006 0.207153 0.0586814 0.0516478 0.121435 0.124811
0.126498 0.159067 0.0494302 0.0339575 0.151888 0.0420148 0.0344269 0.443526 0.080304 0.166773 0.12973 0.0402304 0.0263181 0.22883 0.0598731 0.05789 0.124811 0.128185
0.129873 0.173094 0.0512085 0.0355514 0.165359 0.047498 0.0362936 0.47957 0.104981 0.180308 0.140514 0.0441275 0.0269327 0.250569 0.0657797 0.0645419 0.128185 0.131561
0.133248 0.188076 0.0557427 0.038537 0.180143 0.0487729 0.040586 0.50243 0.125594 0.17611 0.15306 0.0489738 0.0281147 0.271345 0.0749256 0.0698808 0.131561 0.134935
0.137045 0.203818 0.0579064 0.0427435 0.195326 0.0515616 0.0439826 0.540272 0.134355 0.195893 0.166106 0.0492261 0.0313351 0.293497 0.0708424 0.0762934 0.134935 0.139154
0.141685 0.228405 0.0600266 0.0485949 0.219508 0.0564805 0.0488607 0.580918 0.154834 0.194133 0.188374 0.0517151 0.0369768 0.3236 0.076477 0.081992 0.139154 0.144217
0.146748 0.252195 0.0668925 0.0537948 0.242189 0.061638 0.05222 0.648657 0.176195 0.220364 0.209255 0.0628017 0.0401419 0.354307 0.0886458 0.087694 0.144217 0.149279
0.151810 0.27955 0.0757367 0.0575454 0.267737 0.063377 0.0571735 0.747587 0.179648 0.267259 0.23106 0.0647943 0.0446474 0.394859 0.0992662 0.0951918 0.149279 0.154342
0.156873 0.305524 0.0848466 0.062429 0.293107 0.066616 0.0625947 0.797538 0.165527 0.286717 0.252798 0.0714143 0.0465361 0.43091 0.113136 0.0988333 0.154342 0.159404
0.161935 0.331998 0.0889463 0.0665708 0.318886 0.071063 0.0677794 0.851552 0.21267 0.305058 0.273987 0.0749518 0.050477 0.469952 0.118529 0.105652 0.159404 0.164467
0.166998 0.357651 0.098384 0.0713891 0.343742 0.0755893 0.0732705 0.908758 0.22084 0.325802 0.29544 0.0832913 0.053535 0.505591 0.124131 0.119481 0.164467 0.169529
0.172060 0.380491 0.101021 0.0751337 0.366382 0.0805715 0.0770081 0.93956 0.271731 0.321124 0.315842 0.0905337 0.0554213 0.53423 0.11935 0.127404 0.169529 0.174591
0.177123 0.405605 0.09857 0.0842936 0.390437 0.0816882 0.0841155 1.00663 0.288762 0.353285 0.338719 0.0921898 0.0609111 0.564663 0.13011 0.134076 0.174591 0.179654
0.182185 0.433078 0.103087 0.089805 0.417637 0.0892096 0.0891099 1.04491 0.281411 0.370794 0.365173 0.0882129 0.0675228 0.594559 0.145357 0.145817 0.179654 0.184716
0.187248 0.458683 0.112144 0.0992566 0.443412 0.0923845 0.0993188 1.06378 0.339067 0.371122 0.388789 0.0965841 0.0763916 0.624894 0.149679 0.158693 0.184716 0.189779
0.192310 0.48314 0.131627 0.10638 0.467435 0.0997085 0.106151 1.10543 0.336504 0.369369 0.412674 0.105774 0.0851853 0.650709 0.159952 0.167536 0.189779 0.194842
0.197373 0.50732 0.142973 0.116669 0.491754 0.104346 0.112179 1.1241 0.329144 0.38813 0.437169 0.112835 0.0922228 0.674142 0.17474 0.17211 0.194842 0.199904
0.202435 0.531582 0.147707 0.119209 0.516398 0.109882 0.117866 1.13322 0.322528 0.380992 0.464706 0.125148 0.0997143 0.690616 0.187136 0.17291 0.199904 0.204967
0.207498 0.557756 0.142514 0.12569 0.542456 0.116108 0.128303 1.16402 0.317212 0.37978 0.492111 0.128598 0.104323 0.713862 0.187888 0.183345 0.204967 0.210029
0.212560 0.584095 0.14555 0.138888 0.567519 0.123983 0.134857 1.24087 0.268984 0.455045 0.519038 0.13225 0.116065 0.738802 0.195924 0.196174 0.210029 0.215091
0.217623 0.609513 0.153741 0.147831 0.593964 0.128791 0.144602 1.2256 0.292472 0.429088 0.548269 0.130988 0.124816 0.755152 0.199374 0.203079 0.215091 0.220154
0.222685 0.631862 0.157617 0.153565 0.616757 0.132573 0.149502 1.23037 0.306641 0.426175 0.577608 0.129463 0.135389 0.76088 0.200105 0.203314 0.220154 0.225217
0.227748 0.651497 0.158151 0.156746 0.637461 0.133649 0.15522 1.20766 0.301703 0.401918 0.602235 0.138763 0.140126 0.768643 0.211154 0.198351 0.225217 0.230279
0.232810 0.674138 0.159596 0.162939 0.661618 0.137178 0.169736 1.17025 0.328008 0.362253 0.629866 0.145686 0.153955 0.779421 0.207555 0.200299 0.230279 0.235342
0.237873 0.695935 0.164412 0.17136 0.683896 0.141647 0.175775 1.17297 0.325864 0.364521 0.657352 0.150289 0.162148 0.787688 0.217155 0.202603 0.235342 0.240404
0.242935 0.720718 0.168959 0.185342 0.708643 0.15872 0.182876 1.19917 0.342938 0.376662 0.688673 0.162258 0.175987 0.79692 0.22179 0.202015 0.240404 0.245467
0.247998 0.737067 0.173848 0.187499 0.725956 0.157888 0.192554 1.17731 0.378177 0.360611 0.711666 0.165359 0.187588 0.797472 0.210903 0.206182 0.245467 0.250529
0.253060 0.760124 0.194787 0.196763 0.74991 0.173734 0.203606 1.16482 0.388042 0.365084 0.743308 0.173157 0.192565 0.800113 0.199038 0.209645 0.250529 0.255592
0.258123 0.781243 0.197217 0.208849 0.77127 0.189184 0.209268 1.17639 0.374924 0.372755 0.770325 0.189566 0.205102 0.807205 0.211101 0.212442 0.255592 0.260654
0.263185 0.805423 0.212642 0.21705 0.796741 0.196879 0.220066 1.14943 0.398455 0.355616 0.801572 0.20719 0.214048 0.814581 0.222976 0.219387 0.260654 0.265716
0.268248 0.832584 0.229787 0.229509 0.825211 0.211119 0.232671 1.12476 0.402391 0.342505 0.839047 0.225776 0.234936 0.817218 0.223329 0.219796 0.265716 0.270779
0.273310 0.85422 0.238108 0.233551 0.847536 0.22886 0.238375 1.11905 0.360645 0.357061 0.87251 0.247503 0.243454 0.810725 0.214568 0.212472 0.270779 0.275842
0.278373 0.876125 0.243585 0.236969 0.871173 0.238924 0.236682 1.07235 0.385228 0.315469 0.904048 0.258877 0.248357 0.809725 0.211966 0.209128 0.275842 0.280904
0.283435 0.894216 0.247035 0.237804 0.89073 0.247777 0.238028 1.03233 0.395262 0.281548 0.931337 0.261796 0.251351 0.805941 0.2229 0.204501 0.280904 0.285967
0.288498 0.917772 0.260421 0.243877 0.916174 0.261582 0.245622 0.981104 0.409406 0.244953 0.964455 0.275958 0.26452 0.806757 0.235412 0.203595 0.285967 0.291029
0.293560 0.939754 0.275092 0.246766 0.94071 0.274713 0.247918 0.901865 0.367083 0.209923 1.00059 0.296656 0.268279 0.795073 0.235893 0.196183 0.291029 0.296091
0.298623 0.966576 0.292663 0.248751 0.9698 0.294519 0.250867 0.838819 0.31001 0.212239 1.04107 0.315906 0.277309 0.789432 0.238328 0.195278 0.296091 0.301154
0.303685 0.991562 0.308291 0.252562 0.998584 0.311293 0.257794 0.713334 0.309951 0.164889 1.07764 0.326634 0.286117 0.786865 0.244945 0.199346 0.301154 0.306217
0.308748 1.02275 0.323876 0.259988 1.03356 0.32639 0.265416 0.594639 0.271172 0.135214 1.12198 0.340144 0.297608 0.786786 0.250443 0.209698 0.306217 0.311279
0.313810 1.05746 0.344889 0.255334 1.07206 0.341048 0.257399 0.478831 0.255733 0.104839 1.17124 0.371312 0.306845 0.786872 0.25402 0.206149 0.311279 0.316341
0.318873 1.10004 0.371846 0.263106 1.11827 0.374932 0.266858 0.377511 0.204448 0.0953232 1.23037 0.397529 0.320164 0.790099 0.260708 0.202568 0.316341 0.321404
0.323935 1.15644 0.376268 0.281568 1.17889 0.398252 0.277222 0.267006 0.183382 0.0574985 1.3068 0.419631 0.330804 0.798881 0.274517 0.193629 0.321404 0.326466
0.328997 1.23404 0.38719 0.295881 1.26074 0.43079 0.277867 0.176128 0.0931016 0.0632348 1.40832 0.440372 0.341575 0.819605 0.280023 0.186583 0.326466 0.331528
0.334060 1.34348 0.412207 0.308997 1.37732 0.465909 0.274671 0.00290637 0.00111063 0.000956554 1.55197 0.474333 0.368153 0.847698 0.290501 0.179503 0.331528 0.336591
0.339122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.336591 0.341653
0.344185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.341653 0.346716
0.349247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.346716 0.351779
0.354310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.351779 0.356841
0.359372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.356841 0.361903
0.364435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.361903 0.366966
0.369497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.366966 0.372028
0.374560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.372028 0.377091
0.379622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.377091 0.382154
0.384685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.382154 0.387216
0.389747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.387216 0.392278
0.394810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.392278 0.397341
0.399872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.397341 0.402404
0.404935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.402404 0.407466
0.409997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.407466 0.412529
0.415060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.412529 0.417591
0.420122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.417591 0.422653
0.425185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.422653 0.427716
0.430247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427716 0.432779
0.435310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.432779 0.437841
0.440372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.437841 0.442903
0.445435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.442903 0.447966
0.450497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.447966 0.453029
0.455560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.453029 0.458091
0.460622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.458091 0.463154
0.465685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.463154 0.468216
0.470747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.468216 0.473278
0.475810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.473278 0.478341
0.480872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.478341 0.483404
0.485935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.483404 0.488466
0.490997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.488466 0.493528
0.496060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.493528 0.498591
0.501122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.498591 0.503654
0.506185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.503654 0.508716
0.511247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.508716 0.513778
0.516310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.513778 0.518841
0.521372 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518841 0.523903
0.526435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.523903 0.528966
0.531497 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.528966 0.534029
0.536560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.534029 0.539091
0.541622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.539091 0.544153
0.546685 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.544153 0.549216
0.551747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.549216 0.554278
0.556810 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.554278 0.559341
0.561872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.559341 0.564404
0.566935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.564404 0.569466
0.571997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.569466 0.574528
0.577060 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.574528 0.579592
0.582123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.579592 0.584654
0.587185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.584654 0.589717
0.592248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.589717 0.594779
0.597310 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.594779 0.599841
0.602373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.599841 0.604904
0.607435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.604904 0.609967
0.612498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.609967 0.615029
0.617560 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.615029 0.620092
