#Observed stellar mass range: 10.8 < log10(M*/Msun) < 11
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 5807
#Bestfit SF galaxies in bin: 4036
#Bestfit Q galaxies in bin: 1771
#Bestfit central galaxies in bin: 4934
#Bestfit satellite galaxies in bin: 873
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.00290334 -0.000667338 0.00287159 0.00136768 -0.000324277 0.00136195 0.00640302 -0.00153437 0.00634706 0.00281636 -0.000620872 0.00277888 0.00339494 -0.000305839 0.00339494 0.000000 0.057873
0.059561 0.029271 0.0197257 0.028477 0.00846872 0.00773897 0.00825266 0.0766781 0.0456532 0.0748249 0.0309221 0.0163798 0.0301728 0.0199394 0.055767 0.0194349 0.057873 0.061248
0.062373 0.0508385 0.042897 0.0481494 0.0192776 0.0197169 0.0183575 0.122764 0.0919864 0.116707 0.0503787 0.0463888 0.0478084 0.0534374 0.0376425 0.0512746 0.061248 0.063498
0.064623 0.0995676 0.0496543 0.0920433 0.0342933 0.0274552 0.0315566 0.248324 0.0944426 0.231472 0.0844383 0.0712261 0.0772509 0.185075 0.00627091 0.176247 0.063498 0.065748
0.066873 0.140432 0.0785756 0.122104 0.0579028 0.0384255 0.0505565 0.328512 0.119233 0.281436 0.121637 0.0924552 0.10576 0.246658 0.0177368 0.217129 0.065748 0.067998
0.069123 0.179757 0.101977 0.150258 0.0838823 0.0574706 0.0714778 0.398251 0.190318 0.331795 0.188913 0.10011 0.160049 0.128015 0.103937 0.093891 0.067998 0.070248
0.071373 0.234918 0.141882 0.192066 0.106041 0.0738171 0.0853033 0.52862 0.260859 0.443748 0.245467 0.14368 0.201004 0.175299 0.179792 0.134108 0.070248 0.072498
0.073623 0.327264 0.158484 0.248642 0.123916 0.0882425 0.0919601 0.79068 0.315564 0.641034 0.321545 0.161515 0.241761 0.359582 0.167318 0.283024 0.072498 0.074748
0.075873 0.406115 0.184546 0.288634 0.158456 0.0951275 0.108855 0.970515 0.323173 0.746079 0.415743 0.166835 0.298612 0.351696 0.244258 0.24914 0.074748 0.076998
0.078123 0.482501 0.193477 0.321281 0.206518 0.115729 0.136379 1.11145 0.421881 0.805607 0.495978 0.1963 0.332524 0.406337 0.293303 0.259097 0.076998 0.079248
0.080373 0.593221 0.222029 0.377522 0.263097 0.147546 0.172595 1.34555 0.334537 0.924535 0.610876 0.202559 0.400167 0.493444 0.29721 0.306541 0.079248 0.081498
0.082904 0.623863 0.222429 0.39402 0.290087 0.15268 0.178599 1.38452 0.386938 0.915774 0.639478 0.220578 0.400116 0.535614 0.338945 0.315571 0.081498 0.084311
0.085998 0.999419 0.243779 0.595487 0.538395 0.143328 0.31166 2.05006 0.313558 1.2628 1.02888 0.221733 0.613788 0.832897 0.328802 0.48694 0.084311 0.087685
0.089373 1.18545 0.273094 0.620297 0.566316 0.284813 0.271872 2.59641 0.333137 1.54108 1.18787 0.261829 0.62268 1.17175 0.320128 0.639059 0.087685 0.091061
0.092748 1.39013 0.449582 0.651282 0.691562 0.314363 0.313714 2.98214 0.747758 1.61895 1.41394 0.437477 0.665403 1.25557 0.521654 0.57668 0.091061 0.094435
0.096123 1.6924 0.490448 0.775843 0.805355 0.378199 0.339431 3.71393 0.7579 1.93411 1.73126 0.397735 0.806453 1.4728 0.925896 0.620682 0.094435 0.097811
0.099498 2.12788 0.391114 0.98012 0.896775 0.437793 0.325303 4.9335 0.524927 2.64751 2.19957 0.364489 1.04565 1.72271 0.731844 0.648518 0.097811 0.101186
0.102873 2.54779 0.496824 1.13095 1.10483 0.532956 0.391716 5.83621 0.578968 3.01422 2.62305 0.509351 1.17213 2.12247 0.819329 0.801394 0.101186 0.104560
0.106248 2.9521 0.68379 1.15195 1.38039 0.661828 0.494847 6.53391 1.09157 3.11651 2.96578 0.664198 1.21656 2.87474 0.879913 1.04719 0.104560 0.107936
0.109623 3.31595 0.997222 1.0839 1.66339 0.70025 0.559883 7.08204 2.04437 2.90017 3.25704 0.990785 1.06368 3.64888 0.990894 1.27159 0.107936 0.111310
0.112998 3.88514 1.11969 1.2518 2.05844 0.748451 0.714767 8.04808 1.99577 3.37997 3.82439 1.09583 1.25141 4.22846 1.23865 1.45203 0.111310 0.114686
0.116373 4.4286 1.13225 1.44172 2.48792 0.752023 0.871027 8.85129 2.10325 3.53443 4.36058 1.12355 1.39281 4.81304 1.24319 1.59548 0.114686 0.118060
0.119748 5.08962 1.14756 1.64095 2.77558 0.798798 0.898158 10.3632 2.31038 4.29351 5.06163 1.04356 1.6543 5.24781 1.82562 1.60612 0.118060 0.121435
0.123123 5.75266 1.36529 1.86496 2.90303 0.990138 0.835587 12.2468 2.47243 4.96958 5.73692 1.3639 1.85289 5.84162 1.97635 1.69332 0.121435 0.124811
0.126498 6.48062 1.51792 2.1167 3.13805 1.19026 0.819051 14.0981 2.64689 5.87541 6.47949 1.42318 2.08266 6.48703 2.26483 1.99877 0.124811 0.128185
0.129873 7.09822 1.65861 2.27502 3.47623 1.36773 0.911007 15.3525 2.8195 6.48982 7.01316 1.67627 2.18821 7.57895 2.30015 2.40282 0.128185 0.131561
0.133248 7.54825 2.11485 2.32133 3.76397 1.50325 1.016 16.1724 3.5889 6.36444 7.49643 1.86157 2.28107 7.84114 3.12982 2.43054 0.131561 0.134935
0.137045 8.40919 2.35032 2.52851 4.12629 1.70176 1.14962 18.1696 3.82421 6.82799 8.26009 2.14653 2.50693 9.25184 3.35782 3.1207 0.134935 0.139154
0.141685 9.92337 2.56684 3.1683 4.91834 1.93782 1.35331 21.3295 4.72844 8.42936 9.71036 2.44135 2.93483 11.1272 3.60335 3.52386 0.139154 0.144217
0.146748 11.8264 2.74143 3.83224 5.59598 2.34536 1.51604 26.0251 5.14237 10.9806 11.5352 2.80481 3.49624 13.4724 3.14571 5.00471 0.144217 0.149279
0.151810 13.5203 2.93991 4.47446 6.36024 2.33822 1.79839 29.8375 5.02297 12.7815 13.1942 2.91047 4.33499 15.3633 3.18145 5.94558 0.149279 0.154342
0.156873 15.2511 3.37858 5.16693 7.33181 2.39589 2.22603 33.2988 6.32035 13.7021 15.0502 3.27028 5.05373 16.3865 4.24904 5.50897 0.154342 0.159404
0.161935 16.8921 3.39787 5.72708 8.3332 2.80276 2.67469 36.3974 6.53793 15.6049 16.6257 3.25151 5.50589 18.3981 4.40631 6.27656 0.159404 0.164467
0.166998 18.7602 3.98359 6.23679 9.50547 2.90336 3.01317 39.8512 8.04728 16.536 18.5556 3.73745 6.10244 19.9166 5.25512 6.25632 0.164467 0.169529
0.172060 21.1091 4.4989 7.0825 10.8288 3.15051 3.62749 44.5371 9.55435 18.9914 20.7078 4.14985 6.9441 23.3772 6.96718 8.09335 0.169529 0.174591
0.177123 23.0454 5.25249 7.56326 12.1348 3.6794 3.93649 47.9101 10.6875 19.9794 22.3324 5.13631 7.36841 27.0752 7.51746 9.32739 0.174591 0.179654
0.182185 24.7887 6.43791 8.12616 12.9524 4.22888 4.28558 51.7628 12.0122 20.7282 23.6632 5.97083 7.73375 31.15 8.58528 10.8134 0.179654 0.184716
0.187248 26.3945 6.86192 8.55595 14.4537 4.66805 4.77147 53.6069 13.2024 19.9489 25.2053 6.48769 8.08201 33.1157 9.43961 11.1577 0.184716 0.189779
