#Observed stellar mass range: 10.6 < log10(M*/Msun) < 10.8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 34137
#Bestfit SF galaxies in bin: 16671
#Bestfit Q galaxies in bin: 17466
#Bestfit central galaxies in bin: 23509
#Bestfit satellite galaxies in bin: 10628
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 6.42953e-05 1.54112e-05 6.30142e-05 2.31022e-06 8.80105e-06 2.31022e-06 0.000123459 1.43878e-05 0.000121928 1.64044e-06 2.91858e-05 1.62222e-06 0.000202887 -5.94638e-06 0.000202363 0.000000 0.057873
0.059561 0.000612356 0.0019534 0.000545236 7.08421e-05 0.000752007 5.88383e-05 0.00112922 0.00229455 0.00104209 0.000400473 0.00166561 0.000342791 0.00108104 0.00272507 0.00103901 0.057873 0.061248
0.062373 0.00287776 0.00438268 0.00267161 0.000757548 0.00211445 0.000689986 0.00490146 0.00534879 0.00461032 0.00222558 0.00421696 0.00203554 0.00432037 0.00445047 0.00412287 0.061248 0.063498
0.064623 0.00542049 0.00726676 0.00467878 0.0015373 0.00473407 0.00124016 0.00912693 0.00967956 0.00805879 0.00370699 0.00611386 0.00304563 0.00921074 0.00971729 0.0082918 0.063498 0.065748
0.066873 0.0107256 0.00955606 0.00914068 0.005135 0.00629015 0.00413941 0.0160617 0.0110495 0.0139775 0.00951013 0.0110129 0.00797726 0.0134141 0.0101034 0.0118121 0.065748 0.067998
0.069123 0.0169403 0.0134455 0.0136397 0.00814188 0.00688859 0.00626927 0.0253383 0.0196698 0.0211552 0.0163303 0.0125492 0.0132047 0.0182898 0.0180083 0.0150793 0.067998 0.070248
0.071373 0.0260241 0.0219221 0.0206332 0.0119495 0.00974904 0.00882507 0.039458 0.0284527 0.0321331 0.0248898 0.0162671 0.019641 0.0285331 0.0282345 0.0225167 0.070248 0.072498
0.073623 0.0396093 0.0211292 0.0298337 0.0188441 0.0105302 0.0131445 0.0594294 0.0282747 0.0456752 0.0360463 0.0195078 0.0267343 0.0474906 0.0252396 0.035801 0.072498 0.074748
0.075873 0.0529482 0.026633 0.0368911 0.0289923 0.0141379 0.0198687 0.0758138 0.0379177 0.0531647 0.0479434 0.0251053 0.0336407 0.0640188 0.0312966 0.0443114 0.074748 0.076998
0.078123 0.0712378 0.0308226 0.0472118 0.0369961 0.0162941 0.0243518 0.103921 0.0420639 0.0711988 0.0656087 0.028937 0.0425213 0.0836894 0.0322052 0.0552693 0.076998 0.079248
