#Observed stellar mass range: 12 < log10(M*/Msun) < 12.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.223118 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 0
#Bestfit SF galaxies in bin: 0
#Bestfit Q galaxies in bin: 0
#Bestfit central galaxies in bin: 0
#Bestfit satellite galaxies in bin: 0
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0.0101617 0 0 0 0 0 0.0101617 0 0 0.0101617 0 0 0 0 0.063498 0.065748
0.066873 0 0.17177 0 0 0 0 0 0.141238 0 0 0.17177 0 0 0 0 0.065748 0.067998
0.069123 0 0.285517 0 0 0 0 0 0.268473 0 0 0.285517 0 0 0 0 0.067998 0.070248
0.071373 0 0.495516 0 0 0 0 0 0.495516 0 0 0.495516 0 0 0 0 0.070248 0.072498
0.073623 0 0.718814 0 0 0 0 0 0.718814 0 0 0.718814 0 0 0 0 0.072498 0.074748
0.075873 0 1.11421 0 0 0 0 0 1.11421 0 0 1.11421 0 0 0 0 0.074748 0.076998
0.078123 0 1.69442 0 0 0 0 0 1.69442 0 0 1.69442 0 0 0 0 0.076998 0.079248
0.080373 0 1.99598 0 0 0.0360208 0 0 2.43711 0 0 1.99598 0 0 0 0 0.079248 0.081498
0.082904 0 6.92968 0 0 0.114448 0 0 7.86759 0 0 6.92968 0 0 0 0 0.081498 0.084311
0.085998 0 4.73293 0 0 0.194582 0 0 5.02137 0 0 4.73293 0 0 0 0 0.084311 0.087685
0.089373 0 17.5183 0 0 0.160257 0 0 20.5563 0 0 17.5183 0 0 0 0 0.087685 0.091061
0.092748 0 46.7407 0 0 0.101954 0 0 56.9821 0 0 46.7407 0 0 0 0 0.091061 0.094435
0.096123 0 58.2596 0 0 0.22417 0 0 74.961 0 0 58.2596 0 0 0 0 0.094435 0.097811
0.099498 0 47.748 0 0 0.306311 0 0 59.4993 0 0 47.748 0 0 0 0 0.097811 0.101186
0.102873 0 31.168 0 0 0.672161 0 0 35.5805 0 0 31.168 0 0 0 0 0.101186 0.104560
0.106248 0 30.554 0 0 0.787306 0 0 32.202 0 0 30.554 0 0 0 0 0.104560 0.107936
0.109623 0 34.8922 0 0 1.2332 0 0 34.0651 0 0 34.8922 0 0 0 0 0.107936 0.111310
0.112998 0 32.6967 0 0 1.33736 0 0 32.3437 0 0 32.6967 0 0 0 0 0.111310 0.114686
0.116373 0 47.6927 0 0 1.81372 0 0 49.496 0 0 51.1843 0 0 0 0 0.114686 0.118060
0.119748 0 66.082 0 0 2.26855 0 0 66.082 0 0 66.082 0 0 0 0 0.118060 0.121435
0.123123 0 89.4812 0 0 3.74795 0 0 107.686 0 0 89.4812 0 0 0 0 0.121435 0.124811
0.126498 0 88.0341 0 0 4.04649 0 0 103.22 0 0 88.0341 0 0 0 0 0.124811 0.128185
0.129873 0 100.697 0 0 4.24125 0 0 109.123 0 0 100.697 0 0 0 0 0.128185 0.131561
0.133248 0 106.582 0 0 3.10114 0 0 106.582 0 0 106.582 0 0 0 0 0.131561 0.134935
