#Observed stellar mass range: 9.8 < log10(M*/Msun) < 10
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 22434
#Bestfit SF galaxies in bin: 19977
#Bestfit Q galaxies in bin: 2457
#Bestfit central galaxies in bin: 17253
#Bestfit satellite galaxies in bin: 5181
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.000179908 -8.87909e-05 0.000179905 3.08447e-05 -3.83277e-06 3.08447e-05 0.00139189 -0.000785148 0.00139189 0.000198218 -0.000121916 0.000198218 0.000118932 4.11682e-05 0.000118932 0.000000 0.057873
0.059561 0.00236857 0.00157256 0.00230988 0.000803591 0.00135345 0.000771696 0.0150928 0.0027832 0.0148604 0.00239574 0.00158722 0.00233458 0.00227807 0.00105719 0.00223122 0.057873 0.061248
0.062373 0.0051246 0.00218379 0.00492011 0.00279075 0.00194169 0.00266624 0.0241003 0.00461001 0.0232648 0.00453735 0.00242315 0.00435187 0.00708016 0.00394988 0.00681557 0.061248 0.063498
0.064623 0.0107662 0.00270339 0.0101701 0.00535124 0.00369506 0.0049606 0.0547932 -0.00617421 0.0523787 0.010329 0.00172019 0.00980673 0.0122221 0.00629787 0.0114233 0.063498 0.065748
0.066873 0.015387 0.00693412 0.0134862 0.0101159 0.00679577 0.0087627 0.0582446 0.00681694 0.0536297 0.0139703 0.00719947 0.0122668 0.0201045 0.00901245 0.0183321 0.065748 0.067998
0.069123 0.0234687 0.00657701 0.0201732 0.0156793 0.00834225 0.0134702 0.0868013 0.00184075 0.0781462 0.0199909 0.00629177 0.0168082 0.0350498 0.00940343 0.0311618 0.067998 0.070248
0.071373 0.0326875 0.013055 0.0272993 0.0238497 0.0105423 0.0198092 0.104544 0.0232839 0.0899476 0.0263466 0.0133905 0.0213 0.0538028 0.0139894 0.045883 0.070248 0.072498
0.073623 0.0429121 0.0202483 0.0320804 0.0302835 0.0167728 0.0227703 0.145591 0.0240323 0.11972 0.0389396 0.0167429 0.0293536 0.0561408 0.0237885 0.0429314 0.072498 0.074748
0.075873 0.0573987 0.0245422 0.0420705 0.0402113 0.0206023 0.0293126 0.197143 0.0384747 0.156313 0.0507802 0.0217106 0.0371403 0.0794384 0.0354439 0.0597546 0.074748 0.076998
0.078123 0.0814791 0.0280513 0.0582908 0.0545871 0.029307 0.0369164 0.300128 0.0234995 0.232964 0.0743917 0.0211936 0.0532372 0.10508 0.0468323 0.0742996 0.076998 0.079248
0.080373 0.0950935 0.0347851 0.0624374 0.0652119 0.0381971 0.0417599 0.33805 0.00961876 0.24936 0.0880064 0.0306851 0.0573713 0.118694 0.0570769 0.0799004 0.079248 0.081498
0.082904 0.0881823 0.040282 0.0518097 0.0679102 0.0395754 0.0422813 0.253007 0.0873446 0.159254 0.0806809 0.0357192 0.0471226 0.113162 0.0599056 0.0675256 0.081498 0.084311
0.085998 0.123958 0.0513258 0.0690894 0.0953591 0.0541933 0.0538011 0.356486 0.11193 0.217226 0.116615 0.0479197 0.0637136 0.148411 0.0690328 0.0840236 0.084311 0.087685
0.089373 0.15755 0.0642879 0.0810378 0.122558 0.0586817 0.0646169 0.442062 0.157575 0.256857 0.148868 0.0588737 0.0755667 0.186465 0.0839014 0.0946715 0.087685 0.091061
0.092748 0.200263 0.0696131 0.0944351 0.158448 0.0646409 0.0784698 0.540246 0.129287 0.291814 0.188637 0.0671803 0.0899873 0.238978 0.105017 0.112197 0.091061 0.094435
0.096123 0.23334 0.0864641 0.102644 0.185125 0.077368 0.0854277 0.625353 0.146318 0.31295 0.219414 0.0793401 0.0983277 0.279714 0.106251 0.115136 0.094435 0.097811
0.099498 0.265416 0.0991346 0.105091 0.210055 0.0789166 0.0869002 0.715533 0.173247 0.339766 0.248833 0.0895566 0.10165 0.320638 0.129027 0.118038 0.097811 0.101186
0.102873 0.311236 0.0988164 0.119571 0.245352 0.0832735 0.093216 0.846918 0.197772 0.385391 0.293771 0.0886591 0.115359 0.369395 0.155226 0.126269 0.101186 0.104560
0.106248 0.358252 0.106845 0.124916 0.283416 0.089762 0.0998393 0.966721 0.259264 0.408474 0.338113 0.0967728 0.11968 0.425314 0.15615 0.140351 0.104560 0.107936
0.109623 0.407773 0.12291 0.127359 0.32487 0.106576 0.100994 1.08183 0.260703 0.450245 0.381976 0.106972 0.119812 0.493678 0.170404 0.150972 0.107936 0.111310
0.112998 0.45357 0.123146 0.134868 0.360715 0.104318 0.105397 1.20854 0.300043 0.482301 0.419959 0.108718 0.122146 0.565496 0.177157 0.172346 0.111310 0.114686
0.116373 0.518784 0.136203 0.150002 0.407056 0.104444 0.116182 1.4272 0.348728 0.569392 0.468352 0.123369 0.132351 0.686724 0.175338 0.211846 0.114686 0.118060
0.119748 0.591873 0.140943 0.177877 0.467764 0.107545 0.132872 1.60096 0.36215 0.617875 0.524796 0.126998 0.150529 0.815242 0.204621 0.259928 0.118060 0.121435
0.123123 0.662672 0.150728 0.200289 0.521352 0.122499 0.147389 1.81169 0.35634 0.733333 0.587614 0.12579 0.173426 0.912618 0.238496 0.285317 0.121435 0.124811
0.126498 0.720931 0.173942 0.209116 0.569779 0.133424 0.157249 1.94989 0.438472 0.746979 0.636204 0.143775 0.176334 1.00308 0.285332 0.303865 0.124811 0.128185
0.129873 0.787824 0.198044 0.223689 0.629338 0.139936 0.171602 2.07642 0.500168 0.739878 0.69704 0.170499 0.18947 1.09014 0.305623 0.319539 0.128185 0.131561
0.133248 0.859437 0.215744 0.233944 0.686678 0.15753 0.180812 2.26407 0.56979 0.810477 0.76219 0.177776 0.200132 1.18327 0.320304 0.335827 0.131561 0.134935
0.137045 0.926164 0.222516 0.246473 0.741547 0.166814 0.192174 2.42722 0.653023 0.865824 0.818418 0.180546 0.211946 1.28496 0.334763 0.366959 0.134935 0.139154
0.141685 1.03389 0.244417 0.270037 0.827223 0.184731 0.212506 2.71426 0.684699 0.983857 0.909135 0.221799 0.220909 1.44935 0.333519 0.415114 0.139154 0.144217
0.146748 1.16424 0.243396 0.316425 0.926317 0.203558 0.232717 3.09869 0.671828 1.18392 1.01941 0.22776 0.257119 1.64652 0.345114 0.482463 0.144217 0.149279
0.151810 1.30432 0.258349 0.351826 1.04125 0.213051 0.264778 3.44321 0.783827 1.28067 1.13281 0.244328 0.282586 1.87543 0.397254 0.539562 0.149279 0.154342
0.156873 1.45317 0.301975 0.401212 1.16937 0.234298 0.301211 3.76065 0.893445 1.34654 1.25795 0.270541 0.319993 2.10326 0.468993 0.612689 0.154342 0.159404
0.161935 1.59534 0.330343 0.43155 1.29819 0.255998 0.332419 4.01136 0.918654 1.44975 1.38615 0.318496 0.361968 2.29195 0.541994 0.659217 0.159404 0.164467
0.166998 1.74246 0.366458 0.475094 1.42378 0.293712 0.366573 4.33361 0.98084 1.57561 1.51877 0.347063 0.401469 2.48736 0.609086 0.727965 0.164467 0.169529
0.172060 1.90482 0.385769 0.542647 1.55909 0.312931 0.412973 4.71577 1.02138 1.71596 1.64749 0.388136 0.431981 2.76173 0.645758 0.85208 0.169529 0.174591
0.177123 2.08173 0.431519 0.592744 1.71623 0.339003 0.468773 5.05346 1.2133 1.78261 1.80603 0.423169 0.491722 2.99982 0.716513 0.928753 0.174591 0.179654
0.182185 2.22395 0.4833 0.624037 1.83706 0.366595 0.507895 5.36966 1.39689 1.92616 1.94133 0.459081 0.526471 3.1651 0.844261 0.934192 0.179654 0.184716
0.187248 2.40228 0.525435 0.693342 1.99255 0.41067 0.568237 5.73362 1.4486 2.10193 2.0981 0.48256 0.575566 3.41522 0.843345 1.01956 0.184716 0.189779
0.192310 2.54682 0.606942 0.709882 2.12428 0.445968 0.617325 5.98233 1.55821 2.17208 2.2342 0.523018 0.610807 3.58787 0.89704 1.07828 0.189779 0.194842
0.197373 2.68257 0.644806 0.755654 2.24994 0.456557 0.65049 6.20012 1.38021 2.2156 2.36232 0.56921 0.645851 3.74904 0.92765 1.11072 0.194842 0.199904
0.202435 2.83173 0.678291 0.813219 2.38803 0.489752 0.683596 6.43929 1.30601 2.32305 2.50031 0.584423 0.681626 3.93539 1.05071 1.21807 0.199904 0.204967
0.207498 2.99869 0.745227 0.855829 2.54146 0.528311 0.738296 6.71633 1.34568 2.44565 2.64777 0.622745 0.723458 4.1673 1.05611 1.28491 0.204967 0.210029
0.212560 3.15085 0.850567 0.902824 2.70434 0.569386 0.812641 6.78128 1.47265 2.43158 2.78251 0.690231 0.769762 4.37743 1.0983 1.38632 0.210029 0.215091
0.217623 3.29921 0.928519 0.958513 2.86729 0.617689 0.858323 6.81098 1.58447 2.36712 2.94268 0.802707 0.821649 4.48645 1.26772 1.39369 0.215091 0.220154
0.222685 3.47159 0.977622 0.993782 3.04614 0.740033 0.94051 6.93078 1.53065 2.27068 3.12464 0.922288 0.883432 4.62693 1.27976 1.39426 0.220154 0.225217
0.227748 3.66518 1.02037 1.08677 3.22512 0.785627 1.00144 7.24317 1.75397 2.43586 3.32313 0.93335 0.946997 4.80424 1.28792 1.49567 0.225217 0.230279
0.232810 3.82432 1.05455 1.1111 3.39631 0.832558 1.02103 7.30435 1.84164 2.37414 3.48587 1.0053 0.95929 4.95137 1.27133 1.5033 0.230279 0.235342
0.237873 3.9907 1.10553 1.14582 3.57749 0.907092 1.05198 7.35031 2.01818 2.23595 3.68249 1.03387 1.01204 5.01703 1.29582 1.46184 0.235342 0.240404
0.242935 4.15156 1.1781 1.17133 3.76812 0.951444 1.07167 7.26918 2.38595 2.13358 3.86874 1.10055 1.07318 5.09338 1.31914 1.39682 0.240404 0.245467
0.247998 4.32304 1.26038 1.19995 3.9509 0.96469 1.1005 7.3488 2.47625 1.97779 4.07941 1.18815 1.13882 5.13433 1.25996 1.38065 0.245467 0.250529
0.253060 4.54467 1.31664 1.24038 4.17736 1.01333 1.1604 7.5312 2.39898 2.04974 4.33208 1.24515 1.19252 5.25262 1.35701 1.37082 0.250529 0.255592
0.258123 4.72149 1.37694 1.28672 4.38819 1.03321 1.20747 7.43145 2.68547 1.97034 4.56262 1.32487 1.25158 5.25053 1.33195 1.33609 0.255592 0.260654
