#Observed stellar mass range: 7.4 < log10(M*/Msun) < 7.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.223118 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 536411
#Bestfit SF galaxies in bin: 536400
#Bestfit Q galaxies in bin: 11
#Bestfit central galaxies in bin: 381445
#Bestfit satellite galaxies in bin: 154966
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 5.13424e-10 0 0 0 0 0 0 0 0 0 0 0 1.78092e-09 0 0.000000 0.057873
0.059561 0 6.49156e-09 0 0 0 0 0 0 0 0 0 0 0 2.29839e-08 0 0.057873 0.061248
0.062373 0 1.5432e-08 0 0 0 0 0 0 0 0 0 0 0 3.66523e-08 0 0.061248 0.063498
0.064623 0 1.19337e-08 0 0 0 0 0 0 0 0 0 0 0 3.66265e-08 0 0.063498 0.065748
0.066873 0 1.69878e-08 0 0 0 0 0 2.06052e-07 0 0 0 0 0 4.36225e-08 0 0.065748 0.067998
0.069123 1.20028e-08 1.96654e-07 1.18069e-08 1.2003e-08 5.00299e-08 1.2003e-08 0 2.12446e-06 0 0 0 0 4.15473e-08 6.33495e-07 4.13396e-08 0.067998 0.070248
0.071373 1.47495e-07 3.72107e-07 1.30115e-07 1.47498e-07 2.25956e-07 1.38152e-07 0 1.77142e-06 0 0 6.33396e-11 0 5.10549e-07 1.22993e-06 4.53936e-07 0.070248 0.072498
0.073623 2.27084e-07 4.00043e-07 2.00504e-07 2.27089e-07 1.60641e-07 2.06592e-07 0 5.50305e-06 0 1.39104e-08 9.56045e-09 1.39104e-08 7.51805e-07 1.26997e-06 6.63706e-07 0.072498 0.074748
0.075873 6.06648e-07 7.92183e-07 5.31366e-07 6.0666e-07 5.66684e-07 5.4404e-07 0 1.17889e-05 0 2.2909e-07 1.78469e-07 2.27297e-07 1.536e-06 2.31255e-06 1.30688e-06 0.074748 0.076998
0.078123 1.11981e-06 1.44317e-06 9.21344e-07 1.11983e-06 8.06458e-07 9.84347e-07 0 3.58037e-05 0 3.70282e-07 2.09269e-07 3.25121e-07 2.96474e-06 4.31063e-06 2.46827e-06 0.076998 0.079248
0.080373 2.75941e-06 3.14879e-06 2.19922e-06 2.75947e-06 2.14504e-06 2.29038e-06 0 4.79726e-05 0 8.6597e-07 1.04724e-06 7.16343e-07 7.42006e-06 7.84177e-06 5.97099e-06 0.079248 0.081498
0.082904 5.71496e-06 5.73558e-06 4.41236e-06 5.71508e-06 4.06441e-06 4.59466e-06 0 7.50292e-05 0 2.81343e-06 2.1901e-06 2.18613e-06 1.2857e-05 1.18313e-05 1.01769e-05 0.081498 0.084311
0.085998 1.72189e-05 1.47046e-05 1.28602e-05 1.72192e-05 9.04313e-06 1.33167e-05 0 0.000203596 0 1.19232e-05 6.33539e-06 9.08638e-06 3.0254e-05 3.31855e-05 2.18437e-05 0.084311 0.087685
0.089373 3.71314e-05 3.0392e-05 2.58532e-05 3.71321e-05 2.25952e-05 2.69363e-05 0 0.000613838 0 2.33794e-05 1.7017e-05 1.58472e-05 7.09816e-05 6.03163e-05 4.98895e-05 0.087685 0.091061
0.092748 7.63523e-05 6.02141e-05 4.91656e-05 7.63538e-05 4.60835e-05 5.27493e-05 0 0.00119786 -1.64357e-05 5.01252e-05 3.87548e-05 3.23047e-05 0.00014091 0.00011094 9.19848e-05 0.091061 0.094435
0.096123 0.000133974 0.000107733 7.87851e-05 0.000133977 8.96449e-05 8.70693e-05 0 0.00165339 -3.24652e-05 8.97357e-05 6.9649e-05 5.48544e-05 0.000242867 0.000189444 0.000146936 0.094435 0.097811
0.099498 0.000223535 0.000179039 0.000121521 0.00022354 0.000151899 0.000137818 0 0.00285012 -0.00014531 0.000154104 0.00012245 8.71387e-05 0.000394438 0.000311868 0.000219996 0.097811 0.101186
0.102873 0.000365543 0.000266935 0.000190715 0.00036555 0.000239908 0.000202633 0 0.00355801 -0.000444424 0.000264915 0.0001953 0.000139562 0.000613234 0.000463559 0.000324114 0.101186 0.104560
0.106248 0.000544942 0.000393949 0.000267718 0.000544953 0.000349837 0.000282438 0 0.00431929 -0.000675073 0.000407183 0.000273241 0.000200395 0.000884033 0.000635796 0.000446972 0.104560 0.107936
