#Observed stellar mass range: 9.4 < log10(M*/Msun) < 9.6
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 90036
#Bestfit SF galaxies in bin: 61321
#Bestfit Q galaxies in bin: 28715
#Bestfit central galaxies in bin: 57314
#Bestfit satellite galaxies in bin: 32722
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 3.87141e-10 0 0 0 0 0 0 0 0 0 0 0 5.89244e-10 0 0.000000 0.057873
0.059561 0 1.30577e-07 0 0 0 0 0 3.9523e-08 0 0 0 0 0 1.33388e-07 0 0.057873 0.061248
0.062373 1.64828e-06 8.36753e-06 1.56566e-06 1.19191e-06 9.73253e-07 1.19191e-06 2.62288e-06 2.17303e-05 2.45567e-06 1.38141e-06 1.54797e-06 1.35853e-06 2.11573e-06 2.0962e-05 2.03012e-06 0.061248 0.063498
0.064623 1.51897e-05 3.57971e-05 1.42722e-05 2.59806e-06 6.9675e-06 2.31821e-06 4.20793e-05 8.54623e-05 3.99482e-05 2.80219e-06 6.45065e-06 2.68121e-06 3.6887e-05 7.43177e-05 3.49905e-05 0.063498 0.065748
0.066873 0.000100051 2.14357e-05 9.31217e-05 1.60656e-05 3.09228e-05 1.41219e-05 0.000279402 5.35716e-05 0.000262164 1.74736e-05 1.59046e-05 1.57584e-05 0.000244689 3.76644e-05 0.000232259 0.065748 0.067998
0.069123 0.000148554 6.49189e-05 0.000128396 5.04485e-05 7.66941e-05 4.276e-05 0.000358058 0.000128335 0.000323412 8.56887e-05 1.11557e-05 7.7819e-05 0.000258665 0.000175948 0.000218275 0.067998 0.070248
0.071373 0.000364484 3.56805e-05 0.000318199 9.57668e-05 0.000143621 7.71175e-05 0.000938331 -7.37915e-05 0.000838102 0.000205684 2.89067e-05 0.000182218 0.000642631 0.00010629 0.000553072 0.070248 0.072498
0.073623 0.000748625 0 0.000638358 0.000230068 0.000211989 0.000182262 0.00185601 -0.000249383 0.00164012 0.000369593 4.14915e-05 0.000320572 0.00141252 4.59554e-05 0.00119066 0.072498 0.074748
0.075873 0.000881192 0.000288574 0.000697483 0.00048641 0.000310844 0.000374727 0.00172425 0.000315679 0.00136884 0.000519267 0.000145927 0.000421584 0.00151512 0.000511641 0.00116538 0.074748 0.076998
0.078123 0.00131242 0.000450566 0.00103707 0.000813638 0.000382352 0.000617572 0.00237756 0.000508727 0.00189824 0.000730198 0.000287917 0.000556034 0.0023322 0.000622249 0.00179553 0.076998 0.079248
0.080373 0.00183691 0.000880262 0.00129418 0.00122699 0.000650476 0.000870703 0.00313938 0.00155819 0.00215116 0.0011062 0.000568227 0.000756339 0.00311677 0.00133867 0.00218437 0.079248 0.081498
0.082904 0.00233303 0.00131031 0.00152567 0.00152445 0.00111072 0.00101068 0.00405975 0.00210826 0.00263838 0.00137705 0.00103961 0.000869752 0.00400745 0.00174226 0.00266631 0.081498 0.084311
0.085998 0.00399998 0.0023394 0.002469 0.00265107 0.00180776 0.00165947 0.00688058 0.00378658 0.00420608 0.00258014 0.00191715 0.0015599 0.00648688 0.00299154 0.00413712 0.084311 0.087685
0.089373 0.00576366 0.00269411 0.00341282 0.00404999 0.00228814 0.00241368 0.00942321 0.00448425 0.00558688 0.00411301 0.00241281 0.00243551 0.00865484 0.00379035 0.00511148 0.087685 0.091061
0.092748 0.00814347 0.00338251 0.00458171 0.00583731 0.00306163 0.0031259 0.0130683 0.00426608 0.00755753 0.00605079 0.00295143 0.0034213 0.0118089 0.00457134 0.00668769 0.091061 0.094435
0.096123 0.0105669 0.00407615 0.00573043 0.00792265 0.0035442 0.00399948 0.0162137 0.00542642 0.00876599 0.00794473 0.00351351 0.00416132 0.0151597 0.00521563 0.00800484 0.094435 0.097811
