#Observed stellar mass range: 8.8 < log10(M*/Msun) < 9
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 84736
#Bestfit SF galaxies in bin: 83360
#Bestfit Q galaxies in bin: 1376
#Bestfit central galaxies in bin: 58373
#Bestfit satellite galaxies in bin: 26363
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 1.71313e-07 0 0 1.37728e-07 0 0 0 0 0 0 0 0 5.80371e-07 0 0.000000 0.057873
0.059561 1.23712e-05 3.19944e-05 1.06554e-05 1.18939e-05 2.40088e-05 1.08826e-05 4.1287e-05 0.000327293 4.1287e-05 3.0083e-06 8.5688e-06 2.79875e-06 3.31024e-05 9.2091e-05 3.01896e-05 0.057873 0.061248
0.062373 7.22643e-05 0.000161656 6.05335e-05 6.95004e-05 0.000121781 6.20319e-05 0.000239705 0.00131538 0.000210694 2.82968e-05 4.25592e-05 2.55841e-05 0.000169617 0.000456989 0.000142892 0.061248 0.063498
0.064623 0.00022017 0.000422412 0.000172078 0.000205607 0.000283056 0.000172055 0.00110241 0.00397475 0.000916394 0.000123269 0.000180609 0.000104643 0.000434728 0.00097169 0.000337258 0.063498 0.065748
0.066873 0.000596612 0.000628913 0.000494246 0.000545247 0.000503639 0.000462988 0.00370838 0.00466966 0.0031935 0.000350145 0.000385993 0.000282384 0.00114234 0.00138181 0.00095101 0.065748 0.067998
0.069123 0.00128273 0.00114686 0.00103777 0.00119667 0.00103355 0.00100232 0.00649685 0.00650406 0.00543877 0.000757779 0.00084189 0.000595313 0.00244509 0.00201964 0.0020527 0.067998 0.070248
0.071373 0.00243747 0.00177253 0.00193701 0.00230509 0.00159449 0.00183544 0.0104575 0.00682379 0.00868668 0.00151339 0.00134207 0.00116994 0.00448358 0.00315751 0.00372915 0.070248 0.072498
0.073623 0.00363436 0.00316042 0.00277737 0.00339573 0.00282191 0.00262539 0.0180913 0.00740374 0.015093 0.0026663 0.00221815 0.00203183 0.00577784 0.00577449 0.00457003 0.072498 0.074748
0.075873 0.00595274 0.00459273 0.00440245 0.00559856 0.00427223 0.00419136 0.02741 0.00823519 0.0230342 0.00435382 0.00349756 0.00325136 0.00949307 0.00745293 0.0070166 0.074748 0.076998
0.078123 0.00800135 0.00689315 0.0055763 0.0075295 0.00613351 0.0053227 0.0365864 0.0126957 0.0295786 0.00585637 0.00514845 0.00409574 0.0127508 0.0104598 0.00901577 0.076998 0.079248
