#Observed stellar mass range: 12 < log10(M*/Msun) < 12.2
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 34
#Bestfit SF galaxies in bin: 1
#Bestfit Q galaxies in bin: 33
#Bestfit central galaxies in bin: 34
#Bestfit satellite galaxies in bin: 0
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0.0610255 -0.0112251 0.0610255 0 0 0 0.0628747 -0.0130744 0.0628747 0.0610255 -0.0112251 0.0610255 0 0 0 0.000000 0.057873
0.059561 1.06797 0.46264 1.04474 0 0.0311791 0 1.10033 0.36472 1.07426 1.06797 0.46264 1.04474 0 0 0 0.057873 0.061248
0.062373 1.08572 1.45165 1.00381 0 0.127761 0 1.11862 1.41875 1.04104 1.08572 1.45165 1.00381 0 0 0 0.061248 0.063498
0.064623 1.74983 0.764532 1.62134 0 0.334792 0 1.80285 0.900671 1.6601 1.74983 0.764532 1.62134 0 0 0 0.063498 0.065748
0.066873 2.4213 1.25882 2.17718 0 0.601028 0 2.49467 1.249 2.24481 2.4213 1.25882 2.17718 0 0 0 0.065748 0.067998
0.069123 3.10566 3.28996 2.5669 0 0.98298 0 3.19977 3.32637 2.61392 3.10566 3.42045 2.5669 0 0.00183348 0 0.067998 0.070248
0.071373 4.92246 3.79887 3.88547 0 1.91541 0 5.07162 3.6497 4.03464 4.92246 3.9255 3.88547 0 0.0150707 0 0.070248 0.072498
0.073623 5.57056 5.41654 3.82568 0 1.61323 0 5.73937 5.24773 3.91118 5.57056 5.41654 3.82568 0 0.100061 0 0.072498 0.074748
0.075873 7.0857 7.58754 4.25054 0 2.30391 0 7.30042 7.79925 4.26544 7.0857 7.58754 4.25054 0 0.172213 0 0.074748 0.076998
0.078123 8.83544 7.03952 4.82212 0 4.11918 0 9.10318 6.77701 5.08 8.83544 7.03952 4.80204 0 0.22164 0 0.076998 0.079248
0.080373 10.5494 8.47892 5.29935 0 5.47949 0 10.8691 8.95215 5.54117 10.5494 8.47892 5.29935 0 0.38776 0 0.079248 0.081498
0.082904 12.2675 8.1356 6.34899 0 6.71673 0 12.6393 7.94487 6.49478 12.2675 8.1356 6.34899 0 0.267826 0 0.081498 0.084311
0.085998 17.9848 9.00221 8.05609 0 12.2142 0 18.5298 9.71722 8.54642 17.9848 9.00912 7.99726 0 0.588614 0 0.084311 0.087685
0.089373 25.0177 9.69566 11.853 0 16.0533 0 25.7758 10.1 12.5135 25.0177 10.0145 11.8017 0 0.847806 0 0.087685 0.091061
0.092748 35.2623 9.47019 18.4887 0 17.4146 0 36.3309 8.82723 19.2565 35.2623 9.47019 18.3503 0 1.27563 0 0.091061 0.094435
0.096123 37.3002 14.8081 16.3936 0 19.9786 0 38.4305 16.0242 17.0526 37.3002 15.4975 15.9445 0 2.09913 0 0.094435 0.097811
0.099498 41.5038 18.98 18.1624 0 20.0022 0 42.7614 19.2938 18.9411 41.5038 18.98 17.8981 0 2.85205 0 0.097811 0.101186
0.102873 48.9206 24.7151 19.77 0 24.6078 0 50.4031 24.9947 20.7833 48.9206 24.7151 19.4521 0 5.03381 0 0.101186 0.104560
0.106248 55.4243 38.1135 19.4726 0 31.3399 0 57.1038 37.461 20.1746 55.4243 38.1135 18.9873 0 7.96205 0 0.104560 0.107936
0.109623 71.1634 42.3522 25.4948 0 47.9694 0 73.3198 46.3492 27.6189 71.1634 42.3522 25.2326 0 7.82615 0 0.107936 0.111310
0.112998 106.213 43.2492 45.6911 0 51.7315 0 109.432 43.1297 46.8754 106.213 43.2492 45.2357 0 8.05197 0 0.111310 0.114686
0.116373 125.144 52.4572 50.3228 0 73.6059 0 128.936 56.7958 54.1848 125.144 52.4572 50.3228 0 8.70299 0 0.114686 0.118060
0.119748 149.537 62.1877 62.3022 0 85.2325 0 154.068 60.5612 63.7181 149.537 65.9877 61.9212 0 11.5546 0 0.118060 0.121435
0.123123 154.981 61.8042 63.9238 0 106.622 0 159.678 69.2234 66.539 154.981 61.8042 63.9238 0 13.7763 0 0.121435 0.124811
0.126498 161.808 66.4215 59.7197 0 116.716 0 166.711 65.7553 61.7329 161.808 66.4215 59.7197 0 15.0455 0 0.124811 0.128185
0.129873 171.792 83.2181 57.7485 0 137.903 0 176.998 78.0122 58.0101 171.792 83.6152 57.7485 0 20.4248 0 0.128185 0.131561
0.133248 201.556 92.5468 61.5104 0 162.381 0 207.664 91.0999 63.0907 201.556 94.2408 61.5104 0 23.7677 0 0.131561 0.134935
0.137045 247.739 99.6915 79.2453 0 138.109 0 255.247 99.4645 85.358 247.739 100.888 79.2453 0 30.3568 0 0.134935 0.139154
0.141685 295.372 128.17 96.6318 0 128.492 0 304.322 137.132 97.923 295.372 128.68 96.6318 0 31.6116 0 0.139154 0.144217
0.146748 305.027 162.553 84.4695 0 128.451 0 314.27 169.18 86.0312 305.027 162.553 84.4542 0 33.7016 0 0.144217 0.149279
0.151810 353.032 143.863 98.2207 0 165.639 0 363.73 158.819 99.6192 353.032 143.863 96.3087 0 42.7825 0 0.149279 0.154342
0.156873 376.924 153.666 91.5088 0 217.184 0 388.346 167.036 102.498 376.924 156.429 89.2218 0 33.1371 0 0.154342 0.159404
0.161935 455.239 172.711 119.526 0 248.384 0 469.034 187.687 127.824 455.239 172.711 114.029 0 29.0839 0 0.159404 0.164467
0.166998 545.896 206.944 160.246 0 301.474 0 562.438 198.659 175.184 545.896 206.944 158.642 0 25.6622 0 0.164467 0.169529
0.172060 528.271 217.338 111.371 0 321.18 0 544.28 218.779 127.379 528.271 217.338 111.371 0 44.0689 0 0.169529 0.174591
0.177123 548.153 224.257 111.621 0 343.051 0 564.764 237.446 128.232 548.153 228.994 111.621 0 47.6277 0 0.174591 0.179654
0.182185 564.223 254.495 114.329 0 534.556 0 581.321 244.649 129.834 564.223 254.495 114.329 0 82.4172 0 0.179654 0.184716
0.187248 594.915 246.167 129.354 0 561.705 0 612.942 261.39 142.572 594.915 250.051 128.271 0 72.0559 0 0.184716 0.189779
0.192310 685.75 232.695 153.152 0 712.472 0 706.531 235.14 173.932 685.75 232.695 154.868 0 106.369 0 0.189779 0.194842
0.197373 718.446 250.027 156.895 0 849.274 0 740.217 255.317 191.115 718.446 250.027 156.895 0 132.933 0 0.194842 0.199904
0.202435 741.987 283.127 159.241 0 882.287 0 764.472 260.643 192.593 741.987 283.127 159.241 0 159.684 0 0.199904 0.204967
0.207498 741.141 247.812 166.989 0 565.466 0 763.6 268.912 189.448 741.141 247.812 168.212 0 279.585 0 0.204967 0.210029
0.212560 751.809 249.055 162.675 0 539.91 0 774.592 250.845 175.892 751.809 249.055 162.675 0 362.413 0 0.210029 0.215091
0.217623 731.795 258.018 153.849 0 565.046 0 753.97 297.94 167.027 731.795 258.018 153.849 0 312.002 0 0.215091 0.220154
0.222685 721.048 286.23 127.64 0 616.423 0 742.898 284.413 149.49 721.048 286.013 127.64 0 409.34 0 0.220154 0.225217
0.227748 724.284 255.323 142.796 0 754.808 0 746.232 275.23 163.154 724.284 255.323 138.831 0 391.235 0 0.225217 0.230279
0.232810 704.147 255.487 139.153 0 821.256 0 725.485 260.968 166.487 704.147 255.487 139.153 0 595.274 0 0.230279 0.235342
0.237873 662.332 270.713 113.787 0 805.598 0 682.403 296.233 136.68 662.332 271.317 113.787 0 305.274 0 0.235342 0.240404
0.242935 669.238 283.751 117.008 0 806.414 0 689.518 302.254 128.965 669.238 280.582 117.008 0 459.342 0 0.240404 0.245467
0.247998 662.278 292.074 120.566 0 773.249 0 682.347 294.264 135.618 662.278 292.074 120.566 0 383.039 0 0.245467 0.250529
0.253060 648.094 256.361 124.406 0 725.481 0 667.734 257.196 124.794 648.094 256.361 124.406 0 287.89 0 0.250529 0.255592
0.258123 640.05 261.213 139.486 0 595.292 0 659.446 263.509 148.643 640.05 242.139 139.486 0 333.988 0 0.255592 0.260654
0.263185 663.082 250.119 155.451 0 663.159 0 683.175 233.49 176.472 663.082 228.605 157.457 0 293.529 0 0.260654 0.265716
0.268248 664.94 221.144 174.114 0 567.362 0 685.09 205.597 191.698 664.94 207.938 174.114 0 304.693 0 0.265716 0.270779
0.273310 667.945 237.931 188.357 0 554.125 0 688.186 233.304 209.728 667.945 225.258 188.357 0 176.44 0 0.270779 0.275842
0.278373 666.78 215.941 193.446 0 542.928 0 686.986 210.624 214.219 666.78 212.747 193.446 0 179.711 0 0.275842 0.280904
0.283435 629.637 178.988 176.322 0 487.437 0 648.717 183.348 195.369 629.637 178.988 176.322 0 141.592 0 0.280904 0.285967
0.288498 590.951 199.678 167.588 0 445.169 0 608.859 188.033 180.169 590.951 199.678 167.588 0 291.633 0 0.285967 0.291029
0.293560 571.854 175.421 155.804 0 421.543 0 589.183 185.015 166.442 571.854 175.421 154.241 0 331.653 0 0.291029 0.296091
0.298623 555.337 134.798 162.2 0 334.836 0 572.165 132.519 175.742 555.337 134.031 161.477 0 173.573 0 0.296091 0.301154
0.303685 533.805 123.104 156.64 0 347.908 0 549.981 130.453 172.564 533.805 123.104 156.476 0 183.238 0 0.301154 0.306217
0.308748 499.355 96.5734 151.592 0 300.598 0 514.487 97.0492 163.307 499.355 96.5734 148.139 0 196.834 0 0.306217 0.311279
0.313810 469.314 93.7733 141.248 0 331.605 0 483.536 84.3345 156.044 469.314 93.7733 141.429 0 189.405 0 0.311279 0.316341
0.318873 420.333 72.1787 128.247 0 327.272 0 433.07 77.2036 146.857 420.333 72.1787 130.054 0 99.8701 0 0.316341 0.321404
0.323935 388.535 70.99 121.501 0 273.204 0 400.309 72.5854 132.77 388.535 70.99 122.058 0 92.6752 0 0.321404 0.326466
