#Observed stellar mass range: 7.2 < log10(M*/Msun) < 7.4
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.244144 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 626833
#Bestfit SF galaxies in bin: 626766
#Bestfit Q galaxies in bin: 67
#Bestfit central galaxies in bin: 454326
#Bestfit satellite galaxies in bin: 172507
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 1.45334e-10 0 0 7.01642e-11 0 0 0 0 0 0 0 0 5.14953e-10 0 0.000000 0.057873
0.059561 2.44953e-11 7.17889e-09 2.44953e-11 2.44979e-11 9.82964e-10 2.44979e-11 0 0 0 0 0 0 8.90077e-11 2.57105e-08 8.90077e-11 0.057873 0.061248
0.062373 0 1.52422e-08 0 0 1.81557e-09 0 0 0 0 0 0 0 0 5.55511e-08 0 0.061248 0.063498
0.064623 0 2.62756e-08 0 0 2.63096e-09 0 0 2.66772e-08 0 0 0 0 0 1.04632e-07 0 0.063498 0.065748
0.066873 1.50077e-08 9.56167e-08 1.50077e-08 1.50093e-08 2.60499e-08 1.50093e-08 0 5.65217e-07 0 0 8.38835e-09 0 5.4533e-08 2.15943e-07 5.4533e-08 0.065748 0.067998
0.069123 5.02854e-08 3.58358e-07 4.01011e-08 5.02908e-08 1.9683e-07 4.58866e-08 0 8.15735e-06 0 0 1.33138e-07 0 1.8272e-07 7.55214e-07 1.73153e-07 0.067998 0.070248
0.071373 3.42812e-07 9.76549e-07 3.03206e-07 3.42849e-07 5.05683e-07 3.20414e-07 0 2.52752e-05 0 4.40823e-08 2.37734e-07 3.53563e-08 1.12957e-06 2.71757e-06 1.04732e-06 0.070248 0.072498
0.073623 8.13942e-07 2.17175e-06 6.26636e-07 8.14029e-07 1.34011e-06 6.80556e-07 0 5.69986e-05 0 2.23148e-07 8.3447e-07 1.49651e-07 2.3699e-06 5.90676e-06 2.04001e-06 0.072498 0.074748
0.075873 2.18328e-06 4.22741e-06 1.75998e-06 2.18351e-06 2.56838e-06 1.83304e-06 0 9.74203e-05 0 5.20577e-07 1.17412e-06 3.18688e-07 6.56229e-06 1.3789e-05 5.71611e-06 0.074748 0.076998
0.078123 5.20436e-06 6.59003e-06 4.21205e-06 5.20491e-06 4.13891e-06 4.3447e-06 0 0.000175442 0 1.48914e-06 1.91043e-06 1.1375e-06 1.4989e-05 1.82434e-05 1.24372e-05 0.076998 0.079248
