#Observed stellar mass range: 7.6 < log10(M*/Msun) < 7.8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.160039 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 544474
#Bestfit SF galaxies in bin: 448864
#Bestfit Q galaxies in bin: 95610
#Bestfit central galaxies in bin: 398255
#Bestfit satellite galaxies in bin: 146219
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000000 0.057873
0.059561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.057873 0.061248
0.062373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061248 0.063498
0.064623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063498 0.065748
0.066873 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.065748 0.067998
0.069123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067998 0.070248
0.071373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.070248 0.072498
0.073623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072498 0.074748
0.075873 1.72726e-08 4.57078e-08 1.72726e-08 0 0 0 9.83628e-08 2.23032e-07 9.83628e-08 0 8.83912e-09 0 6.43177e-08 9.92367e-08 6.43177e-08 0.074748 0.076998
0.078123 7.22398e-08 1.08134e-07 6.89712e-08 4.81404e-09 1.34922e-08 4.81404e-09 3.88786e-07 6.0215e-07 3.78076e-07 5.42579e-09 6.39486e-08 4.98697e-09 2.5422e-07 2.88937e-07 2.5422e-07 0.076998 0.079248
0.080373 2.28568e-07 1.44373e-07 2.0431e-07 4.17968e-08 5.63761e-08 3.71847e-08 1.10541e-06 7.21891e-07 1.0076e-06 2.03187e-07 5.81857e-08 1.86146e-07 2.97699e-07 4.28014e-07 2.97699e-07 0.079248 0.081498
0.082904 4.92865e-07 3.90761e-07 4.26416e-07 1.62416e-07 2.07744e-07 1.3883e-07 2.04424e-06 1.44402e-06 1.80186e-06 2.63773e-07 8.91549e-08 2.39819e-07 1.11684e-06 1.40626e-06 9.43749e-07 0.081498 0.084311
0.085998 1.3909e-06 7.32692e-07 1.09006e-06 4.24344e-07 5.00708e-07 3.29083e-07 5.9286e-06 2.55065e-06 4.85396e-06 1.13631e-06 2.63968e-07 9.59744e-07 2.08431e-06 2.40672e-06 1.55716e-06 0.084311 0.087685
0.089373 2.93965e-06 2.15213e-06 2.26014e-06 8.42985e-07 9.29485e-07 6.35039e-07 1.2783e-05 6.14285e-06 9.59107e-06 1.71635e-06 1.02181e-06 1.38848e-06 6.27154e-06 5.58508e-06 4.60268e-06 0.087685 0.091061
0.092748 6.51024e-06 5.04489e-06 4.28868e-06 2.26744e-06 1.92808e-06 1.56586e-06 2.64291e-05 1.68694e-05 1.7602e-05 3.20104e-06 2.62396e-06 2.16229e-06 1.55235e-05 1.25879e-05 1.01089e-05 0.091061 0.094435
0.096123 1.1909e-05 8.64239e-06 7.11524e-06 5.32185e-06 3.81586e-06 3.59704e-06 4.28337e-05 3.04372e-05 2.63924e-05 6.45071e-06 4.36796e-06 4.0104e-06 2.67755e-05 2.13062e-05 1.72108e-05 0.094435 0.097811
