#Observed stellar mass range: 7.8 < log10(M*/Msun) < 8
#Quenched threshold: Obs. SFR / Obs. SM < 1e-11 / yr
#SFHs in units of observed Msun/yr.
#True SFHs rescaled by average systematic offset of -0.223118 dex to be consistent with average observed stellar mass in bin.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit galaxies in bin: 362717
#Bestfit SF galaxies in bin: 362704
#Bestfit Q galaxies in bin: 13
#Bestfit central galaxies in bin: 231581
#Bestfit satellite galaxies in bin: 131136
#Avg_scale_factor <SFH_all> Err+ Err- <SFH_SF> Err+ Err- <SFH_Q> Err+ Err- <SFH_Cen> Err+ Err- <SFH_Sat> Err+ Err- Scale_factor_begin Scale_factor_end
0.028936 0 4.35998e-10 0 0 2.89813e-10 0 0 0 0 0 0 0 0 1.2128e-09 0 0.000000 0.057873
0.059561 0 4.06069e-09 0 0 3.2655e-09 0 0 0 0 0 0 0 0 1.08078e-08 0 0.057873 0.061248
0.062373 0 1.87801e-08 0 0 8.23447e-09 0 0 0 0 0 0 0 0 5.05943e-08 0 0.061248 0.063498
0.064623 0 9.08676e-08 0 0 2.30528e-08 0 0 9.80065e-08 0 0 1.63164e-10 0 0 1.23295e-07 0 0.063498 0.065748
0.066873 0 4.58474e-07 0 0 2.208e-07 0 0 2.18906e-06 0 0 1.67237e-14 0 0 1.24992e-06 0 0.065748 0.067998
0.069123 2.93164e-07 1.40426e-06 2.58617e-07 2.93175e-07 7.68092e-07 2.72323e-07 0 1.75086e-05 0 0 6.81167e-07 0 8.10881e-07 3.0064e-06 7.63189e-07 0.067998 0.070248
0.071373 2.04686e-06 2.90557e-06 1.81906e-06 2.04694e-06 1.72262e-06 1.86478e-06 0 4.81889e-05 0 2.4959e-07 1.09711e-06 2.0689e-07 5.22078e-06 5.51535e-06 4.68549e-06 0.070248 0.072498
0.073623 6.30146e-06 5.38672e-06 5.52439e-06 6.30168e-06 2.41154e-06 5.70316e-06 0 0.000117951 0 8.77263e-07 1.97913e-06 7.4051e-07 1.58804e-05 1.02866e-05 1.43752e-05 0.072498 0.074748
0.075873 1.59745e-05 1.33249e-05 1.36666e-05 1.59751e-05 5.75457e-06 1.39183e-05 0 0.000299354 0 3.34676e-06 4.94622e-06 2.5897e-06 3.82746e-05 1.90227e-05 3.30295e-05 0.074748 0.076998
0.078123 3.61727e-05 2.72603e-05 2.91278e-05 3.6174e-05 1.20646e-05 2.9422e-05 0 0.000460978 0 9.39753e-06 9.78735e-06 6.87468e-06 8.34566e-05 4.44563e-05 6.85704e-05 0.076998 0.079248
0.080373 5.84197e-05 3.96148e-05 4.42682e-05 5.84218e-05 2.9962e-05 4.48183e-05 0 0.000627599 0 2.32256e-05 2.0853e-05 1.6708e-05 0.000120571 7.99943e-05 9.48278e-05 0.079248 0.081498
0.082904 9.57339e-05 5.89793e-05 6.99801e-05 9.57373e-05 4.52898e-05 7.18091e-05 0 0.000890385 -2.29481e-06 4.6147e-05 3.06858e-05 3.27211e-05 0.000183302 0.00012005 0.000140576 0.081498 0.084311
0.085998 0.000193855 0.000131286 0.000134079 0.000193013 0.000111228 0.000135285 0.0236787 -0.0220514 0.023617 0.000103241 7.11444e-05 7.05294e-05 0.000353875 0.000271832 0.000251323 0.084311 0.087685
0.089373 0.000362672 0.000251306 0.000231539 0.000362079 0.000196987 0.000238689 0.0168971 -0.0140427 0.0166698 0.000204257 0.000154835 0.00012677 0.000642426 0.000396644 0.000428894 0.087685 0.091061
0.092748 0.000613489 0.000431945 0.000369893 0.000613375 0.000371466 0.000383093 0.00379257 0.000657408 0.00344308 0.000357218 0.000277997 0.000205764 0.00106605 0.000661909 0.000660555 0.091061 0.094435
0.096123 0.000952313 0.00061249 0.000522838 0.000952251 0.000536638 0.000557169 0.00268036 0.00338661 0.00181506 0.000589039 0.000423182 0.000310719 0.00159384 0.000969835 0.000898277 0.094435 0.097811
0.099498 0.00141113 0.000867997 0.00072958 0.00141116 0.000762365 0.000772622 0.0006249 0.00744637 -0.000900849 0.000907932 0.000609047 0.000461388 0.00229975 0.0014152 0.0012064 0.097811 0.101186
0.102873 0.00192863 0.00117725 0.000934692 0.00192868 0.00106304 0.000980181 0.000421791 0.00942833 -0.00170569 0.00131222 0.000830923 0.000604262 0.00301718 0.00186038 0.00144471 0.101186 0.104560
0.106248 0.00256683 0.00150261 0.00116624 0.00256682 0.00140383 0.0012097 0.00290792 0.0081959 -0.000162475 0.00184747 0.00110435 0.000812016 0.00383719 0.00210962 0.00176004 0.104560 0.107936
0.109623 0.00321875 0.00183327 0.00135971 0.00321869 0.00165757 0.0014053 0.00473811 0.00885292 0.000662951 0.00240003 0.00139992 0.00094429 0.00466457 0.0025353 0.00197943 0.107936 0.111310
0.112998 0.0038158 0.00201642 0.00145944 0.0038157 0.00190889 0.00151953 0.00660285 0.00871098 0.00146901 0.00286121 0.00151636 0.00102523 0.00550156 0.00286809 0.00215872 0.111310 0.114686
0.116373 0.00431003 0.0020174 0.00149763 0.00430992 0.00192679 0.00158044 0.0075084 0.00924253 0.00171837 0.00324548 0.00165436 0.00110976 0.00618999 0.00287294 0.00231358 0.114686 0.118060
0.119748 0.00477324 0.00221027 0.00153937 0.00477302 0.00191809 0.00165846 0.0108871 0.0066138 0.00482782 0.00364882 0.00185426 0.0011854 0.00675891 0.0029115 0.0023403 0.118060 0.121435
0.123123 0.00527532 0.00241814 0.00163516 0.00527488 0.00226885 0.00172844 0.0174224 0.00191856 0.0102278 0.00408701 0.00196869 0.00122851 0.00737382 0.00303606 0.00231439 0.121435 0.124811
0.126498 0.00594163 0.00259615 0.00177831 0.00594079 0.00244277 0.00184138 0.0291274 -0.00751951 0.0212478 0.00464422 0.00213141 0.00132505 0.00823279 0.00331515 0.00243239 0.124811 0.128185
0.129873 0.00666246 0.00270213 0.00191583 0.00666087 0.00249445 0.00199665 0.0511119 -0.0284556 0.041955 0.00525414 0.002315 0.00142275 0.0091495 0.00344626 0.00268277 0.128185 0.131561
0.133248 0.00737703 0.00280688 0.00199738 0.00737425 0.00262511 0.00210916 0.0849403 -0.056049 0.0737405 0.00590963 0.00257303 0.00151996 0.0099684 0.00369643 0.00275703 0.131561 0.134935
0.137045 0.00809714 0.00305166 0.00210165 0.00809319 0.0027698 0.00222844 0.118413 -0.0853606 0.10622 0.00656923 0.00269237 0.00162122 0.0107954 0.00401266 0.00283513 0.134935 0.139154
0.141685 0.00921551 0.00321355 0.00241407 0.00921138 0.00294873 0.00245028 0.124382 -0.0837449 0.110444 0.00759117 0.00283023 0.00193571 0.012084 0.00416093 0.00316161 0.139154 0.144217
0.146748 0.0102935 0.00361031 0.0027384 0.0102916 0.00298074 0.00280307 0.0656848 -0.0227836 0.0506909 0.00858063 0.00290895 0.00206535 0.0133185 0.00427529 0.00344127 0.144217 0.149279
0.151810 0.011336 0.00400649 0.00282966 0.0113355 0.00332837 0.00285995 0.0245226 0.0119265 0.00945296 0.00956542 0.00349882 0.00225816 0.0144627 0.00457783 0.00363905 0.149279 0.154342
0.156873 0.0122762 0.00414736 0.00302515 0.012276 0.00392561 0.00305668 0.0171088 0.019558 0.00071591 0.0105027 0.00392668 0.00252863 0.015408 0.00464811 0.00383564 0.154342 0.159404
0.161935 0.0130922 0.00422296 0.00303725 0.0130921 0.00408242 0.00325125 0.0160413 0.0225605 -0.00107106 0.0112177 0.003914 0.00270396 0.0164025 0.00508603 0.00377508 0.159404 0.164467
0.166998 0.0138278 0.00448379 0.00320715 0.0138266 0.00417327 0.00349074 0.0465586 -0.00722217 0.0281493 0.0118612 0.00428582 0.00280527 0.0173007 0.0050922 0.00380485 0.164467 0.169529
0.172060 0.0142557 0.00436179 0.00314506 0.0142537 0.00418044 0.00352902 0.0711554 -0.0319464 0.0519419 0.0122254 0.00448447 0.00289686 0.0178413 0.00552217 0.00395057 0.169529 0.174591
0.177123 0.0147418 0.00431093 0.00319063 0.0147417 0.00405558 0.00358663 0.01878 0.0224606 -0.00152441 0.0126919 0.00466427 0.002871 0.0183619 0.00581984 0.00396895 0.174591 0.179654
0.182185 0.0152471 0.00470549 0.003269 0.0152465 0.0041551 0.00346039 0.033242 0.0114161 0.0121211 0.0131289 0.00444854 0.00277931 0.0189877 0.00582492 0.00427714 0.179654 0.184716
0.187248 0.0156573 0.00460239 0.00330084 0.0156561 0.00437661 0.00330717 0.0489728 0.00443019 0.0270838 0.0135192 0.00429337 0.00277682 0.019433 0.0060159 0.00435254 0.184716 0.189779
0.192310 0.016114 0.00485995 0.00330059 0.016112 0.004437 0.00335788 0.0719767 -0.0187419 0.049256 0.0139747 0.00410542 0.00279663 0.0198919 0.00630632 0.00449059 0.189779 0.194842
0.197373 0.016471 0.00490447 0.00337423 0.0164661 0.00454333 0.00341222 0.154176 -0.0940359 0.13069 0.0142918 0.00411123 0.00287517 0.0203193 0.00587824 0.00448998 0.194842 0.199904
0.202435 0.0167645 0.0047108 0.00335139 0.0167608 0.00448065 0.00349214 0.119465 -0.055362 0.0954379 0.0145793 0.00436584 0.00278302 0.0206233 0.00566485 0.00454221 0.199904 0.204967
0.207498 0.0171198 0.00507771 0.00329527 0.0171179 0.00421438 0.00351269 0.0712903 -0.0165969 0.0472909 0.0149311 0.00442035 0.0028289 0.0209849 0.00556787 0.00477924 0.204967 0.210029
0.212560 0.0174746 0.00454426 0.00353346 0.0174733 0.00451298 0.00372717 0.052401 0 0.0287198 0.0152588 0.00439574 0.0028214 0.0213875 0.00572037 0.00482721 0.210029 0.215091
0.217623 0.0178034 0.0044914 0.00365303 0.0178021 0.00422197 0.00377582 0.0543289 -0.00262005 0.0313798 0.0156107 0.00450628 0.00287074 0.0216756 0.00547243 0.00482615 0.215091 0.220154
0.222685 0.018129 0.00460965 0.00381042 0.0181277 0.00445309 0.00394818 0.0532519 -0.00505639 0.0296504 0.0159226 0.00465887 0.00299139 0.0220252 0.00541379 0.00483885 0.220154 0.225217
0.227748 0.0184906 0.00501408 0.00397349 0.0184882 0.00440591 0.00398966 0.0851186 -0.0358458 0.0610519 0.0163491 0.00482895 0.00317496 0.0222722 0.00543784 0.00507674 0.225217 0.230279
0.232810 0.018817 0.00493052 0.00405643 0.0188157 0.00431623 0.00412808 0.0569991 -0.00674833 0.0329562 0.016695 0.00484961 0.00335591 0.0225645 0.00514562 0.00514103 0.230279 0.235342
0.237873 0.0190905 0.0048143 0.00418576 0.01909 0.00421389 0.0042664 0.0352785 0.0154148 0.0121014 0.0169729 0.00489763 0.00332283 0.0228302 0.00509904 0.0051935 0.235342 0.240404
0.242935 0.0193014 0.00460209 0.00418986 0.0193007 0.00423737 0.00442297 0.0373452 0.0116743 0.014294 0.0172003 0.00491142 0.00350947 0.0230117 0.00527043 0.00524677 0.240404 0.245467
0.247998 0.0197233 0.00442094 0.00429085 0.0197225 0.0042615 0.0045177 0.0421126 0.0073463 0.0193825 0.0176495 0.00473024 0.00369446 0.0233855 0.00568917 0.00544049 0.245467 0.250529
0.253060 0.0198567 0.004473 0.00431042 0.0198558 0.00447261 0.00457384 0.0461115 0.0026106 0.0231125 0.0178426 0.00475164 0.00371684 0.0234136 0.00572148 0.00542287 0.250529 0.255592
